trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
2,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,10,3,13,9,2,1,1,1,1,1,11,15,0.8666666666666667,0.9333333333333333,0.9166666666666666,1.0,7,0,5,3,7,3,4,0,0,0,0,0,0.0
3,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,10,3,13,9,2,1,1,1,1,0,-1,9,0.0,0.8888888888888888,0.8888888888888888,0.0,7,0,2,0,6,1,1,0,0,0,0,0,0.0
4,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,10,3,13,9,2,1,1,1,1,1,9,13,1.0,1.0,1.0,1.0,7,0,4,2,9,1,2,0,0,0,0,0,0.0
5,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,10,3,13,9,2,1,1,1,1,1,9,13,1.0,1.0,1.0,1.0,7,0,4,2,7,2,3,0,0,0,0,0,0.0
6,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,10,3,13,9,2,1,1,1,1,0,-1,11,0.0,0.8181818181818182,0.8181818181818182,0.0,8,1,2,0,6,3,1,0,0,0,0,0,0.0
7,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,10,3,13,9,2,1,1,1,1,1,9,15,0.8666666666666667,0.9333333333333333,1.0,0.8,7,0,5,3,5,3,4,2,2,2,2,0,0.0
8,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,10,3,13,9,2,1,1,1,1,1,11,15,0.8666666666666667,0.9333333333333333,0.9166666666666666,1.0,8,1,4,2,4,3,6,1,2,1,0,0,0.0
9,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,10,3,13,9,2,1,1,1,1,1,11,15,0.8666666666666667,0.9333333333333333,0.9166666666666666,1.0,7,0,5,3,4,4,3,3,3,3,1,0,0.0
0,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,16,20,0.7,0.85,0.8235294117647058,1.0,4,8,8,0,5,4,7,3,3,3,0,0,0.0
1,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,12,20,0.7,0.85,0.9230769230769231,0.7142857142857143,4,8,8,0,7,3,7,2,2,2,0,0,0.0
2,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,14,18,0.7777777777777778,0.8888888888888888,0.8666666666666667,1.0,2,6,9,1,5,7,4,1,1,1,0,0,0.0
3,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,24,28,0.5,0.75,0.72,1.0,5,9,11,3,3,8,12,4,9,4,0,0,0.0
4,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,18,22,0.6363636363636364,0.8181818181818182,0.7894736842105263,1.0,4,8,9,1,6,4,6,5,5,5,0,0,0.0
5,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,20,24,0.5833333333333334,0.7916666666666666,0.7619047619047619,1.0,6,10,8,0,5,6,5,7,7,7,1,0,0.0
6,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,18,22,0.6363636363636364,0.8181818181818182,0.7894736842105263,1.0,4,8,9,1,7,4,8,2,3,2,0,0,0.0
7,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,10,16,0.875,0.9375,1.0,0.8,2,6,8,0,7,5,2,1,2,1,1,0,0.0
8,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,20,24,0.5833333333333334,0.7916666666666666,0.7619047619047619,1.0,2,6,12,4,8,6,4,5,7,5,1,0,0.0
9,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,3,14,12,1,1,1,1,1,1,36,42,0.3333333333333333,0.6666666666666666,0.6486486486486487,0.8,13,17,10,2,12,9,10,10,18,10,1,0,0.0
0,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,0,-1,8,0.0,0.75,0.75,0.0,2,1,1,4,1,2,2,2,3,2,0,0,0.0
1,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,1,17,24,0.5,0.75,0.7222222222222222,0.8333333333333334,7,6,4,7,9,4,6,4,7,4,1,0,0.0
2,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,0,-1,4,0.0,1.0,1.0,0.0,1,0,0,3,1,1,1,0,0,0,0,0,0.0
3,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,1,9,14,0.8571428571428571,0.9285714285714286,0.9,1.0,2,1,4,7,7,1,3,2,3,2,1,0,0.0
4,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,1,11,19,0.631578947368421,0.7894736842105263,0.8333333333333334,0.7142857142857143,4,2,5,8,8,5,3,2,7,2,1,1,0.05263157894736842
5,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,1,11,21,0.5714285714285714,0.7619047619047619,0.8333333333333334,0.6666666666666666,5,3,5,8,5,8,5,2,3,2,0,1,0.047619047619047616
6,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,1,11,20,0.6,0.75,0.8333333333333334,0.625,6,3,4,7,7,5,4,3,6,3,1,2,0.1
7,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,0,-1,4,0.0,1.0,1.0,0.0,1,0,0,3,1,1,1,0,0,0,0,0,0.0
8,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,0,-1,4,0.0,1.0,1.0,0.0,1,0,0,3,2,0,1,0,0,0,0,0,0.0
9,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,8,4,12,4,4,1,1,1,1,1,11,16,0.75,0.875,0.8333333333333334,1.0,2,1,5,8,8,1,4,2,3,2,1,0,0.0
0,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,5,20,0.8,0.9,1.0,0.8571428571428571,2,6,6,6,8,4,4,3,3,3,2,0,0.0
1,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,9,34,0.47058823529411764,0.7352941176470589,0.8,0.7083333333333334,9,13,6,6,7,8,10,8,13,8,0,0,0.0
2,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,9,20,0.8,0.9,0.8,1.0,1,5,7,7,8,4,4,3,6,3,1,0,0.0
3,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,5,20,0.8,0.9,1.0,0.8571428571428571,1,5,7,7,10,1,5,3,4,3,1,0,0.0
4,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,5,22,0.7272727272727273,0.8636363636363636,1.0,0.8125,2,6,7,7,10,5,2,4,8,4,1,0,0.0
5,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,9,28,0.5714285714285714,0.7857142857142857,0.8,0.7777777777777778,4,8,8,8,12,4,6,5,10,5,1,0,0.0
6,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,11,22,0.7272727272727273,0.8636363636363636,0.75,1.0,3,7,6,6,8,5,6,2,3,2,1,0,0.0
7,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,7,38,0.42105263157894735,0.7105263157894737,0.875,0.6666666666666666,7,11,10,10,9,8,11,9,18,9,5,0,0.0
8,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,7,18,0.8888888888888888,0.9444444444444444,0.875,1.0,1,5,6,6,6,5,5,1,4,1,1,0,0.0
9,6,size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,6,10,16,4,6,1,1,1,1,1,7,22,0.7272727272727273,0.8636363636363636,0.875,0.8571428571428571,2,6,7,7,8,7,4,2,6,2,1,0,0.0
0,7,size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,9,4,13,13,0,1,1,1,1,1,10,15,0.8666666666666667,0.9333333333333333,0.9090909090909091,1.0,8,0,6,1,9,2,1,2,2,2,0,0,0.0
1,7,size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,9,4,13,13,0,1,1,1,1,1,10,15,0.8666666666666667,0.9333333333333333,0.9090909090909091,1.0,8,0,6,1,9,3,2,0,0,0,0,0,0.0
2,7,size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,9,4,13,13,0,1,1,1,1,1,16,21,0.6190476190476191,0.8095238095238095,0.7647058823529411,1.0,8,0,9,4,12,3,3,2,4,2,1,0,0.0
3,7,size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,9,4,13,13,0,1,1,1,1,1,10,15,0.8666666666666667,0.9333333333333333,0.9090909090909091,1.0,8,0,6,1,9,3,2,0,0,0,0,0,0.0
