grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size11_comp0.4_grid6_base_medium,11,0.4,6,medium,base,base,12,3,15,11,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,25.9,0.7606177606177607,0.73568281938326,0.9375,0.5998705838987168,0.7141071120405172,0.37142857142857144,0.21278504543907287,0.6739107427150826,0.1817820809096518,0.29299799128100895,0.031344329561512944,0.14206141197737837,0.7606177606177607,259,8.1,5.3,1.9,10.1,8.6,5.0,5.2,5.4,8.2,5.3,0.3,1.0
size11_comp0.4_grid7_base_medium,11,0.4,7,medium,base,base,5,7,12,4,4,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,16.5,0.8484848484848485,0.9310344827586207,0.8037383177570093,0.747027848312678,0.5214131359571517,0.5357142857142857,0.3865649055254368,0.23200167440401975,0.1723687731336509,0.4934259103543372,0.13568377110124194,0.09597575044003614,0.8484848484848485,165,4.2,6.1,1.9,4.3,7.2,3.2,2.9,2.2,3.0,2.1,0.5,0.5
size11_comp0.4_grid8_base_medium,11,0.4,8,medium,base,base,10,7,17,9,5,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,23.0,0.808695652173913,0.7945205479452054,0.8333333333333334,0.7590408377468243,0.7864338919400564,0.4473684210526316,0.2891283705425189,0.6994492503172833,0.16808283254733838,0.4854798990607751,0.09962263123484928,0.13316865882655357,0.808695652173913,230,6.9,5.3,9.7,1.1,10.6,5.4,3.9,2.1,4.9,1.7,0.5,2.8
size11_comp0.4_grid9_base_medium,11,0.4,9,medium,base,base,5,4,9,5,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,13.3,0.8195488721804511,0.8870967741935484,0.7605633802816901,0.7291062484426329,0.6243657554779125,0.5,0.3378785260455969,0.2509111397868296,0.14277327363019923,0.5127886375159334,0.2898910375573953,0.15888382450882452,0.8195488721804511,133,5.9,2.7,3.5,1.2,6.7,1.3,1.9,2.4,4.7,2.4,1.4,0.5
size11_comp0.6_grid0_base_medium,11,0.6,0,medium,base,base,5,9,14,6,4,1,1,1,10,8,8,0,0.8,0.8,0.0,0.8,19.2,0.7604166666666666,0.7945205479452054,0.7394957983193278,0.5889738677669711,0.5085101433443061,0.3225806451612903,0.31641707277349035,0.25994654773548775,0.303530510847159,0.7592506091148149,0.13203258888554947,0.054259340906613246,0.7604166666666666,192,7.3,5.5,4.1,2.3,7.6,2.7,4.4,3.5,8.4,3.4,2.3,2.2
size11_comp0.6_grid1_base_medium,11,0.6,1,medium,base,base,9,10,19,-1,-1,1,1,1,8,4,4,0,0.5,0.5,0.0,0.5,30.125,0.6058091286307054,0.5580110497237569,0.75,0.29997599846390166,0.7679381587078159,0.21052631578947367,0.5350853483746066,0.5205744776541675,0.25108026025388447,0.6086571391682786,0.1305927597849428,0.13535353535353536,0.6058091286307054,241,7.125,8.625,8.125,6.125,14.375,5.75,5.375,3.375,11.75,3.375,0.875,4.25
size11_comp0.6_grid2_base_medium,11,0.6,2,medium,base,base,4,9,13,13,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,15.3,0.9084967320261438,0.9761904761904762,0.8828828828828829,0.8699603174603174,0.3384627889248388,0.3333333333333333,0.12955408959323525,0.3602607695465178,0.021833207642672728,0.331196795384279,0.14816782110680426,0.1069423631923632,0.9084967320261438,153,0.5,6.8,0.5,7.5,7.2,3.1,2.9,1.1,1.5,1.0,0.0,0.5
size11_comp0.6_grid3_base_medium,11,0.6,3,medium,base,base,6,7,13,5,4,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,33.2,0.3102409638554217,0.3102409638554217,0.0,0.0,0.9144899535548142,0.33899750004807705,0.4212654576648992,0.9144899535548142,0.5395054968210669,0.0,0.0,0.1856772718564346,0.3102409638554217,332,8.2,10.6,7.7,6.3,11.2,7.6,8.4,4.2,13.8,3.8,2.0,6.8
size11_comp0.6_grid4_base_medium,11,0.6,4,medium,base,base,10,3,13,9,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.1,0.950354609929078,0.9532710280373832,0.9411764705882353,0.9324649859943979,0.4907874737640528,0.42857142857142855,0.14782687607694311,0.39130663305209046,0.05376402269634767,0.1731713234914447,0.08175117871222505,0.20462538018928997,0.950354609929078,141,2.4,6.3,0.2,5.2,6.1,2.1,3.5,1.4,2.5,1.3,0.9,0.3
size11_comp0.6_grid5_base_medium,11,0.6,5,medium,base,base,3,7,10,6,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.4,0.9122807017543859,0.9090909090909091,0.9135802469135802,0.9025252525252526,0.710719739818286,0.25,0.14097610337693114,0.43949698692151334,0.04701649434226942,0.5623188997381994,0.09586796668812321,0.12947900053163208,0.9122807017543859,114,0.5,4.2,3.2,3.5,4.8,2.4,2.3,0.9,2.5,0.9,0.6,0.6
size11_comp0.6_grid6_base_medium,11,0.6,6,medium,base,base,9,6,15,13,1,1,1,1,8,5,5,0,0.625,0.625,0.0,0.625,23.375,0.5240641711229946,0.43790849673202614,0.9117647058823529,0.4946691176470588,0.60271010175723,0.26666666666666666,0.23655485429767292,0.6337628310971001,0.37402175922048175,0.2404862988618575,0.11265194594608309,0.07289762706429372,0.5240641711229946,187,2.625,7.375,3.125,10.25,8.5,4.75,4.5,4.625,9.125,4.25,0.25,4.875
size11_comp0.6_grid7_base_medium,11,0.6,7,medium,base,base,6,4,10,10,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.8,0.8040540540540541,0.7450980392156863,0.9347826086956522,0.7064005439005439,0.5426400390035775,0.2727272727272727,0.11424174669667088,0.8510613564742266,0.1526466274393392,0.17464960458341114,0.07009903725033405,0.16308558865377046,0.8040540540540541,148,5.2,1.7,1.8,6.1,5.6,2.0,4.4,1.8,3.2,1.5,0.3,1.0
size11_comp0.6_grid8_base_medium,11,0.6,8,medium,base,base,3,8,11,11,0,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,18.2,0.32967032967032966,0.32967032967032966,0.0,0.0,0.7417699127311326,0.3157894736842105,0.41731304512775375,0.7417699127311326,0.6540945617249938,0.0,0.0,0.2604338948088948,0.32967032967032966,182,3.7,4.8,0.4,9.2,7.0,3.3,3.8,2.9,5.1,2.5,0.7,3.9
size11_comp0.6_grid9_base_medium,11,0.6,9,medium,base,base,3,4,7,5,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,8.4,0.8928571428571429,0.9117647058823529,0.88,0.8516919191919191,0.559589712387035,0.16666666666666666,0.1512647948885749,0.4101686462062182,0.043926502386941714,0.47967241602495925,0.060848271862160776,0.17324330259112866,0.8928571428571429,84,2.5,2.4,3.3,0.2,1.1,2.2,2.3,1.8,2.4,1.7,1.8,0.4
size7_comp0.0_grid0_base_medium,7,0.0,0,medium,base,base,7,3,10,6,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.4,0.9210526315789473,0.9259259259259259,0.9090909090909091,0.8844988344988345,0.5789500063493307,0.7,0.32018458821832174,0.5150481563138842,0.16567897827497396,0.563260306215421,0.031851877257387036,0.16152236652236654,0.9210526315789473,114,4.1,2.1,0.5,4.7,4.8,1.7,3.2,0.7,1.0,0.6,0.0,0.4
size7_comp0.0_grid1_base_medium,7,0.0,1,medium,base,base,4,5,9,3,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,10.7,0.9065420560747663,0.9166666666666666,0.8983050847457628,0.8515034965034965,0.7121273119888316,0.6428571428571429,0.4176050399552103,0.38086048344533074,0.13159750183148097,0.6312804404887502,0.23321754089378266,0.2528499278499278,0.9065420560747663,107,3.5,1.5,3.5,2.2,3.2,2.3,3.3,0.9,1.6,0.9,0.6,0.3
size7_comp0.0_grid2_base_medium,7,0.0,2,medium,base,base,4,5,9,3,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,10.8,0.9074074074074074,0.9347826086956522,0.8870967741935484,0.8609353146853147,0.5921258469601269,0.6666666666666666,0.43118458767964135,0.31385973073062184,0.17421076688711534,0.5341909212510568,0.27076558456602734,0.17924963924963924,0.9074074074074074,108,3.6,1.6,3.4,2.2,3.9,1.4,3.5,1.0,1.2,1.0,0.1,0.2
size7_comp0.0_grid3_base_medium,7,0.0,3,medium,base,base,4,3,7,5,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,10.3,0.8252427184466019,0.9302325581395349,0.75,0.759878193701723,0.9938699701604226,0.6153846153846154,0.21069041781751932,0.6137044914679122,0.03623433367151566,0.6883709242384601,0.22129892949969987,0.31085730508807424,0.8252427184466019,103,1.5,4.5,3.0,1.3,3.8,2.0,1.9,1.6,2.4,1.6,0.6,0.3
size7_comp0.0_grid4_base_medium,7,0.0,4,medium,base,base,3,4,7,5,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,7.7,0.948051948051948,0.9166666666666666,0.975609756097561,0.9255555555555557,0.4721239517302776,0.7272727272727273,0.254909263898556,0.48892487016978653,0.11611251287792712,0.24591871052342876,0.10872210679749988,0.15058607465024582,0.948051948051948,77,3.4,1.3,3.0,0.0,2.5,2.0,1.2,1.0,1.1,1.0,0.7,0.1
size7_comp0.0_grid5_base_medium,7,0.0,5,medium,base,base,4,3,7,5,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,8.8,0.8977272727272727,0.8846153846153846,0.9166666666666666,0.8491064491064492,0.6333459634206892,0.6666666666666666,0.28742132105226254,0.6834772873379937,0.11316915304379883,0.4550279911177315,0.14011798052042862,0.1819360269360269,0.8977272727272727,88,0.3,4.3,1.6,2.6,2.8,2.8,1.4,0.8,1.0,0.8,0.1,0.0
size7_comp0.0_grid6_base_medium,7,0.0,6,medium,base,base,6,3,9,3,3,1,1,1,10,9,9,1,0.9,0.9,0.1,0.9,9.4,0.9468085106382979,0.9523809523809523,0.9354838709677419,0.8146853146853147,0.7465117341917538,0.5714285714285714,0.3276724632511005,0.4014389661354212,0.12358769444381806,0.3108267612196667,0.1542794196377341,0.2720238095238095,0.9468085106382979,94,2.0,3.0,1.2,3.2,3.1,2.4,2.0,0.9,1.3,0.9,0.5,0.0
size7_comp0.0_grid7_base_medium,7,0.0,7,medium,base,base,4,3,7,5,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,9.2,0.8586956521739131,0.8571428571428571,0.8611111111111112,0.8044949494949496,0.728921417722239,0.6428571428571429,0.35134115562283974,0.594042001080049,0.1444927274781513,0.5442212248390774,0.07208745779501435,0.15306360306360303,0.8586956521739131,92,3.8,1.8,3.5,0.1,3.5,1.2,2.8,0.7,1.7,0.7,0.6,0.4
size7_comp0.0_grid8_base_medium,7,0.0,8,medium,base,base,3,4,7,7,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.1,0.7927927927927928,0.8571428571428571,0.7631578947368421,0.6737263321473848,0.7193823674116488,0.5882352941176471,0.1993478495996636,0.4342058518293815,0.0690429962137604,0.6851240179241022,0.19076166714171705,0.1899414311179017,0.7927927927927928,111,1.6,4.6,4.2,0.7,4.2,2.2,2.8,0.9,1.7,0.9,0.2,0.5
size7_comp0.0_grid9_base_medium,7,0.0,9,medium,base,base,3,3,6,4,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,6.5,0.9538461538461539,0.9411764705882353,0.967741935483871,0.9416666666666667,0.6096587850151303,0.6,0.25345599341740144,0.5257839681314262,0.07912799590019595,0.22712314512769866,0.12142682152244702,0.2036471861471862,0.9538461538461539,65,3.2,0.2,2.1,1.0,1.7,1.1,2.7,0.0,0.3,0.0,0.2,0.1
size7_comp0.2_grid0_base_medium,7,0.2,0,medium,base,base,3,6,9,5,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,12.8,0.7890625,0.9090909090909091,0.7473684210526316,0.7173676323676323,0.9537711123132732,0.29785178581730803,0.19946247207971177,0.39813275403745907,0.07282184147007847,0.8003726131233728,0.15637493165083266,0.21139455782312927,0.7890625,128,3.5,3.0,4.9,1.4,4.5,2.8,3.3,1.2,4.1,1.2,1.5,1.6
size7_comp0.2_grid1_base_medium,7,0.2,1,medium,base,base,3,4,7,3,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.9,0.7394957983193278,0.875,0.6708860759493671,0.6708031723888501,1.0260529848831803,0.5,0.35488262405217463,0.48436808281414806,0.08931764962671922,1.237601696846203,0.19835504839386012,0.27642379014482843,0.7394957983193278,119,1.8,2.7,3.1,4.3,3.6,2.8,1.9,2.6,5.9,2.3,2.6,1.3
size7_comp0.2_grid2_base_medium,7,0.2,2,medium,base,base,6,3,9,5,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.1,0.8738738738738738,0.9253731343283582,0.7954545454545454,0.8315584415584416,0.7329172503927696,0.4,0.2938717683489323,0.6119583223408077,0.05260838064879103,0.634527070869088,0.09473156967510692,0.14562049062049062,0.8738738738738738,111,2.2,3.3,0.9,4.7,3.5,3.4,2.1,1.1,2.1,1.1,0.8,0.7
size7_comp0.2_grid3_base_medium,7,0.2,3,medium,base,base,7,4,11,3,4,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.8,0.8513513513513513,0.8494623655913979,0.8545454545454545,0.7642750305250305,0.8934280953493772,0.4117647058823529,0.32720775213737985,0.6865283892611026,0.18164128353897555,0.5375905932480308,0.11037469470471066,0.1005269240563358,0.8513513513513513,148,3.3,4.4,2.5,4.6,4.3,3.2,4.2,2.1,3.4,2.0,0.3,0.6
size7_comp0.2_grid4_base_medium,7,0.2,4,medium,base,base,4,5,9,5,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,10.7,0.9158878504672897,0.9,0.9298245614035088,0.8772727272727273,0.6178011168287291,0.5394073530260184,0.17085797536571265,0.569935062626838,0.10480792248073315,0.39061293662982755,0.13315706440205632,0.14863763687293102,0.9158878504672897,107,3.4,3.4,3.5,0.4,3.1,3.0,2.5,1.1,1.6,1.1,0.6,0.1
size7_comp0.2_grid5_base_medium,7,0.2,5,medium,base,base,6,5,11,3,4,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.1,0.8652482269503546,0.85,0.8852459016393442,0.8033250736191914,0.9276055372412065,0.6,0.28876703768520046,0.8175946800996055,0.10900145214464332,0.42548324234769813,0.08136995601607944,0.2640476190476191,0.8652482269503546,141,4.7,3.5,3.9,2.0,4.3,3.2,3.5,2.1,4.5,1.9,1.2,0.7
size7_comp0.2_grid6_base_medium,7,0.2,6,medium,base,base,3,3,6,4,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,8.0,0.8625,0.8260869565217391,0.9117647058823529,0.8023809523809524,0.5832091064638484,0.3333333333333333,0.20096014483767066,0.6315016048147618,0.1626780206666073,0.27237985214246685,0.03395553345543148,0.20346690346690344,0.8625,80,1.7,1.7,0.2,4.4,1.9,1.3,2.9,0.9,1.4,0.9,0.2,0.2
size7_comp0.2_grid7_base_medium,7,0.2,7,medium,base,base,6,3,9,3,3,1,1,1,10,9,9,1,0.9,0.9,0.1,0.9,9.1,0.9230769230769231,0.890625,1.0,0.8392307692307692,0.5181838603423116,0.38461538461538464,0.4385725570764001,0.43186719941481627,0.07155598370517524,0.0,0.0,0.24995421245421245,0.9230769230769231,91,2.6,0.9,3.8,1.8,4.4,1.2,1.8,0.7,2.1,0.7,0.7,0.7
size7_comp0.2_grid8_base_medium,7,0.2,8,medium,base,base,3,3,6,6,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,8.6,0.8372093023255814,0.8043478260869565,0.875,0.7628205128205128,0.7283649064650287,0.5,0.09789403462837713,0.7246588559504525,0.11024059509825339,0.5473068024883565,0.0857087452422224,0.21626984126984125,0.8372093023255814,86,0.9,2.9,4.3,0.5,2.7,1.1,2.7,1.1,1.5,1.0,0.1,0.2
size7_comp0.2_grid9_base_medium,7,0.2,9,medium,base,base,7,3,10,4,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.8,0.8983050847457628,0.9230769230769231,0.85,0.86991341991342,0.6313643237677103,0.47619047619047616,0.32076587960995684,0.4645246581330298,0.11406047579683454,0.7220299024635777,0.135860865972196,0.10981392557022811,0.8983050847457628,118,4.5,0.5,3.4,3.4,4.9,2.4,2.6,0.9,2.5,0.8,1.1,0.6
size7_comp0.4_grid0_base_medium,7,0.4,0,medium,base,base,5,4,9,3,4,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,13.2,0.8181818181818182,0.9454545454545454,0.7272727272727273,0.7947025401069518,0.848401117853104,0.25,0.22300674406825516,0.30336220322293644,0.06511034112905638,0.7154173587211043,0.2628570590916645,0.1378400711924739,0.8181818181818182,132,3.5,5.1,2.8,1.8,5.5,2.2,2.1,2.4,5.4,2.3,1.0,0.6
size7_comp0.4_grid1_base_medium,7,0.4,1,medium,base,base,3,6,9,3,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,12.3,0.8130081300813008,0.8947368421052632,0.7764705882352941,0.7690259740259741,0.675002217806975,0.21428571428571427,0.24990707254081918,0.20805757181356102,0.0815748826903089,0.6136045007807559,0.111571824432949,0.1278416028416028,0.8130081300813008,123,3.6,4.5,0.5,3.7,5.7,1.5,2.4,1.7,3.7,1.7,0.9,1.3
size7_comp0.4_grid2_base_medium,7,0.4,2,medium,base,base,3,4,7,3,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,9.4,0.8617021276595744,0.8717948717948718,0.8545454545454545,0.7791491841491841,0.673210339821674,0.3333333333333333,0.3100489101609089,0.5453770713562485,0.08822070688966674,0.37976340159073024,0.07594044635786809,0.18801684426684426,0.8617021276595744,94,2.1,2.3,1.0,4.0,3.0,2.1,2.0,1.3,2.1,1.2,0.9,0.2
size7_comp0.4_grid3_base_medium,7,0.4,3,medium,base,base,5,7,12,6,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,17.5,0.7942857142857143,0.7941176470588235,0.794392523364486,0.7145663624301395,0.9735457883641276,0.38461538461538464,0.2591263131407374,0.8398482598324154,0.10403252190167778,0.7035566983719218,0.1373235156643428,0.15726606726606726,0.7942857142857143,175,6.1,3.3,2.7,5.4,5.2,3.4,4.3,3.6,7.2,3.6,1.4,1.7
size7_comp0.4_grid4_base_medium,7,0.4,4,medium,base,base,3,6,9,5,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,12.2,0.7950819672131147,0.8409090909090909,0.7692307692307693,0.7746853146853148,0.6021802980165586,0.4166666666666667,0.38979174929623256,0.47368079579878825,0.1032344260088467,0.7306798002343289,0.12262121108671925,0.21028138528138526,0.7950819672131147,122,5.0,2.4,4.5,0.3,5.3,1.5,3.6,0.8,2.7,0.8,0.4,1.8
size7_comp0.4_grid5_base_medium,7,0.4,5,medium,base,base,5,4,9,3,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.1,0.8918918918918919,0.9032258064516129,0.8775510204081632,0.8225524475524475,0.6435628090053899,0.4166666666666667,0.3382127026899597,0.5446202020137383,0.09287150900904241,0.42967971803402893,0.11513384378260039,0.2512917637917638,0.8918918918918919,111,2.7,3.5,1.4,3.5,3.8,2.5,1.9,1.9,2.6,1.9,1.4,0.3
size7_comp0.4_grid6_base_medium,7,0.4,6,medium,base,base,3,6,9,3,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,10.1,0.9306930693069307,0.8461538461538461,0.9838709677419355,0.9092307692307692,1.0213871052147536,0.5555555555555556,0.26451343112944464,0.5628503600990159,0.1520613431827284,0.3105977903388848,0.0947029385808576,0.12158307833365042,0.9306930693069307,101,2.3,2.1,1.4,4.3,3.5,1.9,2.5,1.2,3.3,1.0,0.7,0.3
size7_comp0.4_grid7_base_medium,7,0.4,7,medium,base,base,3,4,7,7,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,8.7,0.8850574712643678,0.8918918918918919,0.88,0.8258838383838384,0.3544593669970723,0.4444444444444444,0.163097619282326,0.3047117060533996,0.0433221264259186,0.36031710717920856,0.1568784624207796,0.08860398860398859,0.8850574712643678,87,3.5,0.4,0.4,4.4,3.1,1.4,2.3,0.9,1.4,0.9,0.8,0.3
size7_comp0.4_grid8_base_medium,7,0.4,8,medium,base,base,4,7,11,5,4,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.9,0.825503355704698,0.7894736842105263,0.8478260869565217,0.7544626460570732,0.7189281794678487,0.2857142857142857,0.3285504229229853,0.6458793114611321,0.08829429793800683,0.6861278091862102,0.12536330650531347,0.18369123044874927,0.825503355704698,149,5.0,2.6,5.3,2.0,4.8,4.9,1.8,2.4,3.6,2.2,0.6,1.3
size7_comp0.4_grid9_base_medium,7,0.4,9,medium,base,base,7,5,12,4,5,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,13.9,0.8920863309352518,0.8795180722891566,0.9107142857142857,0.8854655870445344,0.4114560261078735,0.25,0.451136456694503,0.44312680131612225,0.0916400900473303,0.34178032064972624,0.04347492002231994,0.1745823620823621,0.8920863309352518,139,4.3,2.4,2.8,4.4,6.8,1.6,4.1,0.4,1.7,0.4,0.4,1.1
size7_comp0.6_grid0_base_medium,7,0.6,0,medium,base,base,3,6,9,3,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,10.6,0.9150943396226415,0.875,0.9393939393939394,0.8721528471528472,0.6059551529453084,0.125,0.2677996180409648,0.3573430647351098,0.05376941271021537,0.2898113700955675,0.14263118537835104,0.09684617918313572,0.9150943396226415,106,2.3,4.2,2.5,1.6,4.0,1.6,2.3,1.7,4.1,1.7,1.1,0.2
size7_comp0.6_grid1_base_medium,7,0.6,1,medium,base,base,5,5,10,4,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,13.2,0.8712121212121212,0.855072463768116,0.8888888888888888,0.7784493284493285,0.8053647794368554,0.4166666666666667,0.25226227821763747,0.6740077241955537,0.0694573235478409,0.3825327122874339,0.11952367108410848,0.18800622686492252,0.8712121212121212,132,4.8,1.8,3.9,2.7,3.3,3.6,2.9,2.4,4.5,2.4,1.7,0.2
size7_comp0.6_grid2_base_medium,7,0.6,2,medium,base,base,3,3,6,6,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,8.1,0.8518518518518519,0.9166666666666666,0.8,0.8023809523809524,0.6218728139805458,0.4169925001442312,0.2270907506878824,0.554577404037403,0.03975451168902007,0.6062751888375798,0.167189309226345,0.22076118326118327,0.8518518518518519,81,1.9,2.0,0.0,4.2,2.3,0.8,2.9,1.1,1.5,1.1,0.9,0.3
size7_comp0.6_grid3_base_medium,7,0.6,3,medium,base,base,6,5,11,3,4,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,13.9,0.8848920863309353,0.8625,0.9152542372881356,0.8106775422719694,0.7628351236960659,0.25,0.2484647141328333,0.5621174358285428,0.07207350241046696,0.4256479389287375,0.03482785091193181,0.27754810004810004,0.8848920863309353,139,2.4,3.5,3.0,5.0,3.8,2.7,3.2,3.2,5.4,3.2,1.4,0.3
size7_comp0.6_grid4_base_medium,7,0.6,4,medium,base,base,5,5,10,4,4,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.5,0.8206896551724138,0.835820895522388,0.8076923076923077,0.7818084109705002,0.8458569942252955,0.23076923076923078,0.27989516651472895,0.525117557766023,0.1252512882103949,0.8815298296864678,0.11293157882494896,0.1294153558859441,0.8206896551724138,145,4.9,3.1,4.2,2.3,3.6,3.8,2.8,3.3,4.8,2.9,1.3,0.7
size7_comp0.6_grid5_base_medium,7,0.6,5,medium,base,base,6,5,11,5,5,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,15.8,0.7911392405063291,0.7211538461538461,0.9259259259259259,0.7274673044421665,0.6880421812135784,0.17647058823529413,0.3525424343619703,0.5901499463884922,0.18875945364022048,0.3058032790982762,0.036567725632799065,0.1658838278215441,0.7911392405063291,158,5.9,1.5,3.6,4.8,7.4,4.1,1.4,1.9,4.2,1.8,0.1,1.8
size7_comp0.6_grid6_base_medium,7,0.6,6,medium,base,base,3,5,8,4,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,10.7,0.8598130841121495,0.9117647058823529,0.8356164383561644,0.7963228927934811,0.49764050244139785,0.18181818181818182,0.160366168366597,0.2478160651338572,0.031568002840351245,0.3962078437228222,0.1090069769712019,0.1449712943028451,0.8598130841121495,107,3.4,1.5,1.9,3.9,3.6,2.7,1.7,1.7,2.9,1.7,0.4,0.3
size7_comp0.6_grid7_base_medium,7,0.6,7,medium,base,base,12,3,15,9,3,1,1,1,10,0,0,6,0.0,0.0,0.6,0.0,26.0,0.5461538461538461,0.5461538461538461,0.0,0.0,1.4508320746166063,0.3125,0.28117254420366933,1.4508320746166063,0.28117254420366933,0.0,0.0,0.2029234705245734,0.5461538461538461,260,5.1,6.2,8.9,5.8,6.1,4.5,6.5,7.9,15.7,6.7,0.0,3.4
size7_comp0.6_grid8_base_medium,7,0.6,8,medium,base,base,3,4,7,7,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,9.3,0.8279569892473119,0.8571428571428571,0.803921568627451,0.8198863636363637,0.6818285772400272,0.41681477279283236,0.17523984110858495,0.6811606478873878,0.19507789843340578,0.5463979628857167,0.08444132789642853,0.24231576504303778,0.8279569892473119,93,0.2,3.7,2.5,2.9,3.5,3.3,1.0,0.5,1.7,0.5,0.1,0.9
size7_comp0.6_grid9_base_medium,7,0.6,9,medium,base,base,3,5,8,6,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,8.9,0.9213483146067416,0.8823529411764706,0.9454545454545454,0.9133333333333333,0.40023588465812787,0.25,0.11918057750228142,0.287706856188877,0.05337083143300392,0.2554724775902115,0.046428768266146205,0.13154761904761902,0.9213483146067416,89,1.0,3.0,4.2,0.7,5.0,0.9,0.6,1.4,1.8,1.3,0.9,0.5
size9_comp0.0_grid0_base_medium,9,0.0,0,medium,base,base,7,4,11,3,4,1,1,1,10,9,9,1,0.9,0.9,0.1,0.9,16.3,0.8098159509202454,0.9113924050632911,0.7142857142857143,0.5961070776488733,0.981541431978556,0.7142857142857143,0.36115465815439535,0.6713253440958384,0.13506709093398156,0.6345295484878863,0.28914988754320203,0.12230687535309381,0.8098159509202454,163,2.7,4.8,3.9,4.9,5.0,3.7,4.4,2.2,4.6,2.1,0.9,0.1
size9_comp0.0_grid1_base_medium,9,0.0,1,medium,base,base,4,3,7,5,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.5,0.7379310344827587,0.6822429906542056,0.8947368421052632,0.5238836327071621,0.892302533987167,0.75,0.27174898216885024,0.992174039330311,0.28972990952388766,0.40124039015223634,0.15149377929891253,0.24674986641898405,0.7379310344827587,145,2.7,5.6,4.1,2.1,3.0,4.9,2.4,3.2,5.3,3.2,0.9,0.1
