distance_to_goal,n_states,mean_entropy,se_entropy,mean_optimal_entropy,se_optimal_entropy,mean_jsd,se_jsd,accuracy,total_observations,is_capped
1,12,0.6276793453608854,0.18030763599196603,0.0,0.0,0.33666172312876963,0.10187534480635453,0.5833333333333334,54,False
2,12,1.0836941060907355,0.22160403618354918,0.3333333333333333,0.1421338109037403,0.5506432476208701,0.09760446369170048,0.25,213,False
3,19,1.0471101961611455,0.11796916862736406,0.3157894736842105,0.10956136839295436,0.5499009484711167,0.06877783315229713,0.42105263157894735,196,False
4,19,1.0119818235631315,0.12245766701274634,0.8421052631578947,0.085947008518708,0.3734145064960661,0.04969348920572577,0.631578947368421,136,False
5,9,1.2041844178985965,0.21811477519687522,1.0649958334134617,0.06499583341346178,0.484566703519492,0.05706399928713776,0.3333333333333333,123,False
6,4,1.2557146493991733,0.4238305362080517,0.75,0.25,0.4063296048467182,0.05055506515041451,0.5,54,False
