trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
3,2,size7_comp0.0_grid2_base_medium,7,0.0,medium,base,base,5,4,9,5,2,1,1,1,0,1,4,32,0.0,0.46875,1.0,0.37037037037037035,6,6,11,6,5,8,8,5,18,4,8,1,0.03125,DL,1.3472230399326601,4,0,11,3,14,0.2222222222222222,0.0,0.6111111111111112,0.16666666666666666,0.4375,DL,0.0,0.0,0.03125,0.03125,1,dr,ur,midline,0,0,0,0,0
4,2,size7_comp0.0_grid2_base_medium,7,0.0,medium,base,base,5,4,9,5,2,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,4,0,3,2,3,2,2,0,1,0,0,0,0.0,UL,1.4591479170272448,3,1,0,2,4,0.5,0.16666666666666666,0.0,0.3333333333333333,0.4,DR,0.0,0.0,0.0,0.1,1,dr,ur,midline,0,0,0,0,0
5,2,size7_comp0.0_grid2_base_medium,7,0.0,medium,base,base,5,4,9,5,2,1,1,1,1,0,-1,12,0.0,0.4166666666666667,0.4166666666666667,0.0,4,0,3,2,2,2,2,0,4,0,0,0,0.0,UL,1.4591479170272448,3,1,0,2,6,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,DR,0.0,0.0,0.0,0.08333333333333333,1,dr,ur,midline,0,0,0,0,0
6,2,size7_comp0.0_grid2_base_medium,7,0.0,medium,base,base,5,4,9,5,2,1,1,1,0,1,4,32,0.0,0.46875,1.0,0.37037037037037035,6,6,10,6,7,7,3,7,18,7,0,1,0.03125,DL,0.7553754125614287,0,0,18,5,9,0.0,0.0,0.782608695652174,0.21739130434782608,0.28125,DL,0.0,0.0,0.03125,0.03125,1,dr,ur,midline,0,0,0,0,0
7,2,size7_comp0.0_grid2_base_medium,7,0.0,medium,base,base,5,4,9,5,2,1,1,1,1,1,14,31,0.2903225806451613,0.6129032258064516,0.6,0.625,9,5,8,7,5,10,8,3,12,3,2,0,0.0,UL,1.5812908992306927,7,0,6,7,11,0.35,0.0,0.3,0.35,0.3548387096774194,DL,0.03225806451612903,0.0,0.06451612903225806,0.03225806451612903,1,dr,ur,midline,0,0,0,0,0
8,2,size7_comp0.0_grid2_base_medium,7,0.0,medium,base,base,5,4,9,5,2,1,1,1,0,1,5,32,0.0,0.5,0.8333333333333334,0.4230769230769231,6,4,11,7,5,4,8,7,20,6,7,1,0.03125,DL,0.7871265862012691,0,0,13,4,15,0.0,0.0,0.7647058823529411,0.23529411764705882,0.46875,DL,0.0,0.0,0.0625,0.03125,1,dr,ur,midline,0,0,0,0,0
9,2,size7_comp0.0_grid2_base_medium,7,0.0,medium,base,base,5,4,9,5,2,1,1,1,1,0,-1,12,0.0,0.5,0.5,0.0,4,0,4,3,5,2,2,0,1,0,0,0,0.0,UL,0.863120568566631,5,0,0,2,5,0.7142857142857143,0.0,0.0,0.2857142857142857,0.4166666666666667,UL,0.16666666666666666,0.0,0.0,0.08333333333333333,2,dr,ur,midline,0,0,0,0,0
0,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,1,5,4,0,2,2,3,2,3,2,0,1,0.1,UR,1.5219280948873621,0,2,1,2,5,0.0,0.4,0.2,0.4,0.5,,0.0,0.0,0.0,0.0,0,ur,dl,midline,1,0,0,0,0
1,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,0,-1,7,0.0,0.5714285714285714,0.5714285714285714,0.0,0,3,4,0,1,2,3,0,0,0,0,0,0.0,UR,1.584962500721156,0,1,1,1,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5714285714285714,,0.0,0.0,0.0,0.0,0,ur,dl,midline,1,0,0,0,0
2,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,1,3,7,1.0,1.0,1.0,1.0,0,3,4,0,4,1,1,0,0,0,0,0,0.0,UR,1.5219280948873621,1,2,2,0,2,0.2,0.4,0.4,0.0,0.2857142857142857,,0.0,0.0,0.0,0.0,0,ur,dl,midline,1,0,0,0,0
