trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,collect_mode,start_to_coin1_distance,start_to_coin2_distance,coin1_to_coin2_distance,coin2_to_coin1_distance,coin1_to_goal_distance,coin2_to_goal_distance,optimal_total_distance,coin1_reachable_from_start,coin2_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin1,goal_reachable_from_coin2,reached_goal,num_coins_collected,coin1_collected,coin2_collected,coin1_collection_step,coin2_collection_step,success,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,action_accuracy_phase3,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
5,8,collect_all_size7_comp0.2_grid8_base_low,7,0.2,low,base,base,collect_all,4,3,3,3,3,6,9,1,1,1,1,1,0,2,1,1,5,2,0,48,0.0,0.5,1.0,1.0,0.42857142857142855,18,13,8,9,10,5,9,23,38,20,2,6,0.125
6,8,collect_all_size7_comp0.2_grid8_base_low,7,0.2,low,base,base,collect_all,4,3,3,3,3,6,9,1,1,1,1,1,1,2,1,1,5,2,1,13,0.6923076923076923,0.8461538461538461,1.0,1.0,0.7142857142857143,3,2,3,5,4,4,3,1,2,1,1,0,0.0
7,8,collect_all_size7_comp0.2_grid8_base_low,7,0.2,low,base,base,collect_all,4,3,3,3,3,6,9,1,1,1,1,1,1,0,0,0,-1,-1,0,4,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,1,0,1,0,0,1,0.25
8,8,collect_all_size7_comp0.2_grid8_base_low,7,0.2,low,base,base,collect_all,4,3,3,3,3,6,9,1,1,1,1,1,1,2,1,1,5,2,1,41,0.21951219512195122,0.5609756097560976,1.0,1.0,0.4857142857142857,15,10,7,9,11,9,9,11,27,11,1,4,0.0975609756097561
9,8,collect_all_size7_comp0.2_grid8_base_low,7,0.2,low,base,base,collect_all,4,3,3,3,3,6,9,1,1,1,1,1,1,2,1,1,7,4,1,19,0.47368421052631576,0.6842105263157895,0.8,1.0,0.5454545454545454,8,5,2,4,6,3,3,6,8,5,1,2,0.10526315789473684
0,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,3,9,1,14,0.9285714285714286,0.9285714285714286,1.0,0.8333333333333334,1.0,0,4,5,4,3,4,3,1,2,1,1,0,0.0
1,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,3,8,1,13,1.0,1.0,1.0,1.0,1.0,0,4,5,4,4,2,5,1,1,1,1,0,0.0
2,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,3,8,1,13,1.0,1.0,1.0,1.0,1.0,0,4,5,4,4,3,3,2,2,2,2,0,0.0
3,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,3,8,1,13,1.0,1.0,1.0,1.0,1.0,0,4,5,4,4,4,3,1,1,1,1,0,0.0
4,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,13,5,1,17,0.7647058823529411,0.8235294117647058,0.8333333333333334,0.75,1.0,3,6,4,3,5,2,5,2,4,2,2,1,0.058823529411764705
5,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,3,8,1,13,1.0,1.0,1.0,1.0,1.0,0,4,5,4,5,4,2,1,1,1,1,0,0.0
6,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,3,8,1,15,0.8666666666666667,0.9333333333333333,1.0,1.0,0.8333333333333334,0,4,6,5,3,5,3,3,4,3,1,0,0.0
7,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,10,15,1,20,0.65,0.8,0.6363636363636364,1.0,1.0,0,4,9,7,5,4,4,6,7,6,0,1,0.05
8,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,3,8,1,13,1.0,1.0,1.0,1.0,1.0,0,4,5,4,8,2,2,0,0,0,0,0,0.0
9,8,collect_all_size7_comp0.2_grid8_base_medium,7,0.2,medium,base,base,collect_all,4,5,5,5,3,4,13,1,1,1,1,1,1,2,1,1,3,8,1,15,0.8666666666666667,0.9333333333333333,1.0,1.0,0.8333333333333334,1,5,5,4,7,1,3,3,4,3,3,0,0.0
0,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,1,2,1,1,8,4,1,24,0.4583333333333333,0.6666666666666666,0.6,1.0,0.6,10,6,3,5,9,5,4,5,12,5,2,3,0.125
1,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,0,2,1,1,6,2,0,48,0.0,0.5208333333333334,1.0,1.0,0.43902439024390244,21,15,3,9,13,6,11,17,36,17,7,6,0.125
2,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,1,2,1,1,15,9,1,20,0.55,0.7,0.5,0.8333333333333334,1.0,7,5,3,5,4,5,5,5,9,3,1,3,0.15
3,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,1,2,1,1,8,4,1,40,0.275,0.55,0.8,1.0,0.45161290322580644,17,8,5,10,10,5,11,13,26,12,4,7,0.175
4,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,1,2,1,1,7,3,1,29,0.3793103448275862,0.6551724137931034,0.75,1.0,0.5714285714285714,11,8,3,7,9,5,9,5,13,5,3,2,0.06896551724137931
5,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,0,2,1,1,4,9,0,48,0.0,0.4791666666666667,0.6,0.8,0.42105263157894735,18,14,5,11,15,4,9,19,37,16,1,10,0.20833333333333334
6,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,0,2,1,1,18,14,0,48,0.0,0.4583333333333333,0.3333333333333333,1.0,0.4482758620689655,16,17,8,7,16,4,15,12,36,11,1,10,0.20833333333333334
7,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,1,2,1,1,10,6,1,15,0.7333333333333333,0.7333333333333333,0.42857142857142855,1.0,1.0,5,3,3,4,3,5,5,1,5,1,1,4,0.26666666666666666
8,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,0,2,1,1,20,16,0,48,0.0,0.5208333333333334,0.4117647058823529,1.0,0.5185185185185185,14,12,11,11,13,10,8,16,34,15,3,8,0.16666666666666666
9,9,collect_all_size7_comp0.2_grid9_base_low,7,0.2,low,base,base,collect_all,3,3,4,4,4,4,11,1,1,1,1,1,1,2,1,1,10,6,1,36,0.3055555555555556,0.5833333333333334,0.42857142857142855,1.0,0.56,13,10,6,7,11,7,6,11,22,10,13,5,0.1388888888888889
0,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,7,1,12,0.9166666666666666,0.9166666666666666,1.0,1.0,0.75,4,3,1,3,7,1,0,1,2,1,2,0,0.0
1,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,10,1,14,0.7857142857142857,0.8571428571428571,1.0,0.6666666666666666,1.0,6,4,1,3,8,0,3,2,3,2,3,1,0.07142857142857142
2,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,7,1,15,0.7333333333333333,0.8666666666666667,1.0,1.0,0.7142857142857143,5,4,2,4,5,4,4,1,2,1,0,0,0.0
3,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,7,1,13,0.8461538461538461,0.8461538461538461,1.0,1.0,0.6,4,3,1,4,5,2,3,0,2,0,1,1,0.07692307692307693
4,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,7,1,11,1.0,1.0,1.0,1.0,1.0,4,3,1,3,7,1,1,1,1,1,1,0,0.0
5,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,5,9,1,13,0.8461538461538461,0.8461538461538461,0.8333333333333334,0.75,1.0,5,3,1,3,8,1,1,0,3,0,2,1,0.07692307692307693
6,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,7,1,14,0.7857142857142857,0.8571428571428571,1.0,1.0,0.6666666666666666,4,3,2,4,6,2,2,1,2,1,2,0,0.0
7,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,11,1,17,0.6470588235294118,0.8235294117647058,1.0,0.7142857142857143,0.8,6,5,2,4,5,3,3,5,5,5,4,0,0.0
8,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,7,1,12,0.9166666666666666,0.9166666666666666,1.0,1.0,0.75,4,3,1,3,6,1,1,1,2,1,1,0,0.0
9,9,collect_all_size7_comp0.2_grid9_base_medium,7,0.2,medium,base,base,collect_all,5,6,3,3,6,3,11,1,1,1,1,1,1,2,1,1,4,7,1,11,1.0,1.0,1.0,1.0,1.0,4,3,1,3,7,1,1,1,1,1,1,0,0.0
0,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,4,7,1,14,0.9285714285714286,0.9285714285714286,0.8,1.0,1.0,5,2,4,3,8,2,2,1,3,1,1,1,0.07142857142857142
1,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,9,12,1,19,0.6842105263157895,0.7894736842105263,0.6,1.0,1.0,7,4,4,4,5,5,5,3,9,3,2,2,0.10526315789473684
2,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,6,10,1,17,0.7647058823529411,0.8235294117647058,0.7142857142857143,0.75,1.0,7,3,3,4,8,2,4,2,6,1,1,2,0.11764705882352941
3,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,3,6,1,15,0.8666666666666667,0.9333333333333333,1.0,1.0,0.875,6,3,3,3,4,3,5,2,5,2,2,0,0.0
4,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,6,9,1,17,0.7647058823529411,0.8235294117647058,0.7142857142857143,1.0,0.8571428571428571,6,3,5,3,7,4,4,1,6,1,1,2,0.11764705882352941
5,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,9,15,1,25,0.52,0.68,0.6,0.6666666666666666,0.7777777777777778,8,4,6,7,4,7,10,3,12,3,4,4,0.16
6,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,5,8,1,20,0.65,0.8,0.8333333333333334,1.0,0.7272727272727273,7,4,5,4,7,3,5,4,9,4,4,1,0.05
7,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,6,11,1,19,0.6842105263157895,0.7894736842105263,0.7142857142857143,0.8,0.8571428571428571,8,4,4,3,6,6,4,2,8,2,4,2,0.10526315789473684
8,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,5,8,1,15,0.8666666666666667,0.9333333333333333,0.8333333333333334,1.0,1.0,6,3,3,3,6,4,3,1,4,1,1,0,0.0
9,0,collect_all_size7_comp0.4_grid0_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,6,13,1,1,1,1,1,1,2,1,1,8,11,1,20,0.65,0.75,0.6666666666666666,1.0,0.75,8,4,3,5,8,3,4,4,9,3,1,3,0.15
0,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,7,4,1,15,0.8666666666666667,0.9333333333333333,0.8,1.0,1.0,2,6,3,4,5,4,3,2,4,2,3,0,0.0
1,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,8,4,1,18,0.7222222222222222,0.8333333333333334,0.8,0.75,0.8888888888888888,3,7,3,4,5,4,2,4,7,4,3,0,0.0
2,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,5,2,1,15,0.8666666666666667,0.9333333333333333,1.0,1.0,0.8888888888888888,3,7,2,3,5,4,3,2,4,2,2,0,0.0
3,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,7,2,1,15,0.8666666666666667,0.9333333333333333,1.0,0.8,1.0,3,7,2,3,6,4,2,2,4,2,3,0,0.0
4,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,7,4,1,16,0.8125,0.875,0.8,1.0,0.875,2,7,3,4,6,3,4,2,5,2,3,1,0.0625
5,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,5,2,1,13,1.0,1.0,1.0,1.0,1.0,2,6,2,3,4,3,4,1,3,1,2,0,0.0
6,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,9,4,1,17,0.7647058823529411,0.8235294117647058,0.8,0.6,1.0,3,7,2,4,4,3,4,3,7,3,2,1,0.058823529411764705
7,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,7,4,1,15,0.8666666666666667,0.9333333333333333,0.8,1.0,1.0,2,6,3,4,3,5,4,2,4,2,3,0,0.0
8,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,5,2,1,13,1.0,1.0,1.0,1.0,1.0,2,6,2,3,4,3,4,1,3,1,2,0,0.0
9,0,collect_all_size7_comp0.4_grid0_base_medium,7,0.4,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,1,2,1,1,5,2,1,17,0.7647058823529411,0.8823529411764706,1.0,1.0,0.8181818181818182,4,8,2,3,4,3,4,5,7,5,4,0,0.0
0,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,6,9,1,14,0.7857142857142857,0.8571428571428571,0.7142857142857143,1.0,1.0,5,0,4,5,6,3,3,1,4,1,1,1,0.07142857142857142
1,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,3,6,1,13,0.8461538461538461,0.9230769230769231,1.0,1.0,0.8333333333333334,4,0,4,5,6,2,1,3,4,3,1,0,0.0
2,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,3,6,1,13,0.8461538461538461,0.9230769230769231,1.0,1.0,0.8333333333333334,5,1,3,4,6,1,3,2,3,2,1,0,0.0
3,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,4,7,1,12,0.9166666666666666,0.9166666666666666,0.8,1.0,1.0,5,0,3,4,7,2,1,1,3,1,1,1,0.08333333333333333
4,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,3,10,1,19,0.5789473684210527,0.6842105263157895,1.0,0.42857142857142855,0.75,10,2,3,4,8,4,3,3,9,3,4,4,0.21052631578947367
5,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,3,6,1,14,0.7857142857142857,0.8571428571428571,1.0,1.0,0.7142857142857143,5,1,3,5,3,5,4,1,4,1,4,1,0.07142857142857142
6,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,4,8,1,13,0.8461538461538461,0.8461538461538461,0.8,0.75,1.0,5,0,4,4,6,3,2,1,4,1,1,2,0.15384615384615385
7,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,3,8,1,31,0.3548387096774194,0.5806451612903226,1.0,0.6,0.5,12,6,6,7,12,5,7,6,17,5,4,6,0.1935483870967742
8,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,6,9,1,19,0.5789473684210527,0.7368421052631579,0.7142857142857143,1.0,0.6666666666666666,7,2,5,5,8,2,5,3,8,2,4,2,0.10526315789473684
9,1,collect_all_size7_comp0.4_grid1_base_low,7,0.4,low,base,base,collect_all,4,7,3,3,3,4,11,1,1,1,1,1,1,2,1,1,5,8,1,13,0.8461538461538461,0.9230769230769231,0.8333333333333334,1.0,1.0,4,0,4,5,7,1,2,2,3,2,1,0,0.0
0,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,8,14,1,20,0.6,0.75,0.7777777777777778,0.6666666666666666,0.8,5,2,8,5,4,7,4,4,6,4,1,2,0.1
1,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,8,13,1,23,0.5217391304347826,0.6956521739130435,0.7777777777777778,0.8,0.5555555555555556,7,3,8,5,8,7,1,6,10,5,5,3,0.13043478260869565
2,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,6,10,1,20,0.6,0.8,0.8571428571428571,1.0,0.6666666666666666,4,2,8,6,9,4,1,5,7,5,6,0,0.0
3,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,4,8,1,16,0.75,0.875,1.0,1.0,0.7142857142857143,4,2,6,4,7,3,1,4,4,4,4,0,0.0
4,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,4,9,1,13,0.9230769230769231,0.9230769230769231,1.0,0.8,1.0,5,2,4,2,8,3,1,0,1,0,0,1,0.07692307692307693
5,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,4,8,1,17,0.7058823529411765,0.8235294117647058,1.0,1.0,0.625,4,2,6,5,7,3,3,3,4,2,1,1,0.058823529411764705
6,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,5,9,1,21,0.5714285714285714,0.7619047619047619,0.8333333333333334,1.0,0.6363636363636364,6,4,6,5,7,6,3,4,8,4,2,1,0.047619047619047616
7,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,10,6,1,18,0.6666666666666666,0.9444444444444444,0.8571428571428571,1.0,1.0,5,3,6,4,9,4,1,3,6,3,3,0,0.0
8,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,4,8,1,19,0.631578947368421,0.7894736842105263,1.0,1.0,0.6,5,3,7,4,6,7,1,4,6,3,3,1,0.05263157894736842
9,1,collect_all_size7_comp0.4_grid1_base_medium,7,0.4,medium,base,base,collect_all,5,5,4,4,7,3,12,1,1,1,1,1,1,2,1,1,4,8,1,15,0.8,0.8666666666666667,1.0,1.0,0.6666666666666666,4,2,6,3,8,5,0,1,2,1,0,1,0.06666666666666667
0,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,1,2,1,1,4,9,1,15,0.8666666666666667,0.8666666666666667,0.8,0.8,1.0,2,4,4,5,9,2,2,1,3,1,2,2,0.13333333333333333
1,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,1,2,1,1,6,10,1,16,0.8125,0.875,0.7142857142857143,1.0,1.0,3,5,4,4,9,1,3,2,3,2,1,1,0.0625
2,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,0,2,1,1,3,9,0,48,0.0,0.5,1.0,0.6666666666666666,0.42105263157894735,11,9,13,15,18,4,6,19,39,16,8,9,0.1875
3,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,1,2,1,1,5,17,1,23,0.5652173913043478,0.6956521739130435,0.8333333333333334,0.5,1.0,3,6,5,9,9,2,6,5,10,5,1,4,0.17391304347826086
4,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,0,2,1,1,3,9,0,48,0.0,0.5208333333333334,1.0,0.6666666666666666,0.4473684210526316,6,5,17,20,19,6,6,16,38,16,3,5,0.10416666666666667
5,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,0,2,1,1,3,8,0,48,0.0,0.4791666666666667,1.0,0.8,0.38461538461538464,9,6,15,18,14,9,7,17,39,17,4,9,0.1875
6,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,1,2,1,1,5,9,1,19,0.6842105263157895,0.7894736842105263,0.8333333333333334,1.0,0.6666666666666666,5,6,4,4,7,2,6,3,5,3,1,2,0.10526315789473684
7,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,0,2,1,1,3,8,0,48,0.0,0.5,1.0,0.8,0.41025641025641024,12,10,11,15,20,10,6,11,38,10,13,8,0.16666666666666666
8,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,0,2,1,1,3,9,0,48,0.0,0.5208333333333334,1.0,0.8333333333333334,0.42105263157894735,9,8,14,17,18,6,4,19,38,19,8,4,0.08333333333333333
9,2,collect_all_size7_comp0.4_grid2_base_low,7,0.4,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,0,2,1,1,3,8,0,48,0.0,0.5,1.0,0.8,0.41025641025641024,6,10,14,18,15,5,8,19,39,19,7,7,0.14583333333333334
0,2,collect_all_size7_comp0.4_grid2_base_medium,7,0.4,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,1,2,1,1,11,3,1,19,0.8421052631578947,0.8947368421052632,1.0,1.0,0.7142857142857143,5,2,4,8,8,6,3,1,6,1,1,1,0.05263157894736842
1,2,collect_all_size7_comp0.4_grid2_base_medium,7,0.4,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,1,2,1,1,4,15,1,22,0.7272727272727273,0.8181818181818182,0.8,0.8181818181818182,0.8333333333333334,8,5,3,6,12,3,3,3,9,3,3,2,0.09090909090909091
2,2,collect_all_size7_comp0.4_grid2_base_medium,7,0.4,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,1,2,1,1,4,12,1,17,0.9411764705882353,0.9411764705882353,0.8,1.0,1.0,7,4,2,4,9,4,2,1,5,1,1,1,0.058823529411764705
3,2,collect_all_size7_comp0.4_grid2_base_medium,7,0.4,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,1,2,1,1,13,3,1,18,0.8888888888888888,0.8888888888888888,1.0,0.8,1.0,4,1,5,7,9,1,4,1,6,1,1,1,0.05555555555555555
4,2,collect_all_size7_comp0.4_grid2_base_medium,7,0.4,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,1,2,1,1,13,3,1,18,0.8888888888888888,0.9444444444444444,1.0,0.9,1.0,5,2,4,7,8,3,4,2,2,2,0,0,0.0
5,2,collect_all_size7_comp0.4_grid2_base_medium,7,0.4,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,1,2,1,1,4,12,1,17,0.9411764705882353,0.9411764705882353,0.8,1.0,1.0,7,5,1,4,11,1,2,2,4,1,1,1,0.058823529411764705
6,2,collect_all_size7_comp0.4_grid2_base_medium,7,0.4,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,1,1,1,0,5,-1,0,10,0.0,0.8,0.6666666666666666,1.0,0.0,4,1,2,3,5,1,3,0,2,0,0,2,0.2
7,2,collect_all_size7_comp0.4_grid2_base_medium,7,0.4,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,1,2,1,1,4,19,1,24,0.6666666666666666,0.7916666666666666,0.8,0.7333333333333333,1.0,7,4,5,7,12,2,2,5,11,5,6,1,0.041666666666666664
