trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,collect_mode,start_to_coin1_distance,start_to_coin2_distance,coin1_to_coin2_distance,coin2_to_coin1_distance,coin1_to_goal_distance,coin2_to_goal_distance,optimal_total_distance,coin1_reachable_from_start,coin2_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin1,goal_reachable_from_coin2,reached_goal,num_coins_collected,coin1_collected,coin2_collected,coin1_collection_step,coin2_collection_step,success,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,action_accuracy_phase3,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
8,2,collect_one_size11_comp0.4_grid2_base_low,11,0.4,low,base,base,collect_one,10,7,3,3,10,7,14,1,1,1,1,1,0,1,1,0,15,-1,0,64,0.0,0.453125,0.75,0.3541666666666667,0.0,17,23,13,11,18,11,19,15,42,14,1,12,0.1875
9,2,collect_one_size11_comp0.4_grid2_base_low,11,0.4,low,base,base,collect_one,10,7,3,3,10,7,14,1,1,1,1,1,0,2,1,1,18,11,0,64,0.0,0.453125,0.5833333333333334,0.4230769230769231,0.0,16,28,7,13,20,11,15,17,40,16,3,10,0.15625
0,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,1,2,1,1,6,28,1,32,0.25,0.71875,0.8571428571428571,0.68,0.0,14,6,6,6,12,6,6,7,15,6,1,4,0.125
1,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,0,1,1,0,24,-1,0,64,0.0,0.515625,0.56,0.48717948717948717,0.0,19,15,17,13,8,17,18,20,48,17,3,7,0.109375
2,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,0,1,1,0,5,-1,0,64,0.0,0.46875,1.0,0.41379310344827586,0.0,10,17,22,15,20,12,13,18,47,16,8,10,0.15625
3,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,0,2,1,1,30,10,0,64,0.0,0.453125,0.6363636363636364,0.41509433962264153,0.0,20,15,17,12,22,11,16,14,32,12,4,7,0.109375
4,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,1,1,0,1,-1,17,1,37,0.21621621621621623,0.3783783783783784,0.3333333333333333,0.42105263157894735,0.0,15,4,13,5,9,10,11,6,27,2,6,17,0.4594594594594595
5,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,0,2,1,1,40,15,0,64,0.0,0.46875,0.625,0.4166666666666667,0.0,21,11,17,15,17,18,13,15,45,14,5,11,0.171875
6,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,0,1,1,0,15,-1,0,64,0.0,0.390625,0.5,0.3541666666666667,0.0,24,12,19,9,17,14,18,14,44,9,7,19,0.296875
7,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,1,2,1,1,14,23,1,27,0.2962962962962963,0.7777777777777778,0.6,1.0,0.0,11,3,7,6,10,7,6,3,10,2,1,3,0.1111111111111111
8,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,1,2,1,1,17,38,1,55,0.14545454545454545,0.6,0.6111111111111112,0.5945945945945946,0.0,16,11,14,14,17,12,13,12,29,10,4,7,0.12727272727272726
9,3,collect_one_size11_comp0.4_grid3_base_low,11,0.4,low,base,base,collect_one,6,5,9,9,12,3,8,1,1,1,1,1,0,1,0,1,-1,25,0,64,0.0,0.484375,0.5,0.47368421052631576,0.0,23,20,11,10,22,6,14,21,48,21,1,9,0.140625
0,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,2,1,1,3,12,0,64,0.0,0.4375,1.0,0.4,0.0,21,14,14,15,19,20,11,13,39,11,5,14,0.21875
1,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,1,2,1,1,23,16,1,37,0.21621621621621623,0.6486486486486487,0.6470588235294118,0.65,0.0,15,8,6,8,12,5,12,7,14,6,2,5,0.13513513513513514
2,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,1,0,1,-1,61,0,64,0.0,0.421875,0.4032258064516129,1.0,0.0,22,14,20,8,19,16,14,14,47,11,0,19,0.296875
3,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,2,1,1,11,23,0,64,0.0,0.390625,0.5833333333333334,0.34615384615384615,0.0,17,11,23,12,13,17,15,16,43,14,6,15,0.234375
4,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,2,1,1,3,14,0,64,0.0,0.453125,1.0,0.4166666666666667,0.0,19,15,16,14,14,21,11,17,44,13,4,8,0.125
5,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,2,1,1,24,39,0,64,0.0,0.40625,0.52,0.3333333333333333,0.0,17,15,19,13,12,19,17,15,38,14,5,10,0.15625
6,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,2,1,1,3,8,0,64,0.0,0.375,1.0,0.3333333333333333,0.0,18,13,16,17,17,12,15,19,41,12,8,16,0.25
7,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,2,1,1,3,46,0,64,0.0,0.359375,1.0,0.31666666666666665,0.0,17,22,17,8,19,14,13,17,37,12,5,14,0.21875
8,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,2,1,1,3,14,0,64,0.0,0.359375,1.0,0.31666666666666665,0.0,13,14,23,14,16,16,20,11,43,10,4,12,0.1875
9,4,collect_one_size11_comp0.4_grid4_base_low,11,0.4,low,base,base,collect_one,4,7,5,5,4,9,8,1,1,1,1,1,0,1,0,1,-1,16,0,64,0.0,0.46875,0.6470588235294118,0.40425531914893614,0.0,23,19,15,7,20,15,14,14,38,13,0,10,0.15625
0,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,1,0,0,0,-1,-1,0,59,0.0,0.23728813559322035,0.23728813559322035,0.0,0.0,11,9,33,6,27,5,10,16,49,11,0,26,0.4406779661016949
1,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,1,0,0,0,-1,-1,0,25,0.0,0.32,0.32,0.0,0.0,8,5,8,4,10,6,4,4,15,3,0,4,0.16
2,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,0,2,1,1,36,60,0,64,0.0,0.4375,0.5405405405405406,0.2962962962962963,0.0,14,20,17,13,16,21,12,14,34,12,0,13,0.203125
3,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,1,0,0,0,-1,-1,0,34,0.0,0.38235294117647056,0.38235294117647056,0.0,0.0,13,8,8,5,7,7,5,14,25,12,0,3,0.08823529411764706
4,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,0,0,0,0,-1,-1,0,64,0.0,0.265625,0.265625,0.0,0.0,15,6,31,12,19,20,12,12,48,9,0,24,0.375
5,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,1,0,0,0,-1,-1,0,10,0.0,0.2,0.2,0.0,0.0,4,2,3,1,2,2,1,4,4,3,0,1,0.1
6,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,1,0,0,0,-1,-1,0,39,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,11,9,13,6,11,6,9,12,28,12,0,8,0.20512820512820512
7,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,0,0,0,0,-1,-1,0,64,0.0,0.296875,0.296875,0.0,0.0,16,27,5,16,18,21,10,14,56,11,0,24,0.375
8,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,1,0,0,0,-1,-1,0,57,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0,21,17,14,5,15,9,10,22,42,21,0,10,0.17543859649122806
9,5,collect_one_size11_comp0.4_grid5_base_low,11,0.4,low,base,base,collect_one,9,5,8,8,6,10,15,1,1,1,1,1,1,0,0,0,-1,-1,0,10,0.0,0.0,0.0,0.0,0.0,3,0,7,0,3,3,3,0,5,0,0,5,0.5
0,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,1,2,1,1,20,38,1,47,0.2553191489361702,0.574468085106383,0.6190476190476191,0.5384615384615384,0.0,15,9,13,10,12,14,10,10,22,9,4,5,0.10638297872340426
1,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,0,2,1,1,12,40,0,64,0.0,0.46875,0.7692307692307693,0.39215686274509803,0.0,24,12,10,18,21,17,9,16,39,16,3,12,0.1875
2,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,1,0,0,0,-1,-1,0,13,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0,9,2,2,0,4,2,2,4,5,3,0,1,0.07692307692307693
3,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,1,1,1,0,8,-1,1,24,0.5,0.75,0.8888888888888888,0.6666666666666666,0.0,8,2,8,6,6,5,4,8,9,8,2,0,0.0
4,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,0,1,1,0,23,-1,0,64,0.0,0.515625,0.625,0.45,0.0,19,19,14,12,23,15,11,14,37,14,1,6,0.09375
5,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,1,1,0,1,-1,11,1,45,0.26666666666666666,0.5777777777777777,0.75,0.5151515151515151,0.0,19,12,9,5,12,11,7,14,25,12,3,5,0.1111111111111111
6,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,1,0,0,0,-1,-1,0,19,0.0,0.5263157894736842,0.5263157894736842,0.0,0.0,8,2,6,3,4,5,4,5,9,4,0,1,0.05263157894736842
7,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,1,1,1,0,14,-1,1,22,0.5454545454545454,0.7727272727272727,0.7333333333333333,0.8571428571428571,0.0,10,4,5,3,3,6,5,7,7,7,0,0,0.0
8,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,0,2,1,1,7,31,0,64,0.0,0.484375,0.875,0.42857142857142855,0.0,25,11,14,14,20,13,19,11,39,9,12,13,0.203125
9,6,collect_one_size11_comp0.4_grid6_base_low,11,0.4,low,base,base,collect_one,7,8,9,9,5,4,12,1,1,1,1,1,1,1,0,1,-1,21,1,39,0.3076923076923077,0.6153846153846154,0.6363636363636364,0.5882352941176471,0.0,16,9,8,6,8,7,11,12,21,11,0,3,0.07692307692307693
0,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,1,2,1,1,43,5,1,60,0.23333333333333334,0.5,1.0,0.4444444444444444,0.0,22,14,6,17,25,15,12,5,26,5,2,13,0.21666666666666667
1,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,0,2,1,1,35,9,0,64,0.0,0.4375,0.6,0.4074074074074074,0.0,21,16,13,14,27,14,13,9,38,7,2,15,0.234375
2,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,0,2,1,1,36,5,0,64,0.0,0.359375,1.0,0.29310344827586204,0.0,19,23,12,9,26,13,10,12,35,11,10,15,0.234375
3,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,1,2,1,1,24,7,1,38,0.3684210526315789,0.6052631578947368,0.75,0.5666666666666667,0.0,14,9,6,9,23,6,5,3,8,2,4,6,0.15789473684210525
4,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,0,2,1,1,24,6,0,64,0.0,0.390625,0.8571428571428571,0.3333333333333333,0.0,26,14,11,13,20,17,17,9,34,4,2,20,0.3125
5,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,0,2,1,1,49,8,0,64,0.0,0.46875,0.6666666666666666,0.43636363636363634,0.0,20,17,13,14,21,14,15,13,32,13,2,10,0.15625
6,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,0,2,1,1,44,8,0,64,0.0,0.359375,0.6666666666666666,0.3090909090909091,0.0,19,23,8,14,28,14,12,9,41,5,4,23,0.359375
7,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,0,2,1,1,50,18,0,64,0.0,0.359375,0.42105263157894735,0.3333333333333333,0.0,13,13,24,14,27,12,13,11,39,10,7,20,0.3125
8,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,0,1,0,1,-1,7,0,64,0.0,0.40625,0.875,0.3392857142857143,0.0,18,22,9,15,15,18,13,17,37,13,0,13,0.203125
9,7,collect_one_size11_comp0.4_grid7_base_low,11,0.4,low,base,base,collect_one,9,6,15,15,9,8,14,1,1,1,1,1,0,2,1,1,25,6,0,64,0.0,0.46875,0.8571428571428571,0.42105263157894735,0.0,19,23,8,14,22,17,14,10,31,10,1,11,0.171875
0,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,1,2,1,1,5,20,1,41,0.24390243902439024,0.5609756097560976,1.0,0.4857142857142857,0.0,12,12,4,13,10,9,10,11,22,11,3,5,0.12195121951219512
1,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,1,2,1,1,5,10,1,17,0.5882352941176471,0.7647058823529411,1.0,0.6363636363636364,0.0,5,5,1,6,9,3,2,2,3,2,2,1,0.058823529411764705
2,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,0,2,1,1,10,20,0,64,0.0,0.4375,0.6363636363636364,0.39622641509433965,0.0,14,19,9,22,16,15,16,16,47,14,12,14,0.21875
3,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,0,2,1,1,6,12,0,64,0.0,0.46875,0.8571428571428571,0.42105263157894735,0.0,18,18,9,18,14,14,16,17,49,16,17,9,0.140625
4,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,1,2,1,1,12,17,1,49,0.20408163265306123,0.5102040816326531,0.5384615384615384,0.5,0.0,14,14,7,14,10,14,11,13,35,9,9,9,0.1836734693877551
5,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,1,2,1,1,6,11,1,28,0.35714285714285715,0.6071428571428571,0.8571428571428571,0.5238095238095238,0.0,9,9,2,8,7,9,6,5,13,4,5,4,0.14285714285714285
6,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,1,2,1,1,5,8,1,19,0.5263157894736842,0.7368421052631579,1.0,0.6153846153846154,0.0,4,4,3,8,6,6,3,3,4,3,0,1,0.05263157894736842
7,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,1,2,1,1,11,28,1,62,0.16129032258064516,0.4838709677419355,0.6666666666666666,0.44,0.0,15,16,12,19,16,12,12,21,41,19,6,12,0.1935483870967742
8,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,1,2,1,1,7,13,1,31,0.3225806451612903,0.6129032258064516,0.75,0.5652173913043478,0.0,9,12,2,8,11,4,7,8,15,8,3,3,0.0967741935483871
9,8,collect_one_size11_comp0.4_grid8_base_low,11,0.4,low,base,base,collect_one,6,9,3,3,4,5,10,1,1,1,1,1,1,2,1,1,5,10,1,53,0.18867924528301888,0.5094339622641509,1.0,0.44680851063829785,0.0,15,13,6,19,10,10,15,17,37,17,6,9,0.16981132075471697
0,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,0,1,1,0,46,-1,0,64,0.0,0.453125,0.46808510638297873,0.4117647058823529,0.0,15,14,15,20,14,19,15,15,48,12,4,17,0.265625
1,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,0,0,0,0,-1,-1,0,64,0.0,0.375,0.375,0.0,0.0,25,8,16,15,17,17,12,17,55,14,0,17,0.265625
2,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,1,2,1,1,24,36,1,52,0.23076923076923078,0.5576923076923077,0.52,0.5925925925925926,0.0,15,15,11,11,15,12,11,13,29,12,8,8,0.15384615384615385
3,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,0,0,0,0,-1,-1,0,64,0.0,0.421875,0.421875,0.0,0.0,18,11,17,18,16,15,11,21,55,19,0,10,0.15625
4,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,0,1,1,0,59,-1,0,64,0.0,0.515625,0.48333333333333334,1.0,0.0,14,11,20,19,14,12,12,25,48,21,1,9,0.140625
5,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,0,0,0,0,-1,-1,0,64,0.0,0.4375,0.4375,0.0,0.0,16,11,19,18,9,22,15,17,50,14,0,12,0.1875
6,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,1,2,1,1,19,28,1,33,0.36363636363636365,0.6666666666666666,0.6,0.7692307692307693,0.0,6,7,10,10,9,10,7,6,14,6,2,3,0.09090909090909091
7,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,0,0,0,0,-1,-1,0,64,0.0,0.359375,0.359375,0.0,0.0,28,6,17,13,19,19,13,12,51,10,0,22,0.34375
8,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,0,0,0,0,-1,-1,0,64,0.0,0.4375,0.4375,0.0,0.0,19,9,20,16,16,17,9,21,50,19,0,14,0.21875
9,9,collect_one_size11_comp0.4_grid9_base_low,11,0.4,low,base,base,collect_one,7,8,7,7,7,4,12,1,1,1,1,1,0,0,0,0,-1,-1,0,64,0.0,0.421875,0.421875,0.0,0.0,19,14,14,17,14,15,15,19,48,16,0,10,0.15625
0,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,5,2,1,23,0.2608695652173913,0.5217391304347826,1.0,0.45,0.0,7,6,8,1,5,5,5,5,13,5,0,4,0.17391304347826086
1,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,13,10,1,18,0.3333333333333333,0.6666666666666666,0.6363636363636364,0.7142857142857143,0.0,6,5,5,2,5,3,5,4,4,4,1,0,0.0
2,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,7,4,1,15,0.4,0.6,0.8,0.5,0.0,4,3,7,1,4,3,6,1,4,1,0,3,0.2
3,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,19,10,1,24,0.25,0.625,0.6363636363636364,0.6153846153846154,0.0,8,7,6,3,4,6,7,6,10,6,2,0,0.0
4,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,12,7,1,22,0.2727272727272727,0.5454545454545454,0.625,0.5,0.0,6,5,8,3,7,3,6,5,9,4,1,4,0.18181818181818182
5,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,18,11,1,24,0.25,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,8,6,7,3,6,6,7,4,9,3,1,2,0.08333333333333333
6,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,7,4,1,16,0.375,0.625,0.8,0.5454545454545454,0.0,4,3,7,2,4,2,7,2,5,2,1,2,0.125
7,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,5,2,1,15,0.4,0.6,1.0,0.5,0.0,4,3,5,1,4,1,3,2,5,2,2,1,0.06666666666666667
8,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,9,6,1,19,0.3157894736842105,0.631578947368421,0.7142857142857143,0.5833333333333334,0.0,7,6,5,1,6,3,6,3,6,3,0,1,0.05263157894736842
9,0,collect_one_size7_comp0.0_grid0_base_low,7,0.0,low,base,base,collect_one,6,3,3,3,4,3,6,1,1,1,1,1,1,2,1,1,19,14,1,27,0.2222222222222222,0.5925925925925926,0.6,0.5833333333333334,0.0,9,8,7,3,11,6,4,5,12,5,3,1,0.037037037037037035
0,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,7,10,1,14,0.5714285714285714,0.8571428571428571,0.75,1.0,0.0,2,5,4,3,4,4,4,1,1,1,0,0,0.0
1,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,3,6,1,11,0.7272727272727273,0.9090909090909091,1.0,0.8571428571428571,0.0,0,4,4,3,4,4,2,0,1,0,0,1,0.09090909090909091
2,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,11,14,1,18,0.4444444444444444,0.6666666666666666,0.5,1.0,0.0,6,5,4,3,10,5,1,1,5,1,0,4,0.2222222222222222
3,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,3,6,1,10,0.8,1.0,1.0,1.0,0.0,0,3,4,3,5,3,1,0,0,0,0,0,0.0
4,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,21,24,1,29,0.27586206896551724,0.6206896551724138,0.5454545454545454,0.8571428571428571,0.0,9,10,5,4,5,8,4,9,14,8,1,2,0.06896551724137931
5,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,7,4,1,15,0.5333333333333333,0.7333333333333333,1.0,0.6,0.0,2,5,4,3,5,4,2,1,3,1,2,0,0.0
6,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,16,13,1,23,0.34782608695652173,0.6086956521739131,0.5714285714285714,0.6666666666666666,0.0,7,7,5,4,4,8,6,4,11,3,2,3,0.13043478260869565
7,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,10,7,1,17,0.47058823529411764,0.7058823529411765,0.75,0.6666666666666666,0.0,4,6,4,3,7,3,3,3,7,2,3,1,0.058823529411764705
8,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,15,10,1,24,0.3333333333333333,0.625,0.7272727272727273,0.5384615384615384,0.0,4,9,6,5,9,11,2,1,6,1,0,2,0.08333333333333333
9,1,collect_one_size7_comp0.0_grid1_base_low,7,0.0,low,base,base,collect_one,4,5,3,3,6,3,8,1,1,1,1,1,1,2,1,1,5,8,1,12,0.6666666666666666,0.9166666666666666,0.8333333333333334,1.0,0.0,1,4,4,3,5,4,2,0,0,0,0,0,0.0
0,2,collect_one_size7_comp0.0_grid2_base_low,7,0.0,low,base,base,collect_one,5,3,8,8,5,3,6,1,1,1,1,1,1,1,0,1,-1,2,1,6,1.0,1.0,1.0,1.0,0.0,3,0,3,0,4,0,1,0,0,0,0,0,0.0
1,2,collect_one_size7_comp0.0_grid2_base_low,7,0.0,low,base,base,collect_one,5,3,8,8,5,3,6,1,1,1,1,1,1,2,1,1,12,2,1,32,0.1875,0.5,1.0,0.4482758620689655,0.0,14,5,8,5,12,4,6,9,18,7,10,6,0.1875
