grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,collect_mode,start_to_coin1_distance,start_to_coin2_distance,coin1_to_coin2_distance,coin2_to_coin1_distance,coin1_to_goal_distance,coin2_to_goal_distance,optimal_total_distance,coin1_reachable_from_start,coin2_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin1,goal_reachable_from_coin2,num_trajectories,num_trajectories_0_coins,num_trajectories_1_coin,num_trajectories_2_coins,mean_coins_collected,success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,mean_action_accuracy_phase3,spl,mean_entropy,mean_optimal_entropy,mean_jsd,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
collect_all_size7_comp0.4_grid2_base_medium,7,0.4,2,medium,base,base,collect_all,4,4,8,8,4,4,16,1,1,1,1,1,10,0,1,9,1.9,0.9,18.2,0.8791208791208791,0.851063829787234,0.8804347826086957,0.9069767441860465,0.7637351846639773,1.0013317865933637,0.3,0.2790857050423339,0.19387667887667892,0.8791208791208791,182,5.5,2.7,3.6,6.1,9.4,2.4,3.0,1.8,5.4,1.7,1.6,1.1
collect_all_size7_comp0.4_grid3_base_medium,7,0.4,3,medium,base,base,collect_all,6,5,7,7,3,4,15,1,1,1,1,1,10,0,2,8,1.8,0.7,26.7,0.7191011235955056,0.8072289156626506,0.6577181208053692,0.7714285714285715,0.39993055555555557,1.2066318543470136,0.3157894736842105,0.3696775400902464,0.15480419460403375,0.7191011235955056,267,9.2,6.6,6.0,4.9,10.8,4.7,4.8,5.4,13.6,4.9,3.1,2.3
collect_all_size7_comp0.4_grid4_base_medium,7,0.4,4,medium,base,base,collect_all,3,4,7,7,3,6,14,1,1,1,1,1,10,0,0,10,2.0,0.9,21.5,0.8186046511627907,0.7708333333333334,0.8928571428571429,0.7710843373493976,0.6401659549482225,1.0771251446098697,0.2792481250360578,0.2457368079881197,0.27239167455986685,0.8186046511627907,215,4.3,5.9,7.4,3.7,9.5,3.4,3.6,3.7,7.4,3.4,2.8,1.3
collect_all_size7_comp0.4_grid5_base_medium,7,0.4,5,medium,base,base,collect_all,9,3,8,8,5,3,16,1,1,1,1,1,10,0,10,0,1.0,0.0,14.5,0.6758620689655173,0.9166666666666666,0.5963302752293578,0.0,0.0,1.2924316204887492,0.5454545454545454,0.26195373607729305,0.3754656959202413,0.6758620689655173,145,1.7,2.6,6.3,3.5,2.8,3.3,3.3,3.3,7.2,3.3,2.5,0.1
collect_all_size7_comp0.4_grid6_base_medium,7,0.4,6,medium,base,base,collect_all,4,4,4,4,7,3,11,1,1,1,1,1,9,0,0,9,2.0,1.0,13.333333333333334,0.8916666666666667,0.925,0.8444444444444444,0.9142857142857143,0.8400883430295195,0.5049181000348222,0.2777777777777778,0.22922211142699128,0.1786420369753703,0.8916666666666667,120,4.666666666666667,0.7777777777777778,4.444444444444445,3.2222222222222223,5.888888888888889,2.111111111111111,3.0,0.8888888888888888,2.0,0.7777777777777778,0.6666666666666666,0.7777777777777778
collect_all_size7_comp0.4_grid7_base_medium,7,0.4,7,medium,base,base,collect_all,8,5,3,3,3,6,11,1,1,1,1,1,10,0,0,10,2.0,1.0,14.3,0.8601398601398601,0.8615384615384616,0.8648648648648649,0.8536585365853658,0.7818212669683258,0.5390572461761475,0.35294117647058826,0.3704940491022324,0.1010112436583025,0.8601398601398601,143,3.7,3.9,1.7,4.8,4.9,4.2,2.2,1.6,2.2,1.5,0.5,0.5
collect_all_size7_comp0.4_grid8_base_medium,7,0.4,8,medium,base,base,collect_all,6,3,3,3,7,4,13,1,1,1,1,1,10,0,0,10,2.0,1.0,20.2,0.806930693069307,0.7959183673469388,0.7735849056603774,0.83,0.6573241144919701,1.0263436223690894,0.3125,0.28322793018914666,0.13482142857142856,0.806930693069307,202,4.3,5.9,4.4,5.4,5.8,4.7,4.3,4.0,8.8,4.0,3.0,0.4
collect_all_size7_comp0.4_grid9_base_medium,7,0.4,9,medium,base,base,collect_all,10,7,5,5,7,4,19,1,1,1,1,1,10,0,0,10,2.0,0.9,24.9,0.8433734939759037,0.8636363636363636,0.8115942028985508,0.8478260869565217,0.7190986760477015,1.1066827161106692,0.35,0.34577409131569914,0.2734419298022239,0.8433734939759037,249,8.8,6.5,4.0,5.4,10.4,4.0,5.7,3.4,9.9,3.1,2.4,1.6
collect_all_size9_comp0.0_grid0_base_medium,9,0.0,0,medium,base,base,collect_all,6,11,7,7,3,10,21,1,1,1,1,1,10,0,0,10,2.0,1.0,31.1,0.842443729903537,0.7985074626865671,0.896551724137931,0.8555555555555555,0.6942604814340075,1.0493292830063374,0.7,0.48529408533222806,0.1980225391438627,0.842443729903537,311,8.6,6.6,8.7,7.2,12.4,7.9,5.8,4.0,10.0,3.9,1.1,0.7
collect_all_size9_comp0.0_grid1_base_medium,9,0.0,1,medium,base,base,collect_all,9,3,6,6,6,4,15,1,1,1,1,1,10,0,0,10,2.0,1.0,16.9,0.9349112426035503,1.0,0.9142857142857143,0.927536231884058,0.8959383753501401,0.661162571374761,0.68,0.40609846543538525,0.10538354129530601,0.9349112426035503,169,4.7,1.7,5.3,5.1,7.1,3.7,4.0,0.9,3.6,0.9,0.7,0.2
collect_all_size9_comp0.0_grid2_base_medium,9,0.0,2,medium,base,base,collect_all,4,4,8,8,9,3,15,1,1,1,1,1,10,0,0,10,2.0,1.0,24.0,0.8125,0.7111111111111111,0.8623853211009175,0.9024390243902439,0.6566903303483249,0.8899797403079427,0.8,0.43234068752015686,0.15012677381098433,0.8125,240,8.4,6.3,2.9,6.2,10.3,2.5,6.2,3.6,6.6,3.6,0.9,0.4
collect_all_size9_comp0.0_grid3_base_medium,9,0.0,3,medium,base,base,collect_all,5,7,6,6,7,3,14,1,1,1,1,1,10,0,0,10,2.0,1.0,21.7,0.8525345622119815,0.7978723404255319,0.868421052631579,0.9361702127659575,0.6801592851592851,1.2023050701450038,0.6923076923076923,0.3166974800370316,0.14658098311944473,0.8525345622119815,217,6.5,5.0,6.6,3.6,6.2,6.1,5.6,2.8,4.9,2.6,1.2,0.5
collect_all_size9_comp0.0_grid4_base_medium,9,0.0,4,medium,base,base,collect_all,3,6,3,3,6,9,15,1,1,1,1,1,10,0,0,10,2.0,1.0,17.5,0.92,0.9230769230769231,0.9375,0.9134615384615384,0.8885494987468672,0.8718407618304436,0.8214285714285714,0.3180593819532135,0.15354853479853475,0.92,175,4.8,5.6,2.5,4.6,7.3,4.4,3.8,1.0,3.8,0.9,0.9,0.3
collect_all_size9_comp0.0_grid5_base_medium,9,0.0,5,medium,base,base,collect_all,5,3,6,6,5,3,14,1,1,1,1,1,10,0,0,10,2.0,1.0,17.3,0.9017341040462428,0.8823529411764706,0.9285714285714286,0.8846153846153846,0.8192397660818713,0.8375528564883586,0.7142857142857143,0.316663448298906,0.1472850562136277,0.9017341040462428,173,2.4,6.3,5.3,3.3,6.4,4.6,3.8,1.5,3.0,1.4,0.8,0.1
collect_all_size9_comp0.0_grid6_base_medium,9,0.0,6,medium,base,base,collect_all,3,3,4,4,9,9,16,1,1,1,1,1,10,0,0,10,2.0,1.0,27.0,0.7888888888888889,1.0,0.9534883720930233,0.7208121827411168,0.6218181818181818,1.0006731921689396,0.8620689655172413,0.33871982664419825,0.16014649242948886,0.7888888888888889,270,7.1,10.0,6.4,3.4,8.2,5.1,6.2,6.3,11.2,6.2,1.2,0.3
collect_all_size9_comp0.0_grid7_base_medium,9,0.0,7,medium,base,base,collect_all,3,5,6,6,3,3,12,1,1,1,1,1,10,0,1,9,1.9,0.9,12.8,0.9453125,0.8947368421052632,0.9523809523809523,1.0,0.8113025210084034,0.7922786154867354,0.6190476190476191,0.2634075756679486,0.22499656428227857,0.9453125,128,5.3,1.5,2.0,4.0,4.3,2.6,3.9,1.0,1.3,0.8,0.6,0.2
collect_all_size9_comp0.0_grid8_base_medium,9,0.0,8,medium,base,base,collect_all,4,7,3,3,6,3,10,1,1,1,1,1,10,0,0,10,2.0,1.0,11.5,0.9130434782608695,0.8888888888888888,0.8947368421052632,0.96875,0.8909090909090909,0.40702931633833395,0.6153846153846154,0.19388417684814854,0.12914009067855223,0.9130434782608695,115,0.6,5.1,5.4,0.4,6.4,2.4,1.1,0.6,1.2,0.6,0.6,0.5
collect_all_size9_comp0.0_grid9_base_medium,9,0.0,9,medium,base,base,collect_all,4,5,3,3,4,5,12,1,1,1,1,1,10,0,0,10,2.0,1.0,15.0,0.8933333333333333,1.0,0.8085106382978723,0.8793103448275862,0.8325768434464086,0.8586069147763742,0.72,0.285994297684846,0.14022816399286991,0.8933333333333333,150,5.3,2.2,2.2,5.3,6.7,3.3,2.6,1.4,2.7,1.3,0.7,0.2
collect_all_size9_comp0.2_grid0_base_medium,9,0.2,0,medium,base,base,collect_all,3,5,4,4,7,3,10,1,1,1,1,1,10,0,0,10,2.0,1.0,12.2,0.9016393442622951,0.96875,0.8679245283018868,0.8918918918918919,0.8530085110967465,0.44989389261718826,0.6666666666666666,0.23683795165665755,0.14726477226477228,0.9016393442622951,122,4.8,0.8,1.3,5.3,5.0,1.7,3.1,1.4,1.9,1.4,1.0,0.2
collect_all_size9_comp0.2_grid1_base_medium,9,0.2,1,medium,base,base,collect_all,8,4,6,6,3,7,13,1,1,1,1,1,10,0,0,10,2.0,1.0,18.4,0.8369565217391305,0.7272727272727273,0.927536231884058,0.8947368421052632,0.7649319879466938,0.6304208093263833,0.5666666666666667,0.382712067976742,0.21651875901875905,0.8369565217391305,184,6.6,3.7,5.1,3.0,8.5,2.2,4.9,1.8,3.0,1.8,0.2,0.6
collect_all_size9_comp0.2_grid2_base_medium,9,0.2,2,medium,base,base,collect_all,4,6,6,6,9,5,15,1,1,1,1,1,10,0,0,10,2.0,1.0,19.1,0.9162303664921466,0.8928571428571429,0.9154929577464789,0.9375,0.8197478991596638,0.6762256880913002,0.5333333333333333,0.3004993546679708,0.1713781588781589,0.9162303664921466,191,5.8,3.7,6.3,3.3,9.2,2.3,4.4,2.2,3.1,2.1,0.7,0.3
collect_all_size9_comp0.2_grid3_base_medium,9,0.2,3,medium,base,base,collect_all,9,4,9,9,3,6,16,1,1,1,1,1,10,0,0,10,2.0,1.0,22.8,0.8114035087719298,0.803030303030303,0.8440366972477065,0.7547169811320755,0.7182389292853689,0.9934789826166179,0.6451612903225806,0.3111146679135017,0.19110053755514658,0.8114035087719298,228,3.2,8.3,4.7,6.6,8.5,6.2,4.9,2.2,4.7,2.1,0.3,1.8
collect_all_size9_comp0.2_grid4_base_medium,9,0.2,4,medium,base,base,collect_all,5,5,6,6,6,4,15,1,1,1,1,1,10,0,0,10,2.0,1.0,19.8,0.8737373737373737,0.9310344827586207,0.9117647058823529,0.7916666666666666,0.8045983297051166,0.8799378721134455,0.6153846153846154,0.3269891355447215,0.18116071962225802,0.8737373737373737,198,5.9,3.3,6.8,3.8,8.1,4.9,3.9,1.9,4.4,1.8,1.9,0.6
collect_all_size9_comp0.2_grid5_base_medium,9,0.2,5,medium,base,base,collect_all,3,8,9,9,7,6,18,1,1,1,1,1,10,0,0,10,2.0,1.0,22.6,0.8805309734513275,0.9393939393939394,0.8828828828828829,0.8536585365853658,0.8187820922074849,0.7282492461804011,0.5769230769230769,0.31351516256349476,0.08810172283856495,0.8805309734513275,226,7.3,3.7,6.3,5.3,9.7,4.3,4.3,3.3,7.3,3.3,2.8,0.8
collect_all_size9_comp0.2_grid6_base_medium,9,0.2,6,medium,base,base,collect_all,9,8,7,7,8,5,21,1,1,1,1,1,10,0,0,10,2.0,1.0,28.4,0.852112676056338,0.868421052631579,0.9036144578313253,0.7816091954022989,0.7721228559526846,0.8704391362364261,0.6,0.4629152040986261,0.1325535453108982,0.852112676056338,284,7.8,8.3,5.2,7.0,11.3,5.1,6.9,3.9,6.4,3.9,0.7,0.9
collect_all_size9_comp0.2_grid7_base_medium,9,0.2,7,medium,base,base,collect_all,3,4,7,7,9,6,16,1,1,1,1,1,10,0,0,10,2.0,1.0,22.5,0.8488888888888889,0.7818181818181819,0.8875,0.8555555555555555,0.7309973296180192,0.9755689404943639,0.76,0.32078531091603585,0.17242846275185755,0.8488888888888889,225,3.0,6.1,7.6,5.8,9.4,4.5,4.8,2.8,7.1,2.8,1.6,1.1
collect_all_size9_comp0.2_grid8_base_medium,9,0.2,8,medium,base,base,collect_all,8,9,3,3,4,7,16,1,1,1,1,1,10,0,0,10,2.0,1.0,22.6,0.827433628318584,0.8294573643410853,0.8857142857142857,0.7903225806451613,0.7181225080538581,0.709827200037533,0.5595703571634616,0.43808460483807693,0.13327684920121896,0.827433628318584,226,6.0,7.1,1.9,7.4,9.5,3.3,5.6,2.8,4.8,2.7,0.3,1.0
collect_all_size9_comp0.2_grid9_base_medium,9,0.2,9,medium,base,base,collect_all,4,5,5,5,4,9,14,1,1,1,1,1,10,0,0,10,2.0,1.0,23.8,0.8361344537815126,0.8727272727272727,0.7875,0.8543689320388349,0.6461373487844077,1.0142078441907398,0.64,0.36515564984218357,0.0971980145458406,0.8361344537815126,238,8.8,5.9,4.3,4.8,9.0,4.3,5.3,4.2,8.7,4.1,2.5,0.8
collect_all_size9_comp0.4_grid0_base_medium,9,0.4,0,medium,base,base,collect_all,10,4,6,6,4,4,14,1,1,1,1,1,10,0,1,9,1.9,0.9,22.5,0.7733333333333333,0.7702702702702703,0.75,0.8297872340425532,0.6005259979659293,0.8353831237142852,0.3333333333333333,0.26687986591855467,0.09467333592333596,0.7733333333333333,225,3.7,9.0,6.4,3.4,8.7,4.5,4.0,4.3,8.0,4.1,1.5,1.5
collect_all_size9_comp0.4_grid1_base_medium,9,0.4,1,medium,base,base,collect_all,7,8,3,3,4,3,13,1,1,1,1,1,10,0,0,10,2.0,1.0,18.5,0.827027027027027,0.8645833333333334,0.9090909090909091,0.7142857142857143,0.7374077777564115,0.7013813416494231,0.3305159483007295,0.26273966718600056,0.13776620888689858,0.827027027027027,185,2.0,7.8,4.3,4.4,7.1,5.0,3.7,1.7,3.8,1.7,0.7,0.9
collect_all_size9_comp0.4_grid2_base_medium,9,0.4,2,medium,base,base,collect_all,6,7,5,5,8,3,14,1,1,1,1,1,10,0,0,10,2.0,1.0,20.0,0.805,0.7872340425531915,0.7794117647058824,0.8947368421052632,0.7351178451178451,0.6223011188286782,0.5,0.4635447683170177,0.16885235976145066,0.805,200,3.3,7.0,3.3,6.4,9.0,4.8,2.6,2.6,4.8,2.6,1.4,1.8
collect_all_size9_comp0.4_grid3_base_medium,9,0.4,3,medium,base,base,collect_all,4,5,3,3,8,5,12,1,1,1,1,1,10,0,0,10,2.0,1.0,17.4,0.8275862068965517,0.8627450980392157,0.7049180327868853,0.9193548387096774,0.7334286697134994,0.9084296352823195,0.5,0.2879882329674116,0.11708062770562772,0.8275862068965517,174,4.1,4.8,6.5,2.0,6.7,3.0,4.5,2.2,4.8,2.2,1.9,1.4
collect_all_size9_comp0.4_grid4_base_medium,9,0.4,4,medium,base,base,collect_all,11,3,10,10,3,9,16,1,1,1,1,1,10,0,1,9,1.9,0.9,30.1,0.7242524916943521,0.967741935483871,0.673728813559322,0.8529411764705882,0.5541493992656783,0.853260762892556,0.4461742647483033,0.2662579601036277,0.07491794785438051,0.7242524916943521,301,4.1,7.8,8.9,9.2,10.0,5.5,5.6,7.8,12.9,7.5,2.2,1.2
collect_all_size9_comp0.4_grid5_base_medium,9,0.4,5,medium,base,base,collect_all,9,3,10,10,6,4,19,1,1,1,1,1,10,0,0,10,2.0,1.0,29.9,0.7658862876254181,0.7209302325581395,0.774390243902439,0.7717391304347826,0.6667014306954939,1.097206429931094,0.45,0.42209740869909895,0.12300234487734485,0.7658862876254181,299,8.3,4.9,8.1,8.5,11.9,5.6,6.4,4.8,10.0,4.4,2.0,3.0
collect_all_size9_comp0.4_grid6_base_medium,9,0.4,6,medium,base,base,collect_all,4,4,6,6,5,5,15,1,1,1,1,1,10,0,0,10,2.0,1.0,20.4,0.8529411764705882,0.8166666666666667,0.9130434782608695,0.8266666666666667,0.7485823364726986,0.9814489281059935,0.47619047619047616,0.27055623269340734,0.10105793677222244,0.8529411764705882,204,2.6,5.5,7.9,4.3,5.8,5.6,4.3,3.6,6.3,3.4,1.5,0.5
collect_all_size9_comp0.4_grid7_base_medium,9,0.4,7,medium,base,base,collect_all,9,8,3,3,13,12,24,1,1,1,1,1,10,0,0,10,2.0,1.0,30.4,0.8782894736842105,0.8877551020408163,0.8947368421052632,0.8690476190476191,0.8047082723451892,1.0009384839538003,0.38461538461538464,0.30860358036070196,0.21504437610070937,0.8782894736842105,304,10.1,6.2,7.2,6.8,14.5,4.1,6.9,3.7,11.6,3.5,1.6,0.9
collect_all_size9_comp0.4_grid8_base_medium,9,0.4,8,medium,base,base,collect_all,4,6,10,10,5,5,19,1,1,1,1,1,10,0,1,9,1.9,0.9,32.4,0.7469135802469136,0.7777777777777778,0.7225433526011561,0.7714285714285715,0.5178037674432361,1.081347153673008,0.4,0.2846184444892987,0.10331542294471359,0.7469135802469136,324,8.2,8.9,6.9,8.2,10.2,6.3,7.4,7.2,18.0,6.8,4.1,2.6
collect_all_size9_comp0.4_grid9_base_medium,9,0.4,9,medium,base,base,collect_all,9,3,12,12,4,8,19,1,1,1,1,1,10,0,1,9,1.9,0.9,31.8,0.7547169811320755,0.8947368421052632,0.7012448132780082,0.9487179487179487,0.5600189786059351,0.9562284508126073,0.5357142857142857,0.35632130184266947,0.1380738044819204,0.7547169811320755,318,4.9,7.1,9.1,10.7,13.8,5.4,6.2,5.4,12.2,5.2,1.5,2.0
