trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,collect_mode,start_to_coin1_distance,start_to_coin2_distance,coin1_to_coin2_distance,coin2_to_coin1_distance,coin1_to_goal_distance,coin2_to_goal_distance,optimal_total_distance,coin1_reachable_from_start,coin2_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin1,goal_reachable_from_coin2,reached_goal,num_coins_collected,coin1_collected,coin2_collected,coin1_collection_step,coin2_collection_step,success,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,action_accuracy_phase3,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
6,6,collect_all_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_all,12,3,9,9,4,5,16,1,1,1,1,1,1,2,1,1,17,2,1,24,0.6666666666666666,0.8333333333333334,1.0,0.8,0.8333333333333334,3,8,8,5,9,5,3,6,7,6,6,0,0.0
7,6,collect_all_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_all,12,3,9,9,4,5,16,1,1,1,1,1,1,2,1,1,17,2,1,22,0.7272727272727273,0.8636363636363636,1.0,0.8,1.0,2,7,8,5,7,3,5,6,8,6,1,0,0.0
8,6,collect_all_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_all,12,3,9,9,4,5,16,1,1,1,1,1,1,2,1,1,13,2,1,20,0.8,0.9,1.0,0.9090909090909091,0.8333333333333334,2,7,7,4,8,4,4,3,4,3,2,0,0.0
9,6,collect_all_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_all,12,3,9,9,4,5,16,1,1,1,1,1,1,2,1,1,11,2,1,18,0.8888888888888888,0.9444444444444444,1.0,1.0,0.8333333333333334,2,7,6,3,10,4,3,0,0,0,0,0,0.0
0,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,5,9,1,16,0.75,0.875,0.8333333333333334,1.0,0.8333333333333334,3,5,8,0,8,5,1,1,1,1,1,0,0.0
1,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,3,9,1,16,0.75,0.875,1.0,0.8333333333333334,0.8333333333333334,3,5,8,0,6,4,3,2,2,2,1,0,0.0
2,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,15,11,1,26,0.46153846153846156,0.8461538461538461,0.75,1.0,0.9,4,6,12,4,9,7,7,2,7,2,1,0,0.0
3,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,3,7,1,12,1.0,1.0,1.0,1.0,1.0,1,3,8,0,6,2,3,0,0,0,0,0,0.0
4,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,3,7,1,12,1.0,1.0,1.0,1.0,1.0,1,3,8,0,7,2,1,1,1,1,1,0,0.0
5,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,5,9,1,19,0.631578947368421,0.7894736842105263,0.8333333333333334,1.0,0.6666666666666666,4,6,9,0,7,3,5,3,4,3,0,1,0.05263157894736842
6,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,3,7,1,16,0.75,0.875,1.0,1.0,0.75,3,5,8,0,6,4,2,3,3,3,1,0,0.0
7,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,3,9,1,14,0.8571428571428571,0.9285714285714286,1.0,0.8333333333333334,1.0,2,4,8,0,8,3,1,1,2,1,1,0,0.0
8,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,6,10,1,15,0.8,0.8666666666666667,0.7142857142857143,1.0,1.0,2,4,8,1,6,3,2,3,4,3,1,1,0.06666666666666667
9,7,collect_all_size11_comp0.0_grid7_base_medium,11,0.0,medium,base,base,collect_all,4,6,4,4,8,4,12,1,1,1,1,1,1,2,1,1,7,11,1,16,0.75,0.875,0.75,1.0,1.0,2,4,9,1,7,3,3,2,4,2,1,0,0.0
0,8,collect_all_size11_comp0.0_grid8_base_medium,11,0.0,medium,base,base,collect_all,5,7,4,4,13,9,18,1,1,1,1,1,1,2,1,1,5,15,1,25,0.72,0.84,0.8333333333333334,0.7,1.0,8,7,8,2,11,4,5,4,6,4,0,1,0.04
1,8,collect_all_size11_comp0.0_grid8_base_medium,11,0.0,medium,base,base,collect_all,5,7,4,4,13,9,18,1,1,1,1,1,1,2,1,1,4,10,1,20,0.9,0.95,1.0,0.8333333333333334,1.0,6,5,8,1,8,3,7,1,1,1,0,0,0.0
