trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
2,1,size11_comp0.0_grid1_base_low,11,0.0,low,base,base,6,7,13,7,3,1,1,1,1,0,-1,11,0.0,0.45454545454545453,0.45454545454545453,0.0,4,1,5,1,3,2,4,1,1,1,0,0,0.0,DL,-0.0,0,0,9,0,2,0.0,0.0,1.0,0.0,0.18181818181818182,DL,0.0,0.0,0.18181818181818182,0.0,2,midline,midline,midline,0,0,0,0,0
3,1,size11_comp0.0_grid1_base_low,11,0.0,low,base,base,6,7,13,7,3,1,1,1,1,0,-1,13,0.0,0.46153846153846156,0.46153846153846156,0.0,3,0,7,3,7,2,1,2,3,2,0,0,0.0,DR,0.8112781244591328,0,0,1,3,9,0.0,0.0,0.25,0.75,0.6923076923076923,,0.0,0.0,0.0,0.0,0,midline,midline,midline,0,0,0,0,0
4,1,size11_comp0.0_grid1_base_low,11,0.0,low,base,base,6,7,13,7,3,1,1,1,1,0,-1,13,0.0,0.46153846153846156,0.46153846153846156,0.0,4,1,6,2,3,6,1,2,3,2,0,0,0.0,DL,-0.0,0,0,7,0,6,0.0,0.0,1.0,0.0,0.46153846153846156,,0.0,0.0,0.0,0.0,0,midline,midline,midline,0,0,0,0,0
5,1,size11_comp0.0_grid1_base_low,11,0.0,low,base,base,6,7,13,7,3,1,1,1,1,0,-1,15,0.0,0.4666666666666667,0.4666666666666667,0.0,3,0,8,4,8,3,0,3,4,3,0,0,0.0,DL,1.0,0,0,3,3,9,0.0,0.0,0.5,0.5,0.6,,0.0,0.0,0.0,0.0,0,midline,midline,midline,0,0,0,0,0
6,1,size11_comp0.0_grid1_base_low,11,0.0,low,base,base,6,7,13,7,3,1,1,1,1,0,-1,15,0.0,0.4666666666666667,0.4666666666666667,0.0,4,1,7,3,5,5,3,1,4,1,0,0,0.0,DL,-0.0,0,0,12,0,3,0.0,0.0,1.0,0.0,0.2,DL,0.0,0.0,0.06666666666666667,0.0,1,midline,midline,midline,0,0,0,0,0
7,1,size11_comp0.0_grid1_base_low,11,0.0,low,base,base,6,7,13,7,3,1,1,1,1,0,-1,7,0.0,0.42857142857142855,0.42857142857142855,0.0,3,0,4,0,5,1,0,0,0,0,0,0,0.0,UL,0.0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0,midline,midline,midline,0,0,0,0,0
8,1,size11_comp0.0_grid1_base_low,11,0.0,low,base,base,6,7,13,7,3,1,1,1,1,0,-1,25,0.0,0.48,0.48,0.0,5,2,11,7,9,5,7,3,9,3,0,0,0.0,DL,0.6193821946787638,0,0,11,2,12,0.0,0.0,0.8461538461538461,0.15384615384615385,0.48,DL,0.0,0.0,0.04,0.0,1,midline,midline,midline,0,0,0,0,0
9,1,size11_comp0.0_grid1_base_low,11,0.0,low,base,base,6,7,13,7,3,1,1,1,1,0,-1,9,0.0,0.4444444444444444,0.4444444444444444,0.0,3,0,5,1,6,2,0,0,0,0,0,0,0.0,DR,-0.0,0,0,0,3,6,0.0,0.0,0.0,1.0,0.6666666666666666,,0.0,0.0,0.0,0.0,0,midline,midline,midline,0,0,0,0,0
0,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,56,0.0,0.4642857142857143,0.4642857142857143,0.0,1,3,29,23,18,4,4,29,41,29,0,0,0.0,DR,1.5579307850867268,0,8,7,11,30,0.0,0.3076923076923077,0.2692307692307692,0.4230769230769231,0.5357142857142857,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,1,0,0,0
1,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,46,0.0,0.45652173913043476,0.45652173913043476,0.0,1,3,24,18,14,3,5,23,32,23,0,0,0.0,UR,1.0056659577324911,0,22,5,2,17,0.0,0.7586206896551724,0.1724137931034483,0.06896551724137931,0.3695652173913043,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,0,0,0,0
