grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_optimal_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_optimal_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions,mean_quadrant_fraction_ul,mean_quadrant_fraction_ur,mean_quadrant_fraction_dl,mean_quadrant_fraction_dr,preferred_quadrant,mean_quadrant_entropy,mean_corner_fraction_ul,mean_corner_fraction_ur,mean_corner_fraction_dl,mean_corner_fraction_dr,preferred_corner,mean_max_corner_dwell_run,worst_max_corner_dwell_run,mean_preferred_quadrant_contains_start,mean_preferred_quadrant_contains_coin,mean_preferred_corner_contains_start,mean_preferred_corner_contains_goal,mean_preferred_corner_contains_coin
size7_comp0.4_grid4_base_medium,7,0.4,4,medium,base,base,6,3,9,5,2,1,1,1,10,9,4,0,0.9,0.4,0.0,0.4,27.6,0.4420289855072464,0.569620253164557,0.2711864406779661,0.17799773755656106,1.0091965432439525,0.2631578947368421,0.4033686531030885,1.2325287588828464,0.25,0.20202499673717206,0.8467731136883934,0.2727272727272727,0.5498004031873913,0.18514144109711977,0.4420289855072464,276,4.5,4.6,5.4,8.6,5.4,4.6,4.3,5.1,18.8,4.7,2.9,5.4,0.07705445861328215,0.0,0.7140322912381736,0.2089132501485443,DL,0.9854696472611169,0.0,0.0,0.09577205882352942,0.003125,DL,1.4,3,0.0,0.1,0.0,0.0,0.0
size7_comp0.4_grid5_base_medium,7,0.4,5,medium,base,base,8,7,15,3,6,1,1,1,10,8,0,1,0.8,0.0,0.1,0.0,31.3,0.44089456869009586,0.5343915343915344,0.29838709677419356,0.0,0.9047943925943873,0.3297809782922242,0.309218743742611,1.0343557208078795,0.38208020839342965,0.22646378279744186,0.763454761816032,0.2727272727272727,0.39949688295552266,0.10858583042445347,0.44089456869009586,313,5.5,4.5,7.1,9.7,6.2,4.5,5.8,5.8,21.0,4.9,3.8,7.4,0.2494751577560502,0.31307358651802725,0.4186901149059582,0.01876114081996435,DL,1.1016683835211123,0.0,0.059375,0.17124999999999999,0.0,DL,3.7,9,0.5,0.0,0.0,0.0,0.0
size7_comp0.4_grid6_base_medium,7,0.4,6,medium,base,base,3,3,6,6,0,1,1,1,10,10,8,0,1.0,0.8,0.0,0.8,20.8,0.40865384615384615,0.7346938775510204,0.3081761006289308,0.28840245775729645,0.683372422463296,0.125,0.18106587431414528,0.5784716271327937,0.2222222222222222,0.10870922344812789,0.8182448736025132,0.0,0.27409585399902475,0.13249872842800475,0.40865384615384615,208,0.3,3.9,8.6,3.1,3.8,3.0,2.0,3.3,14.0,2.6,2.6,4.3,0.15571428571428572,0.8442857142857143,0.0,0.0,UR,0.23136008734696895,0.01,0.0,0.0,0.0,UL,0.1,1,0.8,0.0,0.0,0.0,0.0
size7_comp0.4_grid7_base_medium,7,0.4,7,medium,base,base,4,4,8,6,1,1,1,1,10,10,4,0,1.0,0.4,0.0,0.4,27.1,0.4022140221402214,0.8461538461538461,0.2968036529680365,0.20401002506265664,0.8529691077331176,0.4117647058823529,0.2642626416564858,0.5369748303841437,0.5,0.15889613356754792,1.02532962265074,0.36363636363636365,0.32173528243227,0.12504913387266325,0.4022140221402214,271,3.8,2.3,7.2,5.1,2.7,2.3,3.7,3.2,19.2,2.3,1.7,2.6,0.3175,0.0,0.6753571428571429,0.007142857142857143,DL,0.44733165328368135,0.03264411027568922,0.0,0.021875,0.0,UL,1.1,3,0.0,0.6,0.0,0.0,0.0
size7_comp0.4_grid8_base_medium,7,0.4,8,medium,base,base,5,8,13,3,5,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.390625,0.5826086956521739,0.28292682926829266,0.0,0.9742308441860269,0.35,0.42433826834310057,1.0237821820038624,0.4,0.3115549797504477,0.9246795063681912,0.3,0.5371215569357534,0.20495747063394124,0.390625,320,4.0,3.7,8.1,8.1,4.7,4.0,4.0,4.6,19.9,2.8,2.4,6.3,0.22713792055897314,0.6446020353915091,0.12826004404951769,0.0,UR,1.1368451439657823,0.0,0.04375,0.00625,0.0,UR,1.4,7,0.0,0.0,0.0,0.0,0.0
size7_comp0.4_grid9_base_medium,7,0.4,9,medium,base,base,3,3,6,6,0,1,1,1,10,10,5,0,1.0,0.5,0.0,0.5,25.6,0.4765625,0.8095238095238095,0.411214953271028,0.16856612685560055,0.7700588065745483,0.3333333333333333,0.2800086419771406,0.4778778461056485,0.3333333333333333,0.10906466998026339,0.9648461135538149,0.3333333333333333,0.39397128997505876,0.14226446389912917,0.4765625,256,0.7,4.3,7.9,9.4,3.1,2.6,4.0,8.8,17.0,7.8,4.7,2.4,0.3657896825396826,0.0,0.6342103174603174,0.0,DL,0.6795880338457472,0.0653539698605488,0.0,0.003125,0.0,UL,1.4,3,0.3,0.0,0.0,0.0,0.0
size7_comp0.6_grid0_base_medium,7,0.6,0,medium,base,base,4,3,7,3,3,1,1,1,10,10,3,0,1.0,0.3,0.0,0.3,26.5,0.30943396226415093,0.7142857142857143,0.20095693779904306,0.16562091503267973,0.7400021141347306,0.18181818181818182,0.2121333180585638,0.46933941160920994,0.0,0.10611456386895886,0.8946665155778852,0.2857142857142857,0.2727154633097667,0.19795587656550223,0.30943396226415093,265,2.0,1.5,6.7,2.6,2.8,0.7,2.3,1.4,18.5,1.3,7.7,1.9,0.7832051282051282,0.21679487179487184,0.0,0.0,UL,0.6788599176390353,0.020118464052287583,0.0,0.0,0.0,UL,0.3,1,0.0,0.0,0.0,0.0,0.0
size7_comp0.6_grid1_base_medium,7,0.6,1,medium,base,base,5,3,8,6,2,1,1,1,10,10,6,0,1.0,0.6,0.0,0.6,22.1,0.3936651583710407,0.6375,0.2553191489361702,0.32837828837828836,0.9928089998755633,0.15384615384615385,0.22865289001927794,0.8087715492801091,0.16666666666666666,0.11045108138506994,1.1505553861002382,0.14285714285714285,0.3299687259914562,0.2093153400012176,0.3936651583710407,221,1.6,3.0,6.4,3.0,3.6,1.9,1.8,1.8,14.6,1.5,1.9,3.2,0.57430375067799,0.4256962493220099,0.0,0.0,UL,0.9404909169764121,0.10208895271395271,0.06064664502164503,0.0,0.0,UL,2.0,4,0.2,0.8,0.0,0.0,0.0
size7_comp0.6_grid2_base_medium,7,0.6,2,medium,base,base,3,6,9,3,3,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.1625,0.6888888888888889,0.07636363636363637,0.0,0.5117815045883048,0.125,0.2382685165080088,0.7793090328206366,0.0,0.10785623394529148,0.3512649876489058,0.2,0.3165158860456391,0.23424138646741383,0.1625,320,1.5,2.5,1.6,9.2,3.0,2.3,0.7,0.8,27.7,0.4,4.4,9.4,1.0,0.0,0.0,0.0,UL,0.0,0.071875,0.0,0.0,0.0,UL,1.8,3,1.0,0.0,0.0,0.0,0.0
size7_comp0.6_grid3_base_medium,7,0.6,3,medium,base,base,3,7,10,6,3,1,1,1,10,9,5,0,0.9,0.5,0.0,0.5,30.0,0.43,0.5137614678899083,0.38219895287958117,0.18171393272199723,0.7809807816220142,0.22727272727272727,0.24940212890736072,0.9138184326322044,0.16666666666666666,0.34093221221333797,0.7311666624931927,0.25,0.21507834766761927,0.20428454983042907,0.43,300,2.7,4.0,10.2,5.6,5.4,3.8,1.8,6.5,20.0,4.8,1.6,5.3,0.46452091767881243,0.3729790823211876,0.0375,0.125,UL,0.9147256856576043,0.024441030892643795,0.07898648543809832,0.009375,0.003125,UR,2.5,5,0.0,0.2,0.0,0.0,0.0
