grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.2_grid2_base_medium,7,0.2,2,medium,base,base,3,4,7,3,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,7.8,0.3974358974358974,0.3974358974358974,0.0,0.0,0.9412763144287809,0.375,0.2213752756493732,0.9412763144287809,0.5768365720064353,0.0,0.0,0.21709956709956707,0.3974358974358974,78,2.2,0.1,3.1,2.2,1.8,0.9,2.4,1.3,2.1,1.1,0.0,0.4
size7_comp0.2_grid3_base_medium,7,0.2,3,medium,base,base,3,3,6,4,1,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,5.2,0.38461538461538464,0.38461538461538464,0.0,0.0,0.6111437173283545,0.42857142857142855,0.06516214057924354,0.6111437173283545,0.586147032639779,0.0,0.0,0.10634920634920636,0.38461538461538464,52,3.0,0.0,2.0,0.1,1.6,1.1,1.3,0.0,1.2,0.0,0.0,1.1
size7_comp0.2_grid4_base_medium,7,0.2,4,medium,base,base,3,3,6,4,1,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,5.4,0.3888888888888889,0.3888888888888889,0.0,0.0,0.5014453331240035,0.0,0.0630654617540798,0.5014453331240035,0.6200375944778208,0.0,0.0,0.11796536796536797,0.3888888888888889,54,0.5,0.0,4.1,0.1,2.5,0.2,0.2,0.1,1.4,0.1,0.0,0.5
size7_comp0.2_grid5_base_medium,7,0.2,5,medium,base,base,5,6,11,5,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,13.4,0.30597014925373134,0.30597014925373134,0.0,0.0,0.9708242040506601,0.26666666666666666,0.17136663837342417,0.9708242040506601,0.6054335800134182,0.0,0.0,0.08211640211640214,0.30597014925373134,134,4.1,1.3,2.3,5.1,3.7,2.6,2.5,2.5,7.2,1.7,0.0,3.6
size7_comp0.2_grid6_base_medium,7,0.2,6,medium,base,base,5,5,10,4,4,1,1,1,10,0,0,7,0.0,0.0,0.7,0.0,16.6,0.42771084337349397,0.42771084337349397,0.0,0.0,0.8217884250017108,0.4166666666666667,0.3846005410120113,0.8217884250017108,0.5864232668619612,0.0,0.0,0.1779900036440734,0.42771084337349397,166,1.5,1.8,6.1,7.1,4.2,2.0,3.1,6.1,11.1,5.7,0.0,2.3
size7_comp0.2_grid7_base_medium,7,0.2,7,medium,base,base,3,4,7,5,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,7.8,0.32051282051282054,0.32051282051282054,0.0,0.0,0.6194162027956672,0.4,0.11093147755144095,0.6194162027956672,0.6459165039952677,0.0,0.0,0.17853146853146853,0.32051282051282054,78,0.3,2.2,3.4,0.4,1.2,1.1,1.5,0.5,2.3,0.4,0.0,0.3
size7_comp0.2_grid8_base_medium,7,0.2,8,medium,base,base,4,5,9,3,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,4.8,0.3125,0.3125,0.0,0.0,0.6605261771594368,0.4444444444444444,0.10581920795884171,0.6605261771594368,0.7203118426872317,0.0,0.0,0.2727272727272727,0.3125,48,2.1,0.1,1.4,0.4,0.9,0.7,0.7,0.3,1.3,0.3,0.0,0.0
size7_comp0.2_grid9_base_medium,7,0.2,9,medium,base,base,5,4,9,5,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,11.8,0.4406779661016949,0.4406779661016949,0.0,0.0,0.8304522081408771,0.3333333333333333,0.16974105497116723,0.8304522081408771,0.5918906776085429,0.0,0.0,0.24528125870231132,0.4406779661016949,118,1.2,4.0,1.3,4.2,2.3,2.1,2.1,2.2,5.4,2.0,0.0,1.3
size7_comp0.4_grid0_base_medium,7,0.4,0,medium,base,base,6,3,9,5,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,7.1,0.6197183098591549,0.6197183098591549,0.0,0.0,0.4804122911793027,0.2857142857142857,0.1569054638350034,0.4804122911793027,0.5024281837343849,0.0,0.0,0.12121212121212123,0.6197183098591549,71,0.3,2.2,2.4,1.7,1.4,2.3,0.8,0.7,1.8,0.5,0.0,0.8
size7_comp0.4_grid1_base_medium,7,0.4,1,medium,base,base,5,3,8,4,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,6.4,0.53125,0.53125,0.0,0.0,0.7549442020266939,0.0,0.1381360019065936,0.7549442020266939,0.4636013935196443,0.0,0.0,0.23722943722943723,0.53125,64,0.1,3.1,2.6,0.6,1.6,0.9,2.3,0.6,2.1,0.5,0.0,1.6
