grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_optimal_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_optimal_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions,mean_quadrant_fraction_ul,mean_quadrant_fraction_ur,mean_quadrant_fraction_dl,mean_quadrant_fraction_dr,preferred_quadrant,mean_quadrant_entropy,mean_corner_fraction_ul,mean_corner_fraction_ur,mean_corner_fraction_dl,mean_corner_fraction_dr,preferred_corner,mean_max_corner_dwell_run,worst_max_corner_dwell_run,mean_preferred_quadrant_contains_start,mean_preferred_quadrant_contains_coin,mean_preferred_corner_contains_start,mean_preferred_corner_contains_goal,mean_preferred_corner_contains_coin
size7_comp0.0_grid3_base_random,7,0.0,3,random,base,base,5,3,8,4,2,1,1,1,10,5,1,3,0.5,0.1,0.3,0.1,26.1,0.4789272030651341,0.4975369458128079,0.41379310344827586,0.029629629629629627,1.2936272937687396,0.6756756756756757,0.3924243573698925,1.4558075068780456,0.6666666666666666,0.3368105649891598,1.0807657640627752,0.6875,0.46541745986960414,0.0887491012491012,0.4789272030651341,261,6.8,5.8,6.0,7.5,7.2,6.1,6.2,5.6,14.8,3.9,0.4,5.2,0.5314425273504558,0.12586976819713394,0.2210958975664858,0.12159180688592452,UL,1.0326708449248894,0.0667824074074074,0.01063321385902031,0.0376008064516129,0.021875,UL,2.3,5,0.5,0.1,0.0,0.0,0.0
size7_comp0.0_grid4_base_random,7,0.0,4,random,base,base,6,4,10,4,3,1,1,1,10,1,0,7,0.1,0.0,0.7,0.0,24.4,0.4262295081967213,0.42916666666666664,0.25,0.0,1.4220180008095378,0.8,0.46791708108524466,1.4541622048279799,0.7894736842105263,0.4580369768144909,0.8112781244591328,1.0,0.6556390622295665,0.3043390787956005,0.4262295081967213,244,6.0,5.9,5.6,6.9,6.4,5.3,5.2,6.5,14.8,5.1,0.3,6.1,0.04049707602339181,0.7741019214703424,0.018333333333333333,0.1670676691729323,UR,0.5784054048807181,0.0,0.2339476346093993,0.0,0.05827205882352941,UR,3.8,7,0.9,0.0,0.0,0.0,0.0
size7_comp0.0_grid5_base_random,7,0.0,5,random,base,base,6,4,10,4,3,1,1,1,10,2,0,4,0.2,0.0,0.4,0.0,28.7,0.4529616724738676,0.4600760456273764,0.375,0.0,1.248763983830603,0.6875,0.462225741547452,1.5724243642181648,0.6818181818181818,0.4122097760420949,0.5367111469779674,0.7,0.5722608656592376,0.12818663199008593,0.4529616724738676,287,7.4,7.4,7.5,6.4,6.8,7.2,6.9,6.8,16.4,5.0,0.3,5.5,0.08233849483849484,0.1388694638694639,0.5207230088751827,0.25806903241685847,DL,1.091566889979068,0.0,0.025875,0.090625,0.007886904761904762,DL,2.5,5,0.7,0.1,0.0,0.0,0.0
size7_comp0.0_grid6_base_random,7,0.0,6,random,base,base,6,3,9,5,2,1,1,1,10,2,0,1,0.2,0.0,0.1,0.0,29.7,0.4511784511784512,0.45454545454545453,0.42424242424242425,0.0,1.3083161151822646,0.6176470588235294,0.4393729240228235,1.6295643937705362,0.7272727272727273,0.4099796166497166,0.7193609377704336,0.4166666666666667,0.4932606542068528,0.1464069019216078,0.4511784511784512,297,8.5,7.6,6.9,6.7,8.5,7.5,6.4,6.3,17.2,4.6,0.6,6.1,0.2540660809778457,0.08825586178527355,0.4914506816712699,0.16622737556561087,DL,1.118705304967745,0.0125,0.00625,0.06875,0.0,DL,1.7,4,0.5,0.1,0.0,0.0,0.0
size7_comp0.0_grid7_base_random,7,0.0,7,random,base,base,4,5,9,3,3,1,1,1,10,2,0,5,0.2,0.0,0.5,0.0,25.5,0.3607843137254902,0.3516949152542373,0.47368421052631576,0.0,1.1080465786107836,0.6451612903225806,0.5909231283651075,1.2178084319152027,0.6521739130434783,0.6072129206787559,0.792481250360578,0.625,0.5440899754633687,0.12888234227563286,0.3607843137254902,255,5.2,7.3,5.7,7.3,6.7,6.6,7.0,4.2,15.9,3.4,0.1,7.7,0.08973856209150327,0.05501278772378517,0.11602588147856689,0.7392227687061446,DR,0.7859140288532469,0.02004310344827586,0.02,0.006573275862068966,0.12687500000000002,DR,2.9,8,0.8,0.0,0.0,0.0,0.0
size7_comp0.0_grid8_base_random,7,0.0,8,random,base,base,3,5,8,4,2,1,1,1,10,2,0,5,0.2,0.0,0.5,0.0,24.3,0.3786008230452675,0.3880597014925373,0.3333333333333333,0.0,1.3079042495699775,0.7142857142857143,0.5093044163962734,1.5622906634619356,0.6521739130434783,0.4432723647808208,0.8203302896103907,0.8333333333333334,0.6358658486592245,0.19634908605351958,0.3786008230452675,243,6.0,6.7,5.5,6.1,7.1,6.0,4.5,5.7,14.5,4.0,0.7,5.4,0.09137085137085137,0.09894841269841269,0.5826996614496615,0.22698107448107452,DL,0.9584467690699487,0.010096153846153847,0.019230769230769232,0.0747159090909091,0.07626262626262627,DR,2.2,4,0.6,0.0,0.0,0.0,0.0
size7_comp0.0_grid9_base_random,7,0.0,9,random,base,base,5,4,9,3,3,1,1,1,10,3,1,6,0.3,0.1,0.6,0.1,21.6,0.4722222222222222,0.48484848484848486,0.43137254901960786,0.052941176470588235,1.3459038388830458,0.6333333333333333,0.4352180040286893,1.5689400961842759,0.65,0.4013093989499438,0.8998313242805855,0.6,0.5030352141861805,0.11285885167464116,0.4722222222222222,216,4.5,4.9,7.2,5.0,4.6,5.1,6.4,4.5,12.9,3.7,2.7,4.0,0.17435897435897435,0.2581818181818182,0.36915199742785954,0.19830721003134796,DL,0.590399587809829,0.0,0.031818181818181815,0.07040441176470588,0.020535714285714286,DL,1.3,3,0.0,0.3,0.0,0.0,0.0
size7_comp0.2_grid0_base_random,7,0.2,0,random,base,base,3,4,7,3,2,1,1,1,10,5,0,1,0.5,0.0,0.1,0.0,29.2,0.386986301369863,0.39408866995073893,0.3707865168539326,0.0,1.3668353986656712,0.4583812500212105,0.5385004874857415,1.4772645889851863,0.47058823529411764,0.4710733880666941,1.256406208346156,0.4461742647483033,0.6059275869047891,0.1624652886552625,0.386986301369863,292,6.6,8.8,7.1,6.7,6.3,8.0,6.2,7.7,20.5,5.3,1.5,7.7,0.4909818664307828,0.0,0.25638655462184873,0.1526315789473684,UL,0.48221752952225494,0.040625,0.0,0.05,0.025,DL,1.8,4,0.0,0.5,0.0,0.0,0.0
size7_comp0.2_grid1_base_random,7,0.2,1,random,base,base,4,4,8,4,2,1,1,1,10,1,0,4,0.1,0.0,0.4,0.0,25.9,0.3861003861003861,0.3975409836065574,0.2,0.0,1.5183067620328827,0.4166666666666667,0.47931600243912564,1.5865910013112767,0.45,0.43285352458441695,1.1768855656409118,0.25,0.711628391712669,0.13899411991517258,0.3861003861003861,259,6.0,7.8,5.4,6.7,6.4,6.5,5.7,6.3,16.2,4.9,0.4,7.1,0.5766432178932179,0.2529166666666667,0.1249206349206349,0.04551948051948052,UL,0.9027008189285359,0.09375,0.06099137931034483,0.010267857142857143,0.0,UL,2.1,5,0.6,0.0,0.0,0.0,0.0
size7_comp0.2_grid2_base_random,7,0.2,2,random,base,base,3,4,7,5,2,1,1,1,10,3,0,1,0.3,0.0,0.1,0.0,31.0,0.3419354838709677,0.3472803347280335,0.323943661971831,0.0,1.2311140935318872,0.45161290322580644,0.5243523050929622,1.5076315820032358,0.4444444444444444,0.44149659216695186,0.8482437248792508,0.46153846153846156,0.639075599913592,0.16640068284528312,0.3419354838709677,310,7.1,7.7,7.6,8.6,7.6,8.6,6.3,7.5,22.2,5.3,1.3,10.0,0.09775910364145658,0.6499973066149536,0.010416666666666666,0.24182692307692308,UR,0.46420553545470183,0.021875,0.09943181818181819,0.0,0.034375,UR,2.2,5,0.7,0.2,0.0,0.0,0.0
