grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size11_comp0.6_grid1_base_low,11,0.6,1,low,base,base,6,10,16,6,5,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.6655082344605164,1.0,1.0,0.6655082344605164,1.0,0.0,0.0,0.8265625,0.0,640,0.0,0.0,52.9,11.1,44.2,0.0,0.0,18.8,63.0,0.0,0.0,64.0
size11_comp0.6_grid2_base_low,11,0.6,2,low,base,base,11,4,15,7,4,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.0765625,0.0765625,0.0,0.0,0.9261461103073362,0.2,0.4696876739950528,0.9261461103073362,0.4696876739950528,0.0,0.0,0.3264564572519575,0.0765625,640,0.0,2.2,4.1,57.7,54.4,2.9,1.0,4.7,59.3,2.4,0.0,56.2
size11_comp0.6_grid3_base_low,11,0.6,3,low,base,base,6,5,11,11,0,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.2546875,0.2546875,0.0,0.0,0.7071784320781125,0.2857142857142857,0.46021474169454774,0.7071784320781125,0.4180792509675398,0.0,0.0,0.36750757433081765,0.2546875,640,0.0,1.3,37.6,25.1,30.0,1.0,1.6,30.4,58.5,18.5,0.0,32.4
size11_comp0.6_grid4_base_low,11,0.6,4,low,base,base,3,5,8,8,0,1,1,1,10,0,0,2,0.0,0.0,0.2,0.0,59.7,0.31825795644891125,0.31825795644891125,0.0,0.0,0.8040127692226214,0.2608695652173913,0.38706739402120194,0.8040127692226214,0.5286891731558762,0.0,0.0,0.2582359156480115,0.31825795644891125,597,3.4,3.0,26.5,26.8,22.1,6.9,4.8,24.9,50.0,18.6,0.0,20.0
size11_comp0.6_grid5_base_low,11,0.6,5,low,base,base,9,4,13,7,3,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.51875,0.51875,0.0,0.0,0.492649099893705,0.16666666666666666,0.46746273377916325,0.492649099893705,0.571157558575157,0.0,0.0,0.33653488625972094,0.51875,640,0.0,0.0,33.2,30.8,25.7,0.0,0.0,37.3,58.9,36.7,0.0,0.0
size11_comp0.6_grid6_base_low,11,0.6,6,low,base,base,8,6,14,4,6,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.4953125,0.4953125,0.0,0.0,0.6290521179027982,0.5555555555555556,0.4372985302063089,0.6290521179027982,0.5052821567077173,0.0,0.0,0.15750873593261358,0.4953125,640,0.0,0.3,32.2,31.5,22.6,0.4,0.2,39.8,58.8,38.6,0.0,0.9
size11_comp0.6_grid7_base_low,11,0.6,7,low,base,base,7,10,17,3,7,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.4734375,0.4734375,0.0,0.0,0.2517075337084908,0.6666666666666666,0.5466718884170789,0.2517075337084908,0.6278521332378321,0.0,0.0,0.2840969012686497,0.4734375,640,0.0,0.0,30.3,33.7,6.2,0.0,0.0,56.8,61.1,53.4,0.0,2.8
size11_comp0.6_grid8_base_low,11,0.6,8,low,base,base,8,4,12,10,4,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.31875,0.31875,0.0,0.0,0.5356943081033241,0.14285714285714285,0.24524679014978332,0.5356943081033241,0.24524679014978332,0.0,0.0,0.20654625623182768,0.31875,640,0.0,1.0,16.6,46.4,30.2,1.0,0.8,31.0,58.4,20.8,0.0,27.0
size11_comp0.6_grid9_base_low,11,0.6,9,low,base,base,8,7,15,5,6,1,1,1,10,0,0,1,0.0,0.0,0.1,0.0,59.1,0.13028764805414553,0.13028764805414553,0.0,0.0,0.8778227878902753,0.34615384615384615,0.5075399422522655,0.8778227878902753,0.37497487226002524,0.0,0.0,0.27145122521952564,0.13028764805414553,591,4.3,0.1,19.7,35.0,31.6,4.4,3.2,18.9,50.9,2.8,0.0,47.9
size7_comp0.0_grid0_base_low,7,0.0,0,low,base,base,3,3,6,4,1,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,6.7,0.4626865671641791,0.4626865671641791,0.0,0.0,0.9034491394950785,0.5555555555555556,0.15063574134899188,0.9034491394950785,0.41469706436724424,0.0,0.0,0.23327320827320827,0.4626865671641791,67,0.0,2.0,3.1,1.6,1.9,1.3,1.5,1.0,1.6,0.7,0.0,0.5
