trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
1,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,1,0,-1,28,0.0,0.5714285714285714,0.5714285714285714,0.0,0,3,15,10,9,4,2,12,17,12,0,2,0.07142857142857142
2,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,1,0,-1,14,0.0,0.7142857142857143,0.7142857142857143,0.0,0,3,7,4,3,4,2,4,4,4,0,0,0.0
3,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,1,0,-1,28,0.0,0.5,0.5,0.0,1,7,12,8,10,5,5,7,15,5,0,6,0.21428571428571427
4,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,1,0,-1,19,0.0,0.5789473684210527,0.5789473684210527,0.0,0,3,8,8,9,1,2,6,11,3,0,3,0.15789473684210525
5,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,1,0,-1,15,0.0,0.6666666666666666,0.6666666666666666,0.0,1,4,6,4,6,4,2,2,3,1,0,1,0.06666666666666667
6,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,0,0,-1,48,0.0,0.25,0.25,0.0,5,8,28,7,22,7,6,12,34,3,0,27,0.5625
7,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,1,0,-1,12,0.0,0.6666666666666666,0.6666666666666666,0.0,0,4,6,2,3,1,5,2,4,1,0,2,0.16666666666666666
8,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,1,0,-1,13,0.0,0.6923076923076923,0.6923076923076923,0.0,0,3,7,3,5,5,1,1,2,1,0,1,0.07692307692307693
9,9,size9_comp0.2_grid9_base_low,9,0.2,low,base,base,10,4,14,6,4,1,1,1,0,0,-1,48,0.0,0.4166666666666667,0.4166666666666667,0.0,2,4,27,15,19,7,5,16,35,12,0,11,0.22916666666666666
0,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.25,0.25,0.0,5,6,20,17,16,11,4,16,36,6,0,24,0.5
