grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.2_grid9_base_low,7,0.2,9,low,base,base,3,4,7,3,3,1,1,1,10,9,3,1,0.9,0.3,0.1,0.3,26.7,0.4344569288389513,0.308411214953271,0.51875,0.11455459770114942,1.0262829869769334,0.42857142857142855,0.4360076611767195,1.0023326467163094,0.4477867162116175,1.0132566374382246,0.3495931563694053,0.2219218012233766,0.4344569288389513,267,5.2,0.9,7.5,12.3,9.7,3.6,3.7,7.3,17.5,5.2,0.7,7.8
size7_comp0.4_grid0_base_low,7,0.4,0,low,base,base,3,4,7,3,3,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,32.0,0.284375,0.284375,0.0,0.0,1.143225282251113,0.36363636363636365,0.5447543572681615,1.143225282251113,0.4807835286232762,0.0,0.0,0.34512606832279136,0.284375,320,3.4,7.3,9.8,10.2,7.1,5.7,6.3,9.5,26.0,6.6,0.0,12.1
size7_comp0.4_grid1_base_low,7,0.4,1,low,base,base,3,5,8,4,3,1,1,1,10,1,0,1,0.1,0.0,0.1,0.0,29.4,0.3401360544217687,0.33916083916083917,0.375,0.0,0.958511652889204,0.2,0.37959844122300745,0.9697860476859753,0.4834865807517077,0.3,0.5097589881390797,0.24068346641287502,0.3401360544217687,294,4.3,7.6,6.6,9.6,4.8,3.9,7.6,9.6,24.7,7.7,0.0,8.1
size7_comp0.4_grid2_base_low,7,0.4,2,low,base,base,4,8,12,8,2,1,1,1,10,0,0,1,0.0,0.0,0.1,0.0,31.6,0.06962025316455696,0.06962025316455696,0.0,0.0,0.6293906042374041,0.25849625007211563,0.34000598051458886,0.6293906042374041,0.9253977053127909,0.0,0.0,0.20353596757852077,0.06962025316455696,316,1.5,7.3,18.3,3.3,12.0,6.0,6.6,3.6,28.6,0.6,0.0,25.9
size7_comp0.4_grid3_base_low,7,0.4,3,low,base,base,4,4,8,6,1,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,30.8,28.7,0.0,0.0,0.0,31.0,0.0,0.0,30.8
size7_comp0.4_grid4_base_low,7,0.4,4,low,base,base,3,4,7,5,2,1,1,1,10,9,0,0,0.9,0.0,0.0,0.0,32.0,0.35,0.5542168674698795,0.27848101265822783,0.0,0.9752140038522783,0.36363636363636365,0.5363488712171275,0.871027802362377,0.2817903986113346,0.9296383880483994,0.6323917363399347,0.4048145107114293,0.35,320,2.1,5.2,9.4,15.2,11.6,5.4,5.3,8.5,25.9,6.6,10.2,12.8
size7_comp0.4_grid5_base_low,7,0.4,5,low,base,base,5,3,8,4,2,1,1,1,10,0,0,6,0.0,0.0,0.6,0.0,24.9,0.4497991967871486,0.4497991967871486,0.0,0.0,0.8149594686645459,0.6666666666666666,0.33944413426432063,0.8149594686645459,0.5480578484759089,0.0,0.0,0.20587242340337453,0.4497991967871486,249,3.7,1.3,9.3,8.0,3.7,1.5,4.0,10.0,18.2,8.8,0.0,1.5
size7_comp0.4_grid6_base_low,7,0.4,6,low,base,base,6,5,11,5,4,1,1,1,10,0,0,2,0.0,0.0,0.2,0.0,27.6,0.13768115942028986,0.13768115942028986,0.0,0.0,0.5826691883336848,0.2222222222222222,0.41273386952529156,0.5826691883336848,0.4942621286177142,0.0,0.0,0.41864395589885783,0.13768115942028986,276,13.3,0.0,11.3,1.3,17.5,2.8,1.9,1.3,22.9,0.9,0.0,20.3
size7_comp0.4_grid7_base_low,7,0.4,7,low,base,base,8,3,11,5,3,1,1,1,10,5,5,2,0.5,0.5,0.2,0.5,24.7,0.4291497975708502,0.3922413793103448,1.0,0.2456923988233286,0.6624514316501606,0.25,0.4131180491834658,0.7360571462779563,0.3613629775733757,0.0,0.0,0.2458788161729338,0.4291497975708502,247,0.0,5.3,9.5,9.5,9.5,3.6,4.6,5.3,15.6,2.5,0.0,11.7
size7_comp0.4_grid8_base_low,7,0.4,8,low,base,base,4,7,11,11,0,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.2875,0.44881889763779526,0.18134715025906736,0.0,0.902923039712035,0.4444444444444444,0.5368337699819274,0.937179961198482,0.3385614445119849,0.973647199281745,0.6331648178768065,0.4218350985792846,0.2875,320,5.0,0.6,17.2,6.9,10.3,4.4,3.8,8.1,25.8,5.1,5.6,13.8
size7_comp0.4_grid9_base_low,7,0.4,9,low,base,base,3,6,9,7,2,1,1,1,10,6,0,0,0.6,0.0,0.0,0.0,32.0,0.3375,0.35714285714285715,0.3064516129032258,0.0,0.9218140351280739,0.375,0.4757937240745802,0.7884103935880055,0.4155676497798143,0.9448072371813862,0.43742501733217115,0.08312308096315449,0.3375,320,4.2,4.0,15.0,8.5,10.9,4.7,5.2,9.6,23.4,6.7,0.4,12.3
size7_comp0.6_grid0_base_low,7,0.6,0,low,base,base,7,3,10,10,0,1,1,1,10,1,0,0,0.1,0.0,0.0,0.0,32.0,0.140625,0.12944983818770225,0.45454545454545453,0.0,0.4585689732453974,0.38461538461538464,0.46279172725094975,0.5722353919701149,0.3753360086622204,0.2028195311147832,0.5039280318460244,0.25198798431739855,0.140625,320,22.6,0.0,5.3,3.8,16.8,5.8,6.4,1.6,28.0,1.6,0.0,22.3
size7_comp0.6_grid1_base_low,7,0.6,1,low,base,base,3,8,11,5,3,1,1,1,10,2,0,0,0.2,0.0,0.0,0.0,32.0,0.109375,0.08532423208191127,0.37037037037037035,0.0,0.8614765954703318,0.4444444444444444,0.5333016941676791,0.6910219732434476,0.7114915952111343,0.8224560437543877,0.5538042788663029,0.2009566836138844,0.109375,320,1.0,1.6,23.7,2.6,17.3,1.6,2.2,3.9,28.1,1.9,0.5,22.4
size7_comp0.6_grid2_base_low,7,0.6,2,low,base,base,5,4,9,5,4,1,1,1,10,0,0,1,0.0,0.0,0.1,0.0,29.4,0.19727891156462585,0.19727891156462585,0.0,0.0,0.6967856990287551,0.2727272727272727,0.40120076165881163,0.6967856990287551,0.4994319867146318,0.0,0.0,0.25411054083993734,0.19727891156462585,294,3.3,0.1,18.3,3.6,12.5,2.3,1.3,5.4,24.1,2.5,0.0,16.5
size7_comp0.6_grid3_base_low,7,0.6,3,low,base,base,6,3,9,9,0,1,1,1,10,4,4,0,0.4,0.4,0.0,0.4,26.4,0.35984848484848486,0.32936507936507936,1.0,0.23659919028340082,0.8160736335227452,0.0,0.3024920445249838,1.1221012460937747,0.41592656122185273,0.0,0.0,0.2706651158484348,0.35984848484848486,264,0.2,10.1,8.3,6.8,8.9,5.4,4.9,4.2,19.7,4.0,0.0,10.4
size7_comp0.6_grid4_base_low,7,0.6,4,low,base,base,3,3,6,4,1,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,5.5,0.43636363636363634,0.43636363636363634,0.0,0.0,0.655317085760198,0.4444444444444444,0.05306639377570632,0.655317085760198,0.49322932279035236,0.0,0.0,0.23390652557319222,0.43636363636363634,55,0.0,2.0,2.5,0.5,0.8,1.3,1.1,0.4,1.2,0.3,0.0,0.2
size7_comp0.6_grid5_base_low,7,0.6,5,low,base,base,3,6,9,3,3,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,32.0,0.325,0.325,0.0,0.0,1.073807136139146,0.3,0.7051853584973212,1.073807136139146,0.4441543317759324,0.0,0.0,0.49002845240133375,0.325,320,2.1,4.3,13.0,10.4,6.9,4.4,5.3,10.5,24.7,8.8,0.0,7.8
size7_comp0.6_grid6_base_low,7,0.6,6,low,base,base,3,3,6,4,2,1,1,1,10,8,1,0,0.8,0.1,0.0,0.1,31.4,0.18789808917197454,0.30718954248366015,0.07453416149068323,0.023076923076923078,0.6066470541561684,0.3333333333333333,0.5356763145015285,0.7683272571537881,0.27345912521435395,0.5132581309623865,0.5011325815917571,0.4149145401303065,0.18789808917197454,314,2.6,0.9,21.0,4.0,13.6,3.1,2.6,5.9,26.7,2.8,10.9,19.4
size7_comp0.6_grid7_base_low,7,0.6,7,low,base,base,6,7,13,3,5,1,1,1,10,1,0,2,0.1,0.0,0.2,0.0,30.1,0.3089700996677741,0.31724137931034485,0.09090909090909091,0.0,1.2032562683888985,0.07692307692307693,0.6294831518160968,1.271890493753181,0.4899864729052336,0.2344977967946406,0.8791383285965838,0.5468732435096408,0.3089700996677741,301,3.3,2.5,13.4,10.1,9.6,4.1,4.0,10.0,23.8,6.4,1.0,12.6
size7_comp0.6_grid8_base_low,7,0.6,8,low,base,base,6,3,9,5,2,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.50625,0.6027397260273972,0.42528735632183906,0.0,1.0570306566956564,0.16666666666666666,0.3399117362264296,0.8642454149893891,0.23631202308047597,1.0045367024678447,0.36037806113236764,0.37137139241305905,0.50625,320,1.5,4.0,11.7,14.3,9.1,3.8,4.7,12.5,22.8,10.9,6.7,5.8
size7_comp0.6_grid9_base_low,7,0.6,9,low,base,base,5,3,8,4,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,14.2,0.31690140845070425,0.31690140845070425,0.0,0.0,0.6957782446557972,0.3,0.19180923638514263,0.6957782446557972,0.45650233968540466,0.0,0.0,0.2876104797979798,0.31690140845070425,142,0.0,8.3,2.9,1.8,5.9,1.8,2.3,0.9,8.3,0.9,0.0,6.0
size9_comp0.0_grid0_base_low,9,0.0,0,low,base,base,7,3,10,4,3,1,1,1,10,2,2,8,0.2,0.2,0.8,0.2,6.2,0.9032258064516129,0.9259259259259259,0.75,0.17142857142857143,0.47209438480891314,0.4166666666666667,0.1977280913504603,0.5280768724067187,0.16972700450810155,0.0,0.0,0.0425925925925926,0.9032258064516129,62,0.0,1.0,4.0,1.0,3.0,1.2,0.3,0.4,0.8,0.4,0.4,0.0
size9_comp0.0_grid1_base_low,9,0.0,1,low,base,base,5,8,13,7,3,1,1,1,10,10,6,0,1.0,0.6,0.0,0.6,42.3,0.6170212765957447,0.8769230769230769,0.5698324022346368,0.2051914629488159,0.8989523107898472,0.7777777777777778,0.36657432347391944,0.45736170179020763,0.18347850530178095,0.9742408723633817,0.294577487144963,0.12042329999256829,0.6170212765957447,423,7.4,2.4,15.3,15.8,10.8,5.1,7.5,15.3,24.2,15.1,3.3,0.1
size9_comp0.0_grid2_base_low,9,0.0,2,low,base,base,5,8,13,3,5,1,1,1,10,3,0,4,0.3,0.0,0.4,0.0,33.8,0.47041420118343197,0.45878136200716846,0.5254237288135594,0.0,0.963263303213352,0.7931034482758621,0.44629240872718995,0.8609343945175032,0.44597297033115885,0.6231938585999693,0.4192529925177201,0.08028371448249741,0.47041420118343197,338,2.4,2.4,12.3,15.8,12.2,4.7,3.1,11.3,21.5,9.8,0.3,2.6
size9_comp0.0_grid3_base_low,9,0.0,3,low,base,base,3,8,11,9,1,1,1,1,10,3,3,5,0.3,0.3,0.5,0.3,31.2,0.5032051282051282,0.46785714285714286,0.8125,0.14983974358974358,0.8119070315423388,0.7419354838709677,0.2822388930975475,0.8281934719617934,0.4366960696041891,0.2503258334775646,0.1733323287082482,0.2133491372742049,0.5032051282051282,312,4.5,0.9,15.0,10.4,10.2,3.9,3.4,11.9,17.9,11.7,0.2,0.0
size9_comp0.0_grid4_base_low,9,0.0,4,low,base,base,4,7,11,5,3,1,1,1,10,2,0,2,0.2,0.0,0.2,0.0,45.8,0.4868995633187773,0.491566265060241,0.4418604651162791,0.0,1.060201745532424,0.8064516129032258,0.41235569432401414,1.0817695530378253,0.3848128379102561,0.7250350793254733,0.5178148286530216,0.15511762822659278,0.4868995633187773,458,3.9,5.3,17.6,18.4,11.5,6.7,6.9,18.8,31.2,18.3,0.4,0.2
size9_comp0.0_grid5_base_low,9,0.0,5,low,base,base,6,3,9,3,3,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,7.7,0.6493506493506493,0.6493506493506493,0.0,0.0,0.5338563462466975,0.8571428571428571,0.5679263336648561,0.5338563462466975,0.5050835510769732,0.0,0.0,0.08809523809523812,0.6493506493506493,77,0.6,2.0,1.9,3.2,1.3,1.5,2.2,1.7,3.8,1.4,0.0,0.5
size9_comp0.0_grid6_base_low,9,0.0,6,low,base,base,3,5,8,8,0,1,1,1,10,8,8,2,0.8,0.8,0.2,0.8,19.6,0.5714285714285714,0.6041666666666666,0.54,0.39802160488068805,0.8891852120392834,0.75,0.27313414181771684,0.59431075036658,0.38851814714616095,0.6026078360170335,0.3013020154343083,0.17551174315880197,0.5714285714285714,196,4.8,0.8,3.4,7.4,5.0,1.8,2.7,4.3,9.1,4.3,0.9,0.0
size9_comp0.0_grid7_base_low,9,0.0,7,low,base,base,7,4,11,7,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,20.0,0.57,0.57,0.0,0.0,0.7764128040803437,0.725,0.3179012126160985,0.7764128040803437,0.36457017839701034,0.0,0.0,0.08778451811346549,0.57,200,5.7,0.7,5.7,7.9,7.5,2.3,4.0,5.2,7.4,5.1,0.0,0.2
size9_comp0.0_grid8_base_low,9,0.0,8,low,base,base,7,5,12,6,3,1,1,1,10,10,6,0,1.0,0.6,0.0,0.6,35.0,0.6485714285714286,0.8804347826086957,0.5658914728682171,0.30716224951519067,0.976179266835264,0.7333333333333333,0.3213382060239175,0.7331604862071107,0.15635414419114974,0.9527969330867762,0.26946860901618824,0.13815283210981638,0.6485714285714286,350,4.9,3.2,14.8,11.3,10.6,5.6,5.5,10.7,17.2,10.6,0.8,0.0
size9_comp0.0_grid9_base_low,9,0.0,9,low,base,base,9,3,12,6,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,10.4,0.7884615384615384,0.7884615384615384,0.0,0.0,0.7043816684322709,0.6153846153846154,0.22967797685991492,0.7043816684322709,0.32116712789583535,0.0,0.0,0.14518334229872693,0.7884615384615384,104,2.2,0.2,2.0,6.0,3.8,1.3,1.9,2.4,3.2,2.4,0.0,0.0
size9_comp0.2_grid0_base_low,9,0.2,0,low,base,base,4,4,8,6,1,1,1,1,10,10,4,0,1.0,0.4,0.0,0.4,40.6,0.4039408866995074,0.328125,0.43884892086330934,0.11648351648351649,0.9315283355471455,0.6153846153846154,0.4157534316876839,0.5873723987358579,0.226919410545643,0.9941021422401068,0.3793942501932505,0.19345010697413442,0.4039408866995074,406,5.1,1.4,19.9,11.0,14.3,5.1,5.4,9.9,26.0,6.9,0.3,10.7
size9_comp0.2_grid1_base_low,9,0.2,1,low,base,base,4,4,8,6,1,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,48.0,0.4041666666666667,0.6451612903225806,0.3462532299741602,0.0,1.1935838215953285,0.7894736842105263,0.46205392992223504,0.770754166017245,0.26997499282347237,1.1584015321749987,0.5027055753740282,0.17626247083287713,0.4041666666666667,480,4.2,4.4,18.9,15.6,11.6,8.4,4.5,14.2,36.3,11.7,3.5,6.8
