trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
5,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,4,4,1,1,1,0,0,-1,48,0.0,0.2708333333333333,0.2708333333333333,0.0,3,0,35,10,31,2,2,12,39,9,0,26,0.5416666666666666
6,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,4,4,1,1,1,1,0,-1,16,0.0,0.4375,0.4375,0.0,4,1,5,6,1,2,6,6,10,6,0,2,0.125
7,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,4,4,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,3,0,4,3,0,3,1,5,5,5,0,0,0.0
8,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,4,4,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,3,0,4,3,1,1,1,6,6,6,0,0,0.0
9,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,4,4,1,1,1,1,0,-1,11,0.0,0.45454545454545453,0.45454545454545453,0.0,3,0,4,4,1,0,5,4,5,3,0,1,0.09090909090909091
0,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,19,48,0.0,0.5416666666666666,0.6,0.5,2,1,22,23,19,6,0,22,40,21,1,4,0.08333333333333333
1,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,3,48,0.0,0.4583333333333333,1.0,0.4090909090909091,4,4,18,22,14,12,2,19,41,16,1,12,0.25
2,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,7,48,0.0,0.5,0.75,0.45,2,5,19,22,16,8,6,17,37,14,1,8,0.16666666666666666
3,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,11,48,0.0,0.3541666666666667,0.6666666666666666,0.25,1,2,18,25,22,3,1,18,40,8,1,23,0.4791666666666667
4,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,25,48,0.0,0.5416666666666666,0.5384615384615384,0.5454545454545454,1,1,22,24,19,3,1,24,41,22,1,4,0.08333333333333333
5,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,11,48,0.0,0.4583333333333333,0.6666666666666666,0.3888888888888889,0,1,17,26,20,2,0,20,39,18,1,9,0.1875
6,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,5,48,0.0,0.5416666666666666,0.8333333333333334,0.5,2,2,21,23,15,8,0,24,41,22,1,5,0.10416666666666667
7,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,3,48,0.0,0.4791666666666667,1.0,0.4318181818181818,3,3,18,24,16,11,1,19,41,16,1,11,0.22916666666666666
8,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,3,48,0.0,0.5416666666666666,1.0,0.5,2,1,20,25,17,6,0,24,41,22,1,6,0.125
9,7,size9_comp0.4_grid7_base_low,9,0.4,low,base,base,4,8,12,4,4,1,1,1,0,1,5,48,0.0,0.4791666666666667,0.8333333333333334,0.42857142857142855,0,2,18,28,21,3,1,22,39,20,1,11,0.22916666666666666
0,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,0,1,9,48,0.0,0.4583333333333333,0.8,0.3684210526315789,4,9,18,17,12,10,8,17,39,14,8,11,0.22916666666666666
1,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,1,1,11,20,0.5,0.7,0.75,0.625,0,5,9,6,5,4,3,7,10,7,1,2,0.1
2,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,0,1,9,48,0.0,0.5208333333333334,0.8,0.4473684210526316,4,7,21,16,14,11,6,16,34,15,2,6,0.125
3,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,1,1,5,20,0.5,0.65,1.0,0.5,0,3,12,5,11,4,1,3,9,3,1,4,0.2
4,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,1,1,11,39,0.2564102564102564,0.6153846153846154,0.75,0.5555555555555556,1,4,18,16,18,4,4,12,26,12,5,1,0.02564102564102564
5,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,0,1,5,48,0.0,0.5,1.0,0.42857142857142855,4,6,18,20,11,10,10,16,33,14,1,4,0.08333333333333333
6,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,0,1,14,48,0.0,0.5208333333333334,0.6666666666666666,0.45454545454545453,2,2,21,23,22,7,1,17,37,16,3,2,0.041666666666666664
7,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,0,1,7,48,0.0,0.5416666666666666,0.875,0.475,5,9,19,15,8,9,12,18,37,17,1,4,0.08333333333333333
8,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,0,1,9,48,0.0,0.5208333333333334,0.8,0.4473684210526316,3,6,24,15,21,8,7,11,35,10,1,7,0.14583333333333334
9,8,size9_comp0.4_grid8_base_low,9,0.4,low,base,base,6,4,10,6,2,1,1,1,0,1,7,48,0.0,0.375,0.875,0.275,3,8,17,20,17,6,12,12,37,7,2,20,0.4166666666666667
0,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,1,19,48,0.0,0.3333333333333333,0.4,0.2857142857142857,8,1,22,16,23,2,6,14,34,9,10,20,0.4166666666666667
1,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,1,1,9,20,0.5,0.6,0.5,0.7,7,0,5,8,5,7,4,3,9,2,1,6,0.3
2,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,1,19,48,0.0,0.4375,0.55,0.35714285714285715,4,1,22,16,9,4,5,19,33,16,2,7,0.14583333333333334
3,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,1,11,48,0.0,0.22916666666666666,0.4166666666666667,0.16666666666666666,9,1,10,21,18,5,6,7,39,5,8,22,0.4583333333333333
4,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,0,-1,48,0.0,0.3333333333333333,0.3333333333333333,0.0,5,2,22,19,20,7,5,15,31,10,0,17,0.3541666666666667
