trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
4,5,size11_comp0.0_grid5_base_random,11,0.0,random,base,base,3,6,9,3,3,1,1,1,1,1,12,40,0.225,0.525,0.6153846153846154,0.48148148148148145,7,12,11,10,8,11,10,10,28,10,5,7,0.175
5,5,size11_comp0.0_grid5_base_random,11,0.0,random,base,base,3,6,9,3,3,1,1,1,0,0,-1,64,0.0,0.390625,0.390625,0.0,23,12,11,18,15,17,18,13,31,12,0,5,0.078125
6,5,size11_comp0.0_grid5_base_random,11,0.0,random,base,base,3,6,9,3,3,1,1,1,1,0,-1,7,0.0,0.2857142857142857,0.2857142857142857,0.0,3,1,2,1,1,1,4,0,2,0,0,0,0.0
7,5,size11_comp0.0_grid5_base_random,11,0.0,random,base,base,3,6,9,3,3,1,1,1,1,0,-1,12,0.0,0.3333333333333333,0.3333333333333333,0.0,4,2,4,2,1,3,3,4,5,3,0,1,0.08333333333333333
8,5,size11_comp0.0_grid5_base_random,11,0.0,random,base,base,3,6,9,3,3,1,1,1,0,0,-1,64,0.0,0.421875,0.421875,0.0,15,16,19,14,14,23,13,13,40,11,0,8,0.125
9,5,size11_comp0.0_grid5_base_random,11,0.0,random,base,base,3,6,9,3,3,1,1,1,0,1,16,64,0.0,0.46875,0.47058823529411764,0.46808510638297873,16,20,11,17,13,13,17,20,42,18,8,5,0.078125
0,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,18,12,15,19,13,11,19,20,41,18,0,4,0.0625
1,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,13,15,19,17,11,17,16,19,41,16,0,2,0.03125
2,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,0,0,-1,64,0.0,0.40625,0.40625,0.0,20,12,18,14,20,12,14,17,43,16,0,11,0.171875
3,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,1,0,-1,19,0.0,0.47368421052631576,0.47368421052631576,0.0,4,6,5,4,4,3,7,4,8,3,0,2,0.10526315789473684
