grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.6_grid6_base_random,7,0.6,6,random,base,base,5,5,10,6,5,1,1,1,10,3,0,3,0.3,0.0,0.3,0.0,26.9,0.3308550185873606,0.33035714285714285,0.3333333333333333,0.0,1.7037422666364346,0.2,0.45247210511637614,1.5998426931052594,0.3770744908158548,1.4616261917949316,0.5048621524837574,0.1321010986584757,0.3308550185873606,269,7.0,6.7,6.6,6.6,5.5,6.7,6.0,7.7,20.0,4.6,1.2,10.9
size7_comp0.6_grid7_base_random,7,0.6,7,random,base,base,4,7,11,3,4,1,1,1,10,1,0,4,0.1,0.0,0.4,0.0,25.4,0.2125984251968504,0.2145922746781116,0.19047619047619047,0.0,1.3647931503237556,0.2222222222222222,0.4763308062829767,1.3272829678450717,0.4714907868009603,1.1015283897792665,0.7552373757946992,0.2569213944213944,0.2125984251968504,254,5.5,6.7,6.9,6.3,6.5,6.5,5.3,6.1,19.7,2.7,1.3,13.4
size7_comp0.6_grid8_base_random,7,0.6,8,random,base,base,13,10,23,3,10,1,1,1,10,0,0,6,0.0,0.0,0.6,0.0,23.8,0.2184873949579832,0.2184873949579832,0.0,0.0,1.9486918899293235,0.0,0.6086505153063877,1.9486918899293235,0.6086505153063877,0.0,0.0,0.3369047619047619,0.2184873949579832,238,6.8,6.4,5.4,5.2,6.0,5.5,6.1,5.2,20.8,1.4,0.0,15.5
size7_comp0.6_grid9_base_random,7,0.6,9,random,base,base,12,4,16,8,4,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,32.0,0.275,0.275,0.0,0.0,1.6564520232092155,0.125,0.6007287078497414,1.6564520232092155,0.6007287078497414,0.0,0.0,0.19654761904761903,0.275,320,8.4,6.8,9.1,7.7,7.5,7.8,8.2,7.5,26.6,4.4,0.0,16.8
size9_comp0.0_grid0_base_random,9,0.0,0,random,base,base,4,3,7,7,0,1,1,1,10,6,3,0,0.6,0.3,0.0,0.3,40.7,0.48402948402948404,0.48936170212765956,0.472,0.1129900651639782,1.6338477336431738,0.7906976744186046,0.393871657527686,1.4705831967194225,0.40364557469991796,1.1269149846380644,0.45982594136796423,0.19759410296346003,0.48402948402948404,407,10.0,9.3,10.0,11.4,10.0,10.1,8.8,10.8,22.9,9.0,1.3,4.3
size9_comp0.0_grid1_base_random,9,0.0,1,random,base,base,3,7,10,10,0,1,1,1,10,6,0,0,0.6,0.0,0.0,0.0,48.0,0.45,0.4456140350877193,0.4564102564102564,0.0,1.5890213166268738,0.7954545454545454,0.4362861389629368,1.409207427571548,0.42485107491094243,1.2253784038146132,0.4948156945847642,0.13102085066050376,0.45,480,11.0,12.0,12.8,12.2,11.4,11.5,10.3,13.8,30.5,11.4,3.0,5.8
size9_comp0.0_grid2_base_random,9,0.0,2,random,base,base,3,3,6,4,1,1,1,1,10,3,1,1,0.3,0.1,0.1,0.1,40.2,0.4651741293532338,0.45675675675675675,0.5625,0.075,1.5500319031195373,0.7804878048780488,0.38786095272102655,1.6225511608021455,0.38955535288095094,0.6913116320946853,0.4010743047741223,0.16660009960338434,0.4651741293532338,402,10.0,9.5,10.0,10.7,9.8,9.9,9.7,9.8,23.9,8.7,0.4,3.5
size9_comp0.0_grid3_base_random,9,0.0,3,random,base,base,5,9,14,6,4,1,1,1,10,2,0,2,0.2,0.0,0.2,0.0,44.1,0.4036281179138322,0.3812154696132597,0.5063291139240507,0.0,1.5740293304968744,0.75,0.39629799781525554,1.4500833499568817,0.48500473729910926,0.6269505659061366,0.4890681139880941,0.17179825479765673,0.4036281179138322,441,10.0,11.6,12.3,10.2,11.3,12.3,10.6,8.9,25.8,7.3,1.3,8.2
size9_comp0.0_grid4_base_random,9,0.0,4,random,base,base,4,4,8,6,1,1,1,1,10,2,1,1,0.2,0.1,0.1,0.1,47.1,0.43524416135881105,0.42444444444444446,0.6666666666666666,0.020512820512820513,1.4733388537353924,0.7727272727272727,0.4219779913841333,1.3930092347934433,0.4556738397442102,0.48514469710081626,0.3510245990700904,0.12372626844381743,0.43524416135881105,471,12.1,12.3,11.8,10.9,12.6,10.6,10.0,12.9,30.4,10.7,0.2,8.3
size9_comp0.0_grid5_base_random,9,0.0,5,random,base,base,3,8,11,7,2,1,1,1,10,5,1,1,0.5,0.1,0.1,0.1,47.5,0.4336842105263158,0.4278481012658228,0.4625,0.02391304347826087,1.5397401702199178,0.7659574468085106,0.4370381586813952,1.4552283974417284,0.4497952840479857,0.8052962476184653,0.4523103499341824,0.11682284338025557,0.4336842105263158,475,12.6,12.1,11.2,11.6,12.8,11.3,11.8,10.6,28.1,9.0,0.9,7.5
size9_comp0.0_grid6_base_random,9,0.0,6,random,base,base,8,5,13,3,5,1,1,1,10,1,0,6,0.1,0.0,0.6,0.0,27.3,0.46153846153846156,0.4583333333333333,0.5555555555555556,0.0,1.0646405334550135,0.7560975609756098,0.5234135343115631,1.059324877014015,0.4721710381215051,0.4795739585136224,0.5591404279431216,0.11178549472459462,0.46153846153846156,273,7.0,6.6,6.7,7.0,6.7,7.1,6.5,6.0,16.3,5.0,0.3,4.7
size9_comp0.0_grid7_base_random,9,0.0,7,random,base,base,5,9,14,4,5,1,1,1,10,0,0,3,0.0,0.0,0.3,0.0,41.7,0.4244604316546763,0.4244604316546763,0.0,0.0,1.5522090239741206,0.7317073170731707,0.4085975385949881,1.5522090239741206,0.4718269815578029,0.0,0.0,0.10096898218734546,0.4244604316546763,417,10.1,9.7,10.2,11.7,10.7,9.8,9.5,10.7,23.6,9.2,0.0,4.8
size9_comp0.0_grid8_base_random,9,0.0,8,random,base,base,5,5,10,10,0,1,1,1,10,3,0,1,0.3,0.0,0.1,0.0,44.7,0.4116331096196868,0.416,0.3888888888888889,0.0,1.410504684337169,0.7727272727272727,0.4551226171142918,1.2364101356581196,0.4802340208224922,0.6927251332546778,0.6093167667327621,0.05718884316812124,0.4116331096196868,447,11.2,11.0,10.9,11.6,10.7,10.2,12.6,10.2,29.3,8.1,0.3,8.9
size9_comp0.0_grid9_base_random,9,0.0,9,random,base,base,4,4,8,4,2,1,1,1,10,4,0,2,0.4,0.0,0.2,0.0,40.6,0.458128078817734,0.46153846153846156,0.4485981308411215,0.0,1.3945033403205809,0.7837837837837838,0.4498518258811646,1.1914420505650474,0.4143894879494982,1.1491599902613399,0.4997111871718445,0.17293041043041046,0.458128078817734,406,10.3,11.1,10.1,9.1,10.2,10.1,9.2,10.1,25.2,8.3,0.9,5.4
size9_comp0.2_grid0_base_random,9,0.2,0,random,base,base,4,3,7,5,1,1,1,1,10,6,0,0,0.6,0.0,0.0,0.0,48.0,0.41875,0.4218289085545723,0.41134751773049644,0.0,1.4610133768226976,0.65,0.48690556995782125,1.3950871807691998,0.5283651196391861,1.0695601028550796,0.5336599173246453,0.08368841714203569,0.41875,480,13.6,11.4,11.9,11.1,10.4,13.0,11.9,11.7,31.6,9.1,0.6,10.4
size9_comp0.2_grid1_base_random,9,0.2,1,random,base,base,6,4,10,8,1,1,1,1,10,3,0,0,0.3,0.0,0.0,0.0,48.0,0.4270833333333333,0.42685851318944845,0.42857142857142855,0.0,1.5127284006146153,0.6,0.4346660730778715,1.4189600456091056,0.43296606182949504,1.1243993562305528,0.4159868539773644,0.16759968096703776,0.4270833333333333,480,11.7,11.6,12.5,12.2,10.6,13.5,10.6,12.3,33.5,9.9,1.7,8.5
size9_comp0.2_grid2_base_random,9,0.2,2,random,base,base,5,3,8,4,2,1,1,1,10,2,0,5,0.2,0.0,0.5,0.0,33.2,0.4006024096385542,0.42585551330798477,0.30434782608695654,0.0,1.4070590727745307,0.5365853658536586,0.43206921346113497,1.3176532566904644,0.4558121731864308,0.5523883275133179,0.6699294693771332,0.10362609254287877,0.4006024096385542,332,8.8,8.5,8.2,7.7,8.8,8.3,8.2,6.9,21.0,5.6,0.4,8.0
size9_comp0.2_grid3_base_random,9,0.2,3,random,base,base,3,3,6,6,0,1,1,1,10,5,2,1,0.5,0.2,0.1,0.2,42.7,0.4098360655737705,0.4095238095238095,0.4107142857142857,0.030413016270337923,1.5072701471481975,0.5151515151515151,0.37135049487046323,1.3640515714589625,0.40785155104934673,1.1961165083775847,0.3965910914429437,0.16224661318361475,0.4098360655737705,427,10.8,10.7,9.7,11.5,10.0,10.8,9.9,11.0,29.7,8.7,1.1,8.9
size9_comp0.2_grid4_base_random,9,0.2,4,random,base,base,6,10,16,4,6,1,1,1,10,1,0,4,0.1,0.0,0.4,0.0,41.5,0.3710843373493976,0.37597911227154046,0.3125,0.0,1.4977857488394448,0.5945945945945946,0.4651980577924793,1.5324375424373855,0.4729754002736669,0.8713840984849934,0.46564705623571756,0.16435008606771523,0.3710843373493976,415,10.4,10.8,9.8,10.5,10.3,11.3,10.1,8.8,26.8,6.3,0.7,9.6
size9_comp0.2_grid5_base_random,9,0.2,5,random,base,base,3,4,7,7,0,1,1,1,10,9,3,0,0.9,0.3,0.0,0.3,43.7,0.4302059496567506,0.44106463878326996,0.41379310344827586,0.06311000827129859,1.5324778707589704,0.625,0.4474280956005039,1.4006817935745934,0.3818629882269225,1.2193767142021557,0.5353658676097222,0.10260674710360905,0.4302059496567506,437,12.2,9.9,10.7,10.9,10.5,10.7,11.4,10.1,27.8,8.0,1.4,8.9
size9_comp0.2_grid6_base_random,9,0.2,6,random,base,base,7,3,10,6,2,1,1,1,10,1,1,1,0.1,0.1,0.1,0.1,47.7,0.37735849056603776,0.37554585152838427,0.42105263157894735,0.020833333333333336,1.4446979233590915,0.5721601351741166,0.52971505167254,1.4952830808821393,0.5472530230206589,0.9690894098724631,0.30012096408660816,0.17468912659320301,0.37735849056603776,477,12.7,13.0,10.0,12.0,12.4,10.3,12.4,11.6,33.3,8.4,0.6,13.0
size9_comp0.2_grid7_base_random,9,0.2,7,random,base,base,4,5,9,5,3,1,1,1,10,3,0,2,0.3,0.0,0.2,0.0,39.9,0.42606516290726815,0.43543543543543545,0.3787878787878788,0.0,1.6051202221541547,0.5407298780839588,0.4217637157027001,1.4391310533200155,0.4353517221144831,0.8305718756154283,0.5987683054301955,0.1268502801954437,0.42606516290726815,399,10.8,7.7,10.2,11.2,10.1,8.8,10.3,9.7,23.2,8.1,1.1,5.5
size9_comp0.2_grid8_base_random,9,0.2,8,random,base,base,6,7,13,7,3,1,1,1,10,4,0,2,0.4,0.0,0.2,0.0,43.8,0.3767123287671233,0.3783068783068783,0.36666666666666664,0.0,1.2937996075106803,0.5952380952380952,0.5061740477697874,1.2366198699671558,0.5176163712646179,0.8610440585751262,0.480011369447425,0.1569935739918425,0.3767123287671233,438,11.2,10.5,11.4,10.7,10.5,10.8,11.0,10.5,30.9,7.1,1.6,13.3
size9_comp0.2_grid9_base_random,9,0.2,9,random,base,base,4,6,10,6,2,1,1,1,10,4,0,4,0.4,0.0,0.4,0.0,38.1,0.4120734908136483,0.42016806722689076,0.3986013986013986,0.0,1.251538603319777,0.631578947368421,0.503589087501907,1.2817127908597281,0.5086534909426292,1.172764679635283,0.593596954754228,0.30287415699879494,0.4120734908136483,381,8.9,9.2,9.8,10.2,9.2,8.4,9.9,9.6,25.4,7.2,1.4,7.6
size9_comp0.4_grid0_base_random,9,0.4,0,random,base,base,5,6,11,7,2,1,1,1,10,2,0,1,0.2,0.0,0.1,0.0,44.6,0.36771300448430494,0.36855036855036855,0.358974358974359,0.0,1.5730348938903487,0.4583812500212105,0.45218327074948944,1.5612288173680073,0.49487252252432373,0.8067857537414852,0.42852213766819114,0.29805162735668067,0.36771300448430494,446,10.5,11.4,11.7,11.0,8.8,11.2,11.5,12.1,31.8,9.3,0.2,12.4
size9_comp0.4_grid1_base_random,9,0.4,1,random,base,base,11,10,21,7,7,1,1,1,10,0,0,3,0.0,0.0,0.3,0.0,41.6,0.375,0.375,0.0,0.0,1.4131865501171101,0.4857142857142857,0.465132602975437,1.4131865501171101,0.4425730537387209,0.0,0.0,0.14093646975843335,0.375,416,12.8,9.9,9.2,9.7,11.0,10.4,9.5,9.7,28.4,6.3,0.0,14.1
size9_comp0.4_grid2_base_random,9,0.4,2,random,base,base,5,8,13,9,2,1,1,1,10,2,0,0,0.2,0.0,0.0,0.0,48.0,0.28125,0.2698412698412698,0.41025641025641024,0.0,1.3632599625148094,0.4353662037838322,0.5039728622512707,1.2405434722786093,0.5053871068131957,0.8856294188745014,0.6041889824276068,0.06992663663554685,0.28125,480,10.5,12.1,13.8,11.6,11.2,12.1,12.0,11.7,38.5,6.2,0.6,22.3
size9_comp0.4_grid3_base_random,9,0.4,3,random,base,base,5,4,9,9,0,1,1,1,10,2,0,0,0.2,0.0,0.0,0.0,48.0,0.31875,0.3235955056179775,0.2571428571428571,0.0,1.5760871417350795,0.5333333333333333,0.5323571798783394,1.5929312009951715,0.5391220449240833,0.8534891627610869,0.6664338216417709,0.22341621157865077,0.31875,480,12.5,11.3,11.9,12.3,11.6,12.0,11.6,11.8,35.8,7.7,0.4,17.2
size9_comp0.4_grid4_base_random,9,0.4,4,random,base,base,7,3,10,4,3,1,1,1,10,0,0,3,0.0,0.0,0.3,0.0,40.0,0.325,0.325,0.0,0.0,1.7108122642039754,0.2222222222222222,0.4518567734218193,1.7108122642039754,0.4518567734218193,0.0,0.0,0.34418647589229634,0.325,400,10.2,9.6,10.4,9.8,9.6,9.4,9.4,10.6,33.5,6.0,0.0,16.0
size9_comp0.4_grid5_base_random,9,0.4,5,random,base,base,3,4,7,3,2,1,1,1,10,4,0,4,0.4,0.0,0.4,0.0,35.7,0.38375350140056025,0.38392857142857145,0.38345864661654133,0.0,1.4487969891395238,0.4444444444444444,0.4680522159303486,1.3376347731306888,0.33862996004828194,1.1568748954191272,0.4988385518132794,0.08995519293017604,0.38375350140056025,357,8.2,10.1,8.0,9.4,8.9,7.9,8.9,9.0,24.7,6.5,1.0,9.4
size9_comp0.4_grid6_base_random,9,0.4,6,random,base,base,6,4,10,4,3,1,1,1,10,0,0,6,0.0,0.0,0.6,0.0,35.3,0.3881019830028329,0.3881019830028329,0.0,0.0,1.4532646941229592,0.4117647058823529,0.4929928568237759,1.4532646941229592,0.5601739395101821,0.0,0.0,0.10122310638112422,0.3881019830028329,353,9.2,9.0,8.9,8.2,8.1,9.5,7.7,9.0,24.9,6.3,0.0,8.5
size9_comp0.4_grid7_base_random,9,0.4,7,random,base,base,5,4,9,5,2,1,1,1,10,0,0,2,0.0,0.0,0.2,0.0,43.8,0.3356164383561644,0.3356164383561644,0.0,0.0,1.5282109288384147,0.4074074074074074,0.4379869002135988,1.5282109288384147,0.48799096670626885,0.0,0.0,0.16032773599772993,0.3356164383561644,438,10.6,11.6,10.5,11.1,11.6,12.2,10.8,8.2,30.9,5.6,0.0,14.2
size9_comp0.4_grid8_base_random,9,0.4,8,random,base,base,6,8,14,8,4,1,1,1,10,4,0,0,0.4,0.0,0.0,0.0,48.0,0.3729166666666667,0.37037037037037035,0.38666666666666666,0.0,1.5522654153030302,0.40540540540540543,0.47427833174223694,1.545120458322832,0.45162283611170323,0.7845058634953903,0.5863773741398475,0.15067181806312244,0.3729166666666667,480,11.9,10.8,12.6,12.7,10.4,11.9,11.8,12.9,33.7,8.5,1.8,16.3
size9_comp0.4_grid9_base_random,9,0.4,9,random,base,base,4,11,15,7,4,1,1,1,10,1,0,1,0.1,0.0,0.1,0.0,46.3,0.3434125269978402,0.3475177304964539,0.3,0.0,1.725909358615788,0.41156015629507225,0.475953001922032,1.7185214356200178,0.45438113816116976,1.3406262441577614,0.5312683929069582,0.2096716149800888,0.3434125269978402,463,12.4,10.9,13.0,10.0,10.9,11.7,11.7,11.0,32.5,7.6,0.6,12.8
size9_comp0.6_grid0_base_random,9,0.6,0,random,base,base,3,7,10,8,1,1,1,1,10,5,0,0,0.5,0.0,0.0,0.0,48.0,0.3333333333333333,0.32923832923832924,0.3561643835616438,0.0,1.6704134526881558,0.4,0.5234281505281261,1.5707373873611408,0.5214044420317475,1.3218502112663992,0.524673333409032,0.2520648237297926,0.3333333333333333,480,11.3,13.3,12.0,11.4,11.9,12.1,11.3,11.7,35.2,7.6,1.0,15.5
size9_comp0.6_grid1_base_random,9,0.6,1,random,base,base,3,8,11,5,3,1,1,1,10,4,0,1,0.4,0.0,0.1,0.0,47.8,0.25313807531380755,0.25071225071225073,0.25984251968503935,0.0,1.5092202096148482,0.2298473485067017,0.5852273247928629,1.4063467435246102,0.5789929497589996,1.3396910094596906,0.5787262659011958,0.21631225537642645,0.25313807531380755,478,12.1,11.7,13.9,10.1,12.7,11.8,10.8,11.5,38.1,5.4,2.4,24.1
size9_comp0.6_grid2_base_random,9,0.6,2,random,base,base,3,9,12,10,1,1,1,1,10,1,0,0,0.1,0.0,0.0,0.0,48.0,0.28541666666666665,0.2879120879120879,0.24,0.0,1.6495559950950496,0.2702702702702703,0.5502939136744621,1.6148589154238469,0.5398147625569465,1.063431933957813,0.6808156797340402,0.1464560436460277,0.28541666666666665,480,11.1,13.3,11.5,12.1,12.0,11.7,11.3,12.0,36.1,6.8,0.6,19.4
size9_comp0.6_grid3_base_random,9,0.6,3,random,base,base,4,5,9,3,4,1,1,1,10,4,1,3,0.4,0.1,0.3,0.1,37.7,0.2864721485411141,0.27384615384615385,0.36538461538461536,0.05625,1.2075395202018886,0.21428571428571427,0.49999266024132055,1.1403856768327703,0.5473680241516974,0.780314545182763,0.44759851806399364,0.18213371075612694,0.2864721485411141,377,8.8,9.0,9.9,10.0,10.0,9.6,9.1,8.0,28.2,3.8,1.2,17.6
size9_comp0.6_grid4_base_random,9,0.6,4,random,base,base,8,6,14,6,4,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,48.0,0.30416666666666664,0.30416666666666664,0.0,0.0,1.497855928122586,0.3548387096774194,0.5357969253264114,1.497855928122586,0.4851645418880734,0.0,0.0,0.17895257605684348,0.30416666666666664,480,11.1,12.0,11.8,13.1,13.0,10.2,10.9,12.9,37.4,7.4,0.0,20.2
size9_comp0.6_grid5_base_random,9,0.6,5,random,base,base,9,4,13,11,3,1,1,1,10,1,0,0,0.1,0.0,0.0,0.0,48.0,0.3416666666666667,0.3389121338912134,1.0,0.0,1.567956121146818,0.26339850002884624,0.4333169353088126,1.704300131681324,0.46043624214998446,0.0,0.15563906222956642,0.13661133034195916,0.3416666666666667,480,13.9,11.3,11.2,11.6,11.1,12.4,12.7,10.8,37.8,6.1,0.0,18.1
size9_comp0.6_grid6_base_random,9,0.6,6,random,base,base,11,8,19,5,7,1,1,1,10,0,0,4,0.0,0.0,0.4,0.0,38.8,0.2551546391752577,0.2551546391752577,0.0,0.0,1.6631990694249952,0.125,0.45343135607831636,1.6631990694249952,0.6572252137647421,0.0,0.0,0.28290686115162966,0.2551546391752577,388,10.1,8.9,9.9,9.9,9.2,10.0,9.0,9.6,33.8,4.5,0.0,20.8
size9_comp0.6_grid7_base_random,9,0.6,7,random,base,base,4,4,8,6,2,1,1,1,10,5,3,1,0.5,0.3,0.1,0.3,41.9,0.39618138424821003,0.38268156424581007,0.47540983606557374,0.06902127659574468,1.6896641823596226,0.4090909090909091,0.4267253968519011,1.4669353704162302,0.448375265492427,1.1187780503625058,0.39817257403110795,0.2526894079748448,0.39618138424821003,419,10.4,10.3,11.5,9.7,9.3,10.9,8.8,11.9,30.3,8.1,1.5,12.1
size9_comp0.6_grid8_base_random,9,0.6,8,random,base,base,4,8,12,8,2,1,1,1,10,1,0,2,0.1,0.0,0.2,0.0,45.5,0.2681318681318681,0.26811594202898553,0.2682926829268293,0.0,1.6329498076470412,0.20689655172413793,0.5315624059420431,1.6329383509764979,0.604918122912779,1.3167281881431143,0.5793043468275281,0.11840416328065143,0.2681318681318681,455,10.2,11.2,12.4,11.7,9.6,10.7,13.0,11.2,35.4,6.4,0.2,20.0
size9_comp0.6_grid9_base_random,9,0.6,9,random,base,base,9,9,18,4,8,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,28.0,0.3107142857142857,0.3107142857142857,0.0,0.0,1.3135108656329955,0.29411764705882354,0.3955747877126777,1.3135108656329955,0.4901514286488941,0.0,0.0,0.08995579304650232,0.3107142857142857,280,6.3,6.5,6.9,8.3,6.0,8.4,5.7,6.9,20.9,3.5,0.0,11.0
