grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size11_comp0.2_grid2_base_low,11,0.2,2,low,base,base,11,3,14,8,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,16.5,0.6424242424242425,0.6424242424242425,0.0,0.0,0.9201049898099127,0.5238095238095238,0.2787829638631648,0.9201049898099127,0.3032464441662621,0.0,0.0,0.10838143338143336,0.6424242424242425,165,8.1,0.9,2.4,5.1,6.4,2.7,4.5,1.9,5.6,1.8,0.0,3.3
size11_comp0.2_grid3_base_low,11,0.2,3,low,base,base,6,4,10,8,1,1,1,1,10,0,0,1,0.0,0.0,0.1,0.0,60.9,0.2512315270935961,0.2512315270935961,0.0,0.0,1.1383103638412584,0.8333333333333334,0.5380708376905724,1.1383103638412584,0.5689643218515923,0.0,0.0,0.3092771629630996,0.2512315270935961,609,36.3,9.6,8.4,6.6,24.3,11.8,10.5,13.3,50.9,8.0,0.0,30.8
size11_comp0.2_grid4_base_low,11,0.2,4,low,base,base,4,8,12,6,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,12.7,0.12598425196850394,0.12598425196850394,0.0,0.0,0.38566943043837765,0.4461742647483033,0.21188448968087945,0.38566943043837765,0.8602710618053346,0.0,0.0,0.17778464326907234,0.12598425196850394,127,0.5,1.5,0.1,10.6,8.3,1.6,1.4,0.4,5.9,0.4,0.0,5.5
size11_comp0.2_grid5_base_low,11,0.2,5,low,base,base,13,8,21,7,7,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.1890625,0.1890625,0.0,0.0,0.8649723031302102,0.7222222222222222,0.6854625212632834,0.8649723031302102,0.6576874038724712,0.0,0.0,0.33622980416046166,0.1890625,640,39.5,4.9,8.1,11.5,29.2,13.7,11.2,8.9,56.7,5.6,0.0,39.8
size11_comp0.2_grid6_base_low,11,0.2,6,low,base,base,5,8,13,7,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,21.5,0.3302325581395349,0.3302325581395349,0.0,0.0,0.9291870629863063,0.4661097222489317,0.3163469463446081,0.9291870629863063,0.5858534860269399,0.0,0.0,0.09603775853775859,0.3302325581395349,215,9.7,1.5,4.7,5.6,6.3,5.1,6.0,3.1,8.9,2.8,0.0,4.3
size11_comp0.2_grid7_base_low,11,0.2,7,low,base,base,6,10,16,4,6,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,11.6,0.0603448275862069,0.0603448275862069,0.0,0.0,0.772209465187965,0.4444444444444444,0.23933427623117964,0.772209465187965,0.9334385040886498,0.0,0.0,0.23557967737072222,0.0603448275862069,116,2.6,0.5,8.3,0.2,6.7,1.8,1.3,0.8,7.3,0.6,0.0,6.2
size11_comp0.2_grid8_base_low,11,0.2,8,low,base,base,4,6,10,10,0,1,1,1,10,0,0,3,0.0,0.0,0.3,0.0,49.8,0.2429718875502008,0.2429718875502008,0.0,0.0,0.878921559531796,0.4,0.3215436713955133,0.878921559531796,0.6846273091248877,0.0,0.0,0.2116710814181103,0.2429718875502008,498,11.5,9.6,3.5,25.2,19.0,11.5,11.0,7.3,36.6,5.2,0.0,23.8
size11_comp0.2_grid9_base_low,11,0.2,9,low,base,base,7,8,15,5,5,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,15.8,0.310126582278481,0.310126582278481,0.0,0.0,0.9982260481353273,0.3076923076923077,0.2173194939313617,0.9982260481353273,0.686115572383973,0.0,0.0,0.3577627353489423,0.310126582278481,158,6.1,0.1,6.8,2.8,5.1,4.3,3.6,1.8,9.8,1.8,0.0,5.0
size11_comp0.4_grid0_base_low,11,0.4,0,low,base,base,4,11,15,7,4,1,1,1,10,2,0,0,0.2,0.0,0.0,0.0,64.0,0.3203125,0.3235831809872029,0.3010752688172043,0.0,1.107683541417368,0.5454545454545454,0.5404935958651391,1.086422029032053,0.4440761899404611,1.0420216362198116,0.5878969465565512,0.31901872273219645,0.3203125,640,17.1,10.3,11.5,25.1,18.8,16.1,14.8,13.3,47.4,10.8,0.9,23.8
size11_comp0.4_grid1_base_low,11,0.4,1,low,base,base,6,7,13,13,0,1,1,1,10,2,1,1,0.2,0.1,0.1,0.1,63.0,0.4238095238095238,0.4160839160839161,0.5,0.0203125,1.1691607178565044,0.47768201221271106,0.39554353501539646,1.212294189180577,0.5013108752510984,0.6604218547746247,0.4936853193184932,0.14128491269633672,0.4238095238095238,630,15.6,18.3,12.6,16.5,15.7,16.3,13.6,16.4,44.6,13.9,0.8,11.4
size11_comp0.4_grid2_base_low,11,0.4,2,low,base,base,4,8,12,6,3,1,1,1,10,6,1,2,0.6,0.1,0.2,0.1,53.6,0.3376865671641791,0.3242424242424242,0.3592233009708738,0.03076923076923077,1.3786452810727987,0.5666666666666667,0.5182767089386604,1.088905524203249,0.4626128488377671,1.3100845559858898,0.47582523053202214,0.2894188687434029,0.3376865671641791,536,18.7,9.8,8.0,17.1,17.2,13.6,11.3,10.5,37.9,8.1,2.4,20.1
size11_comp0.4_grid3_base_low,11,0.4,3,low,base,base,11,8,19,3,8,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,4.3,0.813953488372093,0.813953488372093,0.0,0.0,0.5306781448747598,0.5,0.16780344944233844,0.5306781448747598,0.2804256035720515,0.0,0.0,0.07023809523809522,0.813953488372093,43,2.3,0.0,1.5,0.5,1.2,1.1,0.6,0.4,0.8,0.4,0.0,0.3
size11_comp0.4_grid4_base_low,11,0.4,4,low,base,base,5,10,15,5,5,1,1,1,10,0,0,7,0.0,0.0,0.7,0.0,30.3,0.0594059405940594,0.0594059405940594,0.0,0.0,0.8797749344655367,0.16666666666666666,0.400486447542665,0.8797749344655367,0.8338114631348404,0.0,0.0,0.24715737204304278,0.0594059405940594,303,15.0,1.2,13.5,0.6,13.9,7.6,6.0,1.8,24.7,1.1,0.0,22.2
size11_comp0.4_grid5_base_low,11,0.4,5,low,base,base,3,9,12,6,3,1,1,1,10,0,0,3,0.0,0.0,0.3,0.0,57.2,0.17132867132867133,0.17132867132867133,0.0,0.0,0.9909865182363596,0.5789473684210527,0.5109180903044584,0.9909865182363596,0.6317719557442739,0.0,0.0,0.2590294283708188,0.17132867132867133,572,36.7,2.8,10.0,7.7,29.2,10.8,9.8,6.4,48.1,4.5,0.0,33.9
size11_comp0.4_grid6_base_low,11,0.4,6,low,base,base,10,15,25,7,10,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,20.3,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0844596151898065,0.38208020839342965,0.3589646892764988,1.0844596151898065,0.8005335930049643,0.0,0.0,0.34198829625658894,0.14285714285714285,203,7.8,1.2,8.8,2.5,6.6,4.9,5.5,2.3,12.3,1.2,0.0,9.5
size11_comp0.4_grid7_base_low,11,0.4,7,low,base,base,5,4,9,5,2,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,26.3,0.34600760456273766,0.34600760456273766,0.0,0.0,1.3082998485414483,0.2,0.38969629007251233,1.3082998485414483,0.47837670522746495,0.0,0.0,0.3030792960108196,0.34600760456273766,263,4.6,6.5,3.4,11.8,8.2,5.0,6.8,5.3,17.7,4.3,0.0,9.3
size11_comp0.4_grid8_base_low,11,0.4,8,low,base,base,3,3,6,4,2,1,1,1,10,6,6,4,0.6,0.6,0.4,0.6,10.2,0.5784313725490197,0.6031746031746031,0.5384615384615384,0.3596736596736597,0.7579823715996864,0.38461538461538464,0.2585836619791528,0.794362098991769,0.3156448514441039,0.4123147551718026,0.2949907622533761,0.2597069597069597,0.5784313725490197,102,3.7,0.4,2.0,4.1,3.1,2.0,2.9,1.2,3.8,1.0,1.6,2.0
size11_comp0.4_grid9_base_low,11,0.4,9,low,base,base,9,13,22,8,8,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,20.7,0.18357487922705315,0.18357487922705315,0.0,0.0,1.1652164413035322,0.08333333333333333,0.27980637228689537,1.1652164413035322,0.6433020034916338,0.0,0.0,0.14526979425077252,0.18357487922705315,207,8.5,1.0,8.4,2.8,6.6,5.2,5.3,2.6,12.0,1.4,0.0,9.1
size11_comp0.6_grid0_base_low,11,0.6,0,low,base,base,10,9,19,3,8,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,14.1,0.46808510638297873,0.46808510638297873,0.0,0.0,1.0703073736319486,0.5,0.2738101661151999,1.0703073736319486,0.5225952860829022,0.0,0.0,0.19063985330289673,0.46808510638297873,141,3.7,1.2,5.0,4.2,2.4,4.3,1.7,4.7,9.2,4.3,0.0,1.9
size11_comp0.6_grid1_base_low,11,0.6,1,low,base,base,10,11,21,15,3,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.2828125,0.2828125,0.0,0.0,1.2681705139689659,0.38461538461538464,0.532990699756707,1.2681705139689659,0.532990699756707,0.0,0.0,0.16571152862029015,0.2828125,640,12.1,15.1,5.7,31.1,18.9,15.2,16.0,12.9,54.8,9.1,0.0,29.8
size11_comp0.6_grid2_base_low,11,0.6,2,low,base,base,6,10,16,12,6,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,25.1,0.2788844621513944,0.2788844621513944,0.0,0.0,0.9527193927316896,0.27437343753004817,0.23106598966614875,0.9527193927316896,0.6708557226110125,0.0,0.0,0.13607303969356402,0.2788844621513944,251,9.9,3.0,6.1,6.1,10.2,4.3,5.6,4.0,10.9,2.8,0.0,7.1
