trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
5,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,12,20,10,5,1,1,1,1,0,-1,21,0.0,0.3333333333333333,0.3333333333333333,0.0,8,0,9,4,6,4,4,6,8,4,0,3,0.14285714285714285
6,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,12,20,10,5,1,1,1,1,0,-1,13,0.0,0.3076923076923077,0.3076923076923077,0.0,8,0,4,1,5,3,4,0,1,0,0,1,0.07692307692307693
7,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,12,20,10,5,1,1,1,1,0,-1,10,0.0,0.3,0.3,0.0,8,0,2,0,7,1,1,0,0,0,0,0,0.0
8,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,12,20,10,5,1,1,1,1,0,-1,14,0.0,0.35714285714285715,0.35714285714285715,0.0,9,1,3,1,7,2,2,2,2,2,0,0,0.0
9,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,12,20,10,5,1,1,1,1,0,-1,19,0.0,0.2631578947368421,0.2631578947368421,0.0,8,0,9,2,9,5,3,1,6,0,0,5,0.2631578947368421
0,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,1,0,-1,4,0.0,1.0,1.0,0.0,0,0,4,0,3,0,0,0,0,0,0,0,0.0
1,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,1,0,-1,12,0.0,0.6666666666666666,0.6666666666666666,0.0,3,3,5,1,3,2,3,3,4,3,0,0,0.0
2,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,0,0,-1,64,0.0,0.28125,0.28125,0.0,19,11,4,30,27,14,12,10,48,10,0,26,0.40625
3,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,1,0,-1,4,0.0,1.0,1.0,0.0,0,0,4,0,3,0,0,0,0,0,0,0,0.0
4,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,0,0,-1,64,0.0,0.421875,0.421875,0.0,15,12,12,25,17,21,10,15,46,12,0,13,0.203125
5,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,0,0,-1,64,0.0,0.15625,0.15625,0.0,15,4,3,42,38,11,11,3,51,3,0,42,0.65625
6,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,0,0,-1,64,0.0,0.25,0.25,0.0,14,7,6,37,28,13,17,5,48,4,0,35,0.546875
7,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,0,0,-1,64,0.0,0.234375,0.234375,0.0,17,7,5,35,26,13,14,10,50,8,0,32,0.5
8,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,0,0,-1,64,0.0,0.109375,0.109375,0.0,19,1,3,41,30,14,15,4,52,2,0,48,0.75
9,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,11,7,18,4,7,1,1,1,0,0,-1,64,0.0,0.328125,0.328125,0.0,18,12,6,28,23,13,12,15,53,15,0,22,0.34375
0,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,19,6,4,35,28,16,10,9,56,5,0,40,0.625
1,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,0,-1,64,0.0,0.21875,0.21875,0.0,24,8,4,28,22,21,12,8,54,6,0,35,0.546875
2,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,0,-1,64,0.0,0.125,0.125,0.0,26,4,2,32,30,15,12,6,55,3,0,48,0.75
3,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,1,3,64,0.0,0.1875,1.0,0.13333333333333333,10,8,2,44,38,13,6,6,53,3,0,42,0.65625
4,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,1,3,64,0.0,0.1875,1.0,0.13333333333333333,13,8,2,41,25,20,13,5,53,3,0,40,0.625
5,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,0,-1,64,0.0,0.15625,0.15625,0.0,24,6,2,32,25,15,16,7,53,4,0,43,0.671875
6,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,1,13,64,0.0,0.15625,0.5,0.06,10,7,1,46,39,13,10,1,50,0,0,44,0.6875
7,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,0,-1,64,0.0,0.140625,0.140625,0.0,20,2,5,37,31,17,9,6,54,5,0,45,0.703125
8,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,0,-1,64,0.0,0.171875,0.171875,0.0,14,6,3,41,28,17,12,6,54,5,0,41,0.640625
9,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,4,3,7,7,0,1,1,1,0,0,-1,64,0.0,0.15625,0.15625,0.0,22,6,2,34,31,11,15,6,56,3,0,43,0.671875
0,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.078125,0.078125,0.0,46,1,4,13,37,11,10,5,56,4,0,48,0.75
1,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.109375,0.109375,0.0,43,2,5,14,32,15,10,6,55,6,0,44,0.6875
2,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.078125,0.078125,0.0,50,2,3,9,43,9,8,3,54,1,0,49,0.765625
3,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.09375,0.09375,0.0,48,2,4,10,36,13,11,3,55,2,0,47,0.734375
4,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.15625,0.15625,0.0,41,1,9,13,36,8,8,11,53,11,0,38,0.59375
