trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
7,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,5,3,8,4,2,1,1,1,1,0,-1,27,0.0,0.48148148148148145,0.48148148148148145,0.0,4,1,11,9,10,1,5,6,19,5,0,1,0.037037037037037035,UL,0.9780155566622414,13,3,1,0,10,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.0,0.37037037037037035,,0.0,0.0,0.0,0.0,0,dl,ul,ur,0,0,0,0,0
8,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,5,3,8,4,2,1,1,1,0,0,-1,32,0.0,0.40625,0.40625,0.0,2,1,12,12,3,1,5,15,25,13,0,2,0.0625,DL,0.8112781244591328,4,0,12,0,16,0.25,0.0,0.75,0.0,0.5,,0.0,0.0,0.0,0.0,0,dl,ul,ur,1,0,0,0,0
9,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,5,3,8,4,2,1,1,1,1,0,-1,31,0.0,0.41935483870967744,0.41935483870967744,0.0,5,2,11,8,2,2,2,15,25,15,0,2,0.06451612903225806,UL,0.5435644431995964,21,0,3,0,7,0.875,0.0,0.125,0.0,0.22580645161290322,,0.0,0.0,0.0,0.0,0,dl,ul,ur,0,0,0,0,0
0,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,0,0,-1,32,0.0,0.03125,0.03125,0.0,29,0,1,1,25,2,2,0,30,0,0,29,0.90625,DR,-0.0,0,0,0,32,0,0.0,0.0,0.0,1.0,0.0,DR,0.0,0.0,0.0,0.78125,25,dr,midline,ur,1,0,0,0,0
1,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,0,0,-1,32,0.0,0.09375,0.09375,0.0,9,0,21,0,24,2,1,0,28,0,0,27,0.84375,DR,-0.0,0,0,0,8,24,0.0,0.0,0.0,1.0,0.75,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
2,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,0,0,-1,32,0.0,0.09375,0.09375,0.0,3,0,27,0,24,2,1,0,28,0,0,27,0.84375,DR,-0.0,0,0,0,2,30,0.0,0.0,0.0,1.0,0.9375,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
3,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,0,0,-1,32,0.0,0.15625,0.15625,0.0,16,0,13,2,21,4,1,3,26,2,0,24,0.75,DR,0.3372900666170139,0,0,1,15,16,0.0,0.0,0.0625,0.9375,0.5,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
4,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,0,0,-1,32,0.0,0.1875,0.1875,0.0,15,0,14,3,19,7,4,1,27,1,0,23,0.71875,DR,-0.0,0,0,0,20,12,0.0,0.0,0.0,1.0,0.375,DR,0.0,0.0,0.0,0.21875,3,dr,midline,ur,1,0,0,0,0
5,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,0,0,-1,32,0.0,0.09375,0.09375,0.0,25,0,4,1,21,3,3,0,27,0,0,24,0.75,DR,0.4689955935892812,0,0,3,27,2,0.0,0.0,0.1,0.9,0.0625,DR,0.0,0.0,0.0,0.0625,2,dr,midline,ur,1,0,0,0,0
6,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,0,0,-1,32,0.0,0.15625,0.15625,0.0,5,0,17,3,13,2,2,3,26,1,0,18,0.5625,DR,0.7219280948873623,0,0,1,4,27,0.0,0.0,0.2,0.8,0.84375,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
7,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,1,0,-1,7,0.0,0.42857142857142855,0.42857142857142855,0.0,4,0,3,0,2,2,2,0,2,0,0,2,0.2857142857142857,DR,0.9709505944546686,0,0,2,3,2,0.0,0.0,0.4,0.6,0.2857142857142857,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
8,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,0,0,-1,32,0.0,0.15625,0.15625,0.0,19,0,9,2,20,2,1,4,27,3,0,23,0.71875,DR,-0.0,0,0,0,18,14,0.0,0.0,0.0,1.0,0.4375,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
9,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,5,11,5,4,1,1,1,1,0,-1,13,0.0,0.3076923076923077,0.3076923076923077,0.0,8,0,4,1,6,2,2,2,8,2,0,6,0.46153846153846156,DR,0.9456603046006401,0,0,4,7,2,0.0,0.0,0.36363636363636365,0.6363636363636364,0.15384615384615385,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
0,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,1,1,17,21,0.5238095238095238,0.5714285714285714,0.5,1.0,0,6,10,5,9,5,5,1,10,1,0,8,0.38095238095238093,DR,0.8112781244591328,3,0,0,9,9,0.25,0.0,0.0,0.75,0.42857142857142855,UL,0.047619047619047616,0.0,0.0,0.047619047619047616,1,ul,dl,dr,0,1,0,0,0
1,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,1,1,23,27,0.4074074074074074,0.48148148148148145,0.4166666666666667,1.0,0,6,11,10,7,5,5,9,16,2,0,12,0.4444444444444444,DR,0.6962122601251458,3,0,0,13,11,0.1875,0.0,0.0,0.8125,0.4074074074074074,UL,0.037037037037037035,0.0,0.0,0.037037037037037035,1,ul,dl,dr,0,1,0,0,0
2,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,0,0,-1,32,0.0,0.21875,0.21875,0.0,0,5,21,5,22,2,3,2,24,0,0,24,0.75,DR,0.41381685030363374,2,0,0,22,8,0.08333333333333333,0.0,0.0,0.9166666666666666,0.25,UL,0.03125,0.0,0.0,0.0,1,ul,dl,dr,0,1,0,0,0
3,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,0,0,-1,32,0.0,0.4375,0.4375,0.0,0,7,9,16,7,8,6,10,24,8,0,11,0.34375,DR,0.9709505944546686,2,0,0,3,27,0.4,0.0,0.0,0.6,0.84375,UL,0.03125,0.0,0.0,0.0,1,ul,dl,dr,0,1,0,0,0
4,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,1,1,13,17,0.6470588235294118,0.6470588235294118,0.5714285714285714,1.0,0,4,6,6,4,2,5,3,6,0,0,5,0.29411764705882354,DR,0.8112781244591328,2,0,0,6,9,0.25,0.0,0.0,0.75,0.5294117647058824,UL,0.058823529411764705,0.0,0.0,0.058823529411764705,1,ul,dl,dr,0,1,0,0,0
5,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,1,1,27,31,0.3548387096774194,0.3548387096774194,0.2857142857142857,1.0,0,7,14,8,13,3,5,6,20,0,0,18,0.5806451612903226,DR,1.2987207862212027,3,8,0,17,3,0.10714285714285714,0.2857142857142857,0.0,0.6071428571428571,0.0967741935483871,UL,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,2,ul,dl,dr,0,1,0,0,0
