grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_optimal_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_optimal_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions,mean_quadrant_fraction_ul,mean_quadrant_fraction_ur,mean_quadrant_fraction_dl,mean_quadrant_fraction_dr,preferred_quadrant,mean_quadrant_entropy,mean_corner_fraction_ul,mean_corner_fraction_ur,mean_corner_fraction_dl,mean_corner_fraction_dr,preferred_corner,mean_max_corner_dwell_run,worst_max_corner_dwell_run,mean_preferred_quadrant_contains_start,mean_preferred_quadrant_contains_coin,mean_preferred_corner_contains_start,mean_preferred_corner_contains_goal,mean_preferred_corner_contains_coin
size11_comp0.2_grid0_base_low,11,0.2,0,low,base,base,4,14,18,10,4,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.309375,0.309375,0.0,0.0,1.142342980005275,0.6111111111111112,0.396062483442488,1.142342980005275,0.6111111111111112,0.396062483442488,0.0,0.0,0.0,0.1363794812046143,0.309375,640,30.2,8.2,12.5,13.1,18.8,17.9,13.5,12.8,54.2,9.3,0.0,25.3,0.1358909529677868,0.8641090470322131,0.0,0.0,UR,0.4429151328806489,0.0,0.0578125,0.0,0.0,UR,2.2,7,0.0,1.0,0.0,0.0,0.0
size11_comp0.2_grid1_base_low,11,0.2,1,low,base,base,6,3,9,9,0,1,1,1,10,1,0,4,0.1,0.0,0.4,0.0,49.4,0.2935222672064777,0.3009049773755656,0.23076923076923078,0.0,0.8047925890057714,0.5606060606060606,0.5514869995117206,0.9370440357950267,0.5918367346938775,0.5238369492370125,0.42359724237791785,0.47058823529411764,0.6311842032447027,0.18039396721539852,0.2935222672064777,494,19.8,8.5,4.0,17.1,19.0,11.3,9.4,8.7,32.8,6.6,0.0,19.9,0.18623100414182167,0.5339558090449915,0.05714485514485514,0.22266833166833164,UR,0.992160239498976,0.0,0.3453125,0.0,0.0,UR,17.0,37,0.2,0.0,0.0,0.0,0.0
size11_comp0.2_grid2_base_low,11,0.2,2,low,base,base,11,3,14,8,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,16.5,0.6424242424242425,0.6424242424242425,0.0,0.0,0.9201049898099127,0.6666666666666666,0.3032464441662621,0.9201049898099127,0.6666666666666666,0.3032464441662621,0.0,0.0,0.0,0.10838143338143336,0.6424242424242425,165,8.1,0.9,2.4,5.1,6.4,2.7,4.5,1.9,5.6,1.8,0.0,3.3,0.3217679396626765,0.0,0.6782320603373235,0.0,DL,0.8534648005911972,0.0,0.0,0.2858315175163001,0.0,DL,4.2,9,1.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid3_base_low,11,0.2,3,low,base,base,6,4,10,8,1,1,1,1,10,0,0,1,0.0,0.0,0.1,0.0,60.9,0.2512315270935961,0.2512315270935961,0.0,0.0,1.1383103638412584,0.7916666666666666,0.5689643218515923,1.1383103638412584,0.7916666666666666,0.5689643218515923,0.0,0.0,0.0,0.2814993851853218,0.2512315270935961,609,36.3,9.6,8.4,6.6,24.3,11.8,10.5,13.3,50.9,8.0,0.0,30.8,0.40583485228222066,0.5941651477177793,0.0,0.0,UR,0.5431366634990877,0.015435606060606061,0.00625,0.0,0.0,UL,1.1,4,0.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid4_base_low,11,0.2,4,low,base,base,4,8,12,6,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,12.7,0.12598425196850394,0.12598425196850394,0.0,0.0,0.38566943043837765,0.7058823529411765,0.8602710618053346,0.38566943043837765,0.7058823529411765,0.8602710618053346,0.0,0.0,0.0,0.24052974130828803,0.12598425196850394,127,0.5,1.5,0.1,10.6,8.3,1.6,1.4,0.4,5.9,0.4,0.0,5.5,0.7857142857142858,0.21428571428571427,0.0,0.0,UL,0.7081897774255389,0.004545454545454545,0.0,0.0,0.0,UL,0.1,1,1.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid5_base_low,11,0.2,5,low,base,base,13,8,21,7,7,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,64.0,0.1890625,0.1890625,0.0,0.0,0.8649723031302102,0.6666666666666666,0.6576874038724712,0.8649723031302102,0.6666666666666666,0.6576874038724712,0.0,0.0,0.0,0.33622980416046166,0.1890625,640,39.5,4.9,8.1,11.5,29.2,13.7,11.2,8.9,56.7,5.6,0.0,39.8,0.0,1.0,0.0,0.0,UR,0.0,0.0,0.7265625,0.0,0.0,UR,30.5,58,1.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid6_base_low,11,0.2,6,low,base,base,5,8,13,7,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,21.5,0.3302325581395349,0.3302325581395349,0.0,0.0,0.9291870629863063,0.6883319444711539,0.5858534860269399,0.9291870629863063,0.6883319444711539,0.5858534860269399,0.0,0.0,0.0,0.248198252364919,0.3302325581395349,215,9.7,1.5,4.7,5.6,6.3,5.1,6.0,3.1,8.9,2.8,0.0,4.3,0.584803216107564,0.0,0.415196783892436,0.0,UL,0.9141144305978001,0.07423371647509577,0.0,0.09128421900161031,0.0,DL,3.1,8,0.1,0.0,0.0,0.0,0.0
size11_comp0.2_grid7_base_low,11,0.2,7,low,base,base,6,10,16,4,6,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,11.6,0.0603448275862069,0.0603448275862069,0.0,0.0,0.772209465187965,0.6666666666666666,0.9334385040886498,0.772209465187965,0.6666666666666666,0.9334385040886498,0.0,0.0,0.0,0.4679029096939544,0.0603448275862069,116,2.6,0.5,8.3,0.2,6.7,1.8,1.3,0.8,7.3,0.6,0.0,6.2,1.0,0.0,0.0,0.0,UL,0.0,0.5792214663643235,0.0,0.0,0.0,UL,7.0,36,1.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid8_base_low,11,0.2,8,low,base,base,4,6,10,10,0,1,1,1,10,0,0,3,0.0,0.0,0.3,0.0,49.8,0.2429718875502008,0.2429718875502008,0.0,0.0,0.878921559531796,0.5033985000288462,0.6846273091248877,0.878921559531796,0.5033985000288462,0.6846273091248877,0.0,0.0,0.0,0.35333491842999487,0.2429718875502008,498,11.5,9.6,3.5,25.2,19.0,11.5,11.0,7.3,36.6,5.2,0.0,23.8,0.04336921175788266,0.8939837294185878,0.0,0.06264705882352942,UR,0.4448326427503373,0.0,0.47232142857142856,0.0,0.0,UR,20.5,41,0.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid9_base_low,11,0.2,9,low,base,base,7,8,15,5,5,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,15.8,0.310126582278481,0.310126582278481,0.0,0.0,0.9982260481353273,0.7692307692307693,0.686115572383973,0.9982260481353273,0.7692307692307693,0.686115572383973,0.0,0.0,0.0,0.2970789746651816,0.310126582278481,158,6.1,0.1,6.8,2.8,5.1,4.3,3.6,1.8,9.8,1.8,0.0,5.0,0.7451787607938192,0.2548212392061809,0.0,0.0,UL,0.18171915810979528,0.19566129433002497,0.039295070254822574,0.0,0.0,UL,1.9,5,0.0,0.0,0.0,0.0,0.0
size11_comp0.4_grid0_base_low,11,0.4,0,low,base,base,4,11,15,7,4,1,1,1,10,2,0,0,0.2,0.0,0.0,0.0,64.0,0.3203125,0.3235831809872029,0.3010752688172043,0.0,1.0749391688219905,0.5,0.481271213203243,1.086422029032053,0.4418604651162791,0.4440761899404611,1.0420216362198116,0.6666666666666666,0.5878969465565512,0.1011334321591402,0.3203125,640,17.1,10.3,11.5,25.1,18.8,16.1,14.8,13.3,47.4,10.8,0.9,23.8,0.03581724475831628,0.770477074957056,0.007692307692307693,0.18601337259231995,UR,0.4245839214470698,0.0,0.3296875,0.0,0.00625,UR,16.3,51,0.0,0.8,0.0,0.0,0.0
