trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
1,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,1,0,-1,32,0.0,0.375,0.375,0.0,11,9,6,6,8,7,3,13,24,11,0,5,0.15625,UL,0.954434002924965,5,3,0,0,24,0.625,0.375,0.0,0.0,0.75,,0.0,0.0,0.0,0.0,0,ul,dl,ur,1,0,0,0,0
2,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,1,0,-1,17,0.0,0.4117647058823529,0.4117647058823529,0.0,5,8,2,2,5,3,1,7,9,7,0,0,0.0,UL,0.9709505944546686,3,0,2,0,12,0.6,0.0,0.4,0.0,0.7058823529411765,DL,0.0,0.0,0.058823529411764705,0.0,1,ul,dl,ur,1,0,0,0,0
3,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,1,0,-1,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0,4,1,1,2,1,2,0,1,0,0,1,0.16666666666666666,UL,-0.0,2,0,0,0,4,1.0,0.0,0.0,0.0,0.6666666666666666,,0.0,0.0,0.0,0.0,0,ul,dl,ur,1,0,0,0,0
4,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,1,0,-1,10,0.0,0.3,0.3,0.0,1,4,2,3,5,0,4,0,1,0,0,1,0.1,UL,-0.0,4,0,0,0,6,1.0,0.0,0.0,0.0,0.6,UL,0.1,0.0,0.0,0.0,1,ul,dl,ur,1,0,0,0,0
5,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,1,0,-1,9,0.0,0.1111111111111111,0.1111111111111111,0.0,0,3,1,5,4,3,1,0,4,0,0,4,0.4444444444444444,DL,0.8112781244591328,2,0,6,0,1,0.25,0.0,0.75,0.0,0.1111111111111111,DL,0.0,0.0,0.1111111111111111,0.0,1,ul,dl,ur,0,0,0,0,0
6,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,32,0.0,0.46875,0.46875,0.0,10,11,5,6,7,3,6,15,23,13,0,1,0.03125,UL,1.3787834934861753,4,2,0,1,25,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.78125,,0.0,0.0,0.0,0.0,0,ul,dl,ur,1,0,0,0,0
7,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,1,1,14,21,0.42857142857142855,0.7142857142857143,0.6,1.0,5,8,4,4,4,4,6,6,10,6,0,0,0.0,UR,1.4591479170272448,1,3,0,2,15,0.16666666666666666,0.5,0.0,0.3333333333333333,0.7142857142857143,,0.0,0.0,0.0,0.0,0,ul,dl,ur,0,1,0,0,0
8,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,32,0.0,0.40625,0.40625,0.0,13,9,4,6,9,10,4,8,22,7,0,6,0.1875,UL,1.1488348542809166,5,1,0,1,25,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.78125,,0.0,0.0,0.0,0.0,0,ul,dl,ur,1,0,0,0,0
9,5,size7_comp0.4_grid5_base_low,7,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,32,0.0,0.4375,0.4375,0.0,11,9,5,7,8,7,0,16,26,14,0,4,0.125,UL,-0.0,7,0,0,0,25,1.0,0.0,0.0,0.0,0.78125,,0.0,0.0,0.0,0.0,0,ul,dl,ur,1,0,0,0,0
0,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,5,0.0,0.8,0.8,0.0,1,1,0,3,1,0,2,1,1,1,0,0,0.0,UL,-0.0,4,0,0,0,1,1.0,0.0,0.0,0.0,0.2,UL,0.2,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
1,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,3,0.0,1.0,1.0,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,UL,-0.0,2,0,0,0,1,1.0,0.0,0.0,0.0,0.3333333333333333,UL,0.3333333333333333,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
2,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,5,0.0,0.8,0.8,0.0,1,1,0,3,1,0,2,1,1,1,0,0,0.0,UL,-0.0,4,0,0,0,1,1.0,0.0,0.0,0.0,0.2,UL,0.2,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
3,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,7,0.0,0.7142857142857143,0.7142857142857143,0.0,2,2,0,3,0,2,2,2,2,2,0,0,0.0,UL,-0.0,5,0,0,0,2,1.0,0.0,0.0,0.0,0.2857142857142857,UL,0.14285714285714285,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
4,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,19,0.0,0.5263157894736842,0.5263157894736842,0.0,6,6,2,5,3,4,3,8,11,7,0,2,0.10526315789473684,UL,0.7219280948873623,12,0,3,0,4,0.8,0.0,0.2,0.0,0.21052631578947367,UL,0.15789473684210525,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
5,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,3,0.0,1.0,1.0,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,UL,-0.0,2,0,0,0,1,1.0,0.0,0.0,0.0,0.3333333333333333,UL,0.3333333333333333,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
6,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,9,0.0,0.6666666666666666,0.6666666666666666,0.0,3,3,0,3,1,2,1,4,4,4,0,0,0.0,UL,-0.0,8,0,0,0,1,1.0,0.0,0.0,0.0,0.1111111111111111,UL,0.3333333333333333,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
7,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,5,0.0,0.8,0.8,0.0,1,1,0,3,2,0,1,1,1,1,0,0,0.0,UL,-0.0,4,0,0,0,1,1.0,0.0,0.0,0.0,0.2,UL,0.4,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
8,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,11,0.0,0.6363636363636364,0.6363636363636364,0.0,3,3,1,4,4,0,4,2,5,2,0,0,0.0,UL,-0.0,7,0,0,0,4,1.0,0.0,0.0,0.0,0.36363636363636365,UL,0.09090909090909091,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
9,6,size7_comp0.4_grid6_base_low,7,0.4,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,5,0.0,0.8,0.8,0.0,1,1,0,3,0,2,2,0,0,0,0,0,0.0,UL,-0.0,3,0,0,0,2,1.0,0.0,0.0,0.0,0.4,UL,0.2,0.0,0.0,0.0,1,ul,ur,midline,1,0,0,0,0
