grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_optimal_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_optimal_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions,mean_quadrant_fraction_ul,mean_quadrant_fraction_ur,mean_quadrant_fraction_dl,mean_quadrant_fraction_dr,preferred_quadrant,mean_quadrant_entropy,mean_corner_fraction_ul,mean_corner_fraction_ur,mean_corner_fraction_dl,mean_corner_fraction_dr,preferred_corner,mean_max_corner_dwell_run,worst_max_corner_dwell_run,mean_preferred_quadrant_contains_start,mean_preferred_quadrant_contains_coin,mean_preferred_corner_contains_start,mean_preferred_corner_contains_goal,mean_preferred_corner_contains_coin
size9_comp0.2_grid5_base_low,9,0.2,5,low,base,base,4,3,7,7,0,1,1,1,10,9,9,1,0.9,0.9,0.1,0.9,29.2,0.4554794520547945,0.525,0.30434782608695654,0.2472732763047758,0.8776591349932172,0.6666666666666666,0.382606305207932,0.9478634742407195,0.72,0.3804251847655177,0.5266374387557058,0.4,0.39351190742000336,0.19187121648026279,0.4554794520547945,292,14.8,5.3,5.3,3.8,10.2,5.9,5.8,6.3,17.9,5.6,0.7,9.0,0.010526315789473684,0.6798219324535115,0.05789473684210526,0.25175701491490965,UR,0.81293154306184,0.0,0.30903706649001556,0.0,0.0,UR,7.7,14,0.1,0.8,0.0,0.0,0.0
size9_comp0.2_grid5_walls0_low,9,0.2,5,low,walls0,reshuffled_walls,4,3,7,7,0,1,1,1,4,2,2,0,0.5,0.5,0.0,0.5,36.0,0.4444444444444444,0.4827586206896552,0.2857142857142857,0.20638820638820637,1.0002691478712415,0.6190476190476191,0.4519805124539158,0.9999344848110832,0.7222222222222222,0.4484210352314944,1.0022771262321917,0.0,0.4733373757884442,0.24164588912488066,0.4444444444444444,144,15.5,9.0,5.5,6.0,9.75,7.5,7.5,10.25,25.75,8.75,1.75,7.5,0.010869565217391304,0.732815734989648,0.010869565217391304,0.24544513457556938,UR,0.771818248052895,0.0,0.30640868140868144,0.0,0.0,UR,7.75,19,0.0,1.0,0.0,0.0,0.0
size9_comp0.2_grid5_walls1_low,9,0.2,5,low,walls1,reshuffled_walls,6,3,9,7,1,1,1,1,5,3,3,0,0.6,0.6,0.0,0.6,37.8,0.4074074074074074,0.425,0.3103448275862069,0.17936974789915966,0.967840999959283,0.5920663793600798,0.4908355458927586,0.9763966600015811,0.6603817308247043,0.4922693137603214,0.8936919462593647,0.0,0.47840955770721383,0.18523401041149515,0.4074074074074074,189,16.2,9.8,7.0,4.8,13.0,7.0,6.4,10.4,25.6,7.8,2.0,12.4,0.01764705882352941,0.5899453331896722,0.08780487804878048,0.3046027299380178,UR,0.7792707757858178,0.0,0.233109243697479,0.05,0.015931372549019607,UR,8.2,12,0.2,0.6,0.0,0.0,0.0
size9_comp0.2_grid6_RandomStart_1_4_low,9,0.2,6,low,RandomStart_1_4,random_starts,9,12,21,3,9,1,1,1,5,2,0,0,0.4,0.0,0.0,0.0,48.0,0.4666666666666667,0.5282051282051282,0.2,0.0,0.9756795869107381,0.6410256410256411,0.3957697362648799,0.9357271090408017,0.6470588235294118,0.344141995258295,1.247356436426305,0.6,0.7468383751096573,0.13844118844118844,0.4666666666666667,240,15.6,13.0,6.2,13.2,13.8,11.8,8.8,12.6,30.4,9.6,3.0,10.4,0.14843875636558562,0.5496815966328161,0.19205058717253837,0.10982905982905984,UR,1.2692987748366877,0.0125,0.1875,0.0,0.0,UR,6.2,16,0.0,0.8,0.0,0.0,0.0
size9_comp0.2_grid6_RandomStart_1_6_low,9,0.2,6,low,RandomStart_1_6,random_starts,11,12,23,1,11,1,1,1,4,0,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DL,0.0,0.0,0.0,1.0,0.0,DL,1.0,1,1.0,0.0,0.0,0.0,0.0
size9_comp0.2_grid6_ReflectEnv_low,9,0.2,6,low,ReflectEnv,reflect,5,12,17,7,5,1,1,1,10,10,2,0,1.0,0.2,0.0,0.2,45.0,0.45111111111111113,0.36619718309859156,0.4902597402597403,0.11130952380952382,0.9028268918497167,0.5277777777777778,0.2919416377121158,0.6401531743161148,0.38461538461538464,0.32455358165622716,1.0512946452382743,0.6086956521739131,0.2735087998306615,0.19190008903851719,0.45111111111111113,450,8.1,8.4,11.4,17.1,18.6,9.4,11.2,4.8,26.6,3.4,0.1,19.6,0.41493587294544876,0.3319167868278675,0.05858542793819812,0.19456191228848546,UL,1.6140167050389238,0.2050595238095238,0.07946428571428572,0.0,0.06696428571428573,UL,9.8,16,0.0,0.8,0.0,0.0,0.0
size9_comp0.2_grid6_RotateEnv_low,9,0.2,6,low,RotateEnv,rotate,5,12,17,7,5,1,1,1,10,10,9,0,1.0,0.9,0.0,0.9,38.6,0.47668393782383417,0.40298507462686567,0.5158730158730159,0.42066354269978845,0.7270302106529205,0.4782608695652174,0.26730655558676714,0.8079859749352825,0.3,0.32749072108246724,0.7045424983522645,0.5277777777777778,0.2505887318379615,0.05156707294811217,0.47668393782383417,386,9.5,7.4,5.1,16.6,20.4,7.8,7.6,1.8,22.8,1.3,0.8,18.6,0.31230715883556853,0.5262002746789631,0.009523809523809523,0.15196875696165885,UR,1.3341844182945828,0.12344609080525729,0.21862175468449913,0.0,0.04060323740987308,UR,10.8,24,0.7,0.3,0.0,0.0,0.0
size9_comp0.2_grid6_StartGoalSwap_low,9,0.2,6,low,StartGoalSwap,start_goal_swap,12,5,17,7,5,1,1,1,10,3,0,2,0.3,0.0,0.2,0.0,45.0,0.4955555555555556,0.5277108433734939,0.11428571428571428,0.0,1.1794631234876045,0.5945945945945946,0.38404873385814964,1.1759973945628523,0.6285714285714286,0.35871273162641604,1.2401133796707657,0.0,0.8274287729134878,0.08427516442222327,0.4955555555555556,450,16.0,10.2,5.3,13.5,10.5,10.0,10.5,13.0,28.3,11.2,2.3,9.5,0.2313537687802394,0.2588889419404125,0.4860451680672269,0.023712121212121212,DL,1.2730889134086154,0.04333333333333334,0.08125,0.21236111111111114,0.0,DL,8.6,18,0.6,0.3,0.0,0.0,0.0
size9_comp0.2_grid6_TransposeEnv_low,9,0.2,6,low,TransposeEnv,transpose,5,12,17,7,5,1,1,1,10,10,7,0,1.0,0.7,0.0,0.7,42.3,0.5957446808510638,0.5989847715736041,0.5929203539823009,0.3037268531876559,0.9300069242847824,0.639344262295082,0.34017247112767085,0.9443834482285884,0.6538461538461539,0.40985495848288794,0.9193272207836696,0.6285714285714286,0.28840833766379526,0.13792214490717697,0.5957446808510638,423,14.4,9.2,9.6,9.1,12.5,8.8,10.5,9.5,21.3,8.3,2.4,6.2,0.18264439992283196,0.14419906462946436,0.49845756430201815,0.17469897114568553,DL,1.5601028499392178,0.038148479427549196,0.017866285481626817,0.21531284263373535,0.0,DL,7.6,16,0.1,0.8,0.0,0.0,0.0
size9_comp0.2_grid6_base_low,9,0.2,6,low,base,base,5,12,17,7,5,1,1,1,10,6,0,0,0.6,0.0,0.0,0.0,48.0,0.38125,0.5,0.18333333333333332,0.0,1.1262738685162277,0.5714285714285714,0.5281487658828731,1.1111240605695603,0.5185185185185185,0.4601514532950844,1.1774044703362292,0.75,0.7576396958666596,0.23184204637962785,0.38125,480,22.3,11.8,6.8,7.1,16.1,8.6,9.2,13.1,35.9,9.9,9.4,14.5,0.033,0.6669370140063376,0.053647058823529416,0.2464159271701328,UR,0.771607611861034,0.0,0.3541666666666667,0.00625,0.0,UR,12.4,33,0.2,0.7,0.0,0.0,0.0
size9_comp0.2_grid6_walls0_low,9,0.2,6,low,walls0,reshuffled_walls,5,12,17,7,5,1,1,1,5,1,0,0,0.2,0.0,0.0,0.0,48.0,0.425,0.45714285714285713,0.2,0.0,1.0524501441885752,0.44,0.5114892655913177,1.0377615574683006,0.42857142857142855,0.46275592784747444,1.1295652244700167,0.5,0.7673392887464952,0.16806030081030082,0.425,240,16.6,11.8,9.6,10.0,10.4,14.2,8.2,14.2,36.4,12.4,4.2,8.8,0.0,0.6052380952380952,0.024285714285714285,0.3704761904761905,UR,0.9218638074940475,0.0,0.125,0.0,0.016666666666666666,UR,6.6,29,0.2,0.8,0.0,0.0,0.0
size9_comp0.2_grid6_walls1_low,9,0.2,6,low,walls1,reshuffled_walls,5,12,17,7,5,1,1,1,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0.0,47.0,0.3900709219858156,0.4567901234567901,0.3,0.0,0.9470380227715404,0.6153846153846154,0.5501163970494859,0.8816919957355525,0.5555555555555556,0.5059614818353163,1.0940665836025132,0.75,0.6494649562813676,0.189983164983165,0.3900709219858156,141,19.666666666666668,11.666666666666666,7.0,8.666666666666666,15.0,7.0,11.666666666666666,12.333333333333334,35.666666666666664,9.666666666666666,9.666666666666666,12.333333333333334,0.0,0.6681464299045485,0.10714285714285715,0.22471071295259423,UR,0.7619246758216018,0.0,0.3819444444444445,0.037037037037037035,0.0,UR,13.333333333333334,25,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
