grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.2_grid3_base_medium,7,0.2,3,medium,base,base,3,6,9,3,3,1,1,1,10,7,3,0,0.7,0.3,0.0,0.3,29.7,0.4006734006734007,0.44021739130434784,0.336283185840708,0.1164025119617225,1.0542048100036618,0.42857142857142855,0.38979669616295026,1.0778448492193613,0.3188415945744416,0.5233955299348954,0.3579815803522984,0.1190821552377616,0.4006734006734007,297,3.9,3.4,9.6,6.9,4.9,3.6,4.3,6.2,21.1,5.4,1.4,4.5
size7_comp0.2_grid4_base_medium,7,0.2,4,medium,base,base,7,5,12,4,5,1,1,1,10,8,4,2,0.8,0.4,0.2,0.4,25.5,0.4823529411764706,0.6086956521739131,0.3333333333333333,0.1946183574879227,1.0362983586749088,0.5,0.3488313006023537,0.8899427181406625,0.22497216008083923,0.923623342956742,0.21672646116877745,0.15934676434676434,0.4823529411764706,255,5.2,5.2,6.2,2.9,3.7,4.2,3.8,2.4,14.1,2.3,3.9,3.9
size7_comp0.2_grid5_base_medium,7,0.2,5,medium,base,base,5,3,8,4,3,1,1,1,10,8,8,2,0.8,0.8,0.2,0.8,13.9,0.5827338129496403,0.611764705882353,0.5370370370370371,0.4573246753246753,0.9296074394213852,0.4,0.26547111077837876,0.7039870170629031,0.1853986175796496,0.932449712368844,0.14624357852385603,0.08577777777777781,0.5827338129496403,139,5.6,0.9,3.1,1.9,4.2,2.3,1.8,0.9,5.9,0.8,1.2,2.1
size7_comp0.2_grid6_base_medium,7,0.2,6,medium,base,base,3,3,6,4,1,1,1,1,10,10,9,0,1.0,0.9,0.0,0.9,22.6,0.5176991150442478,0.8,0.44751381215469616,0.27126939237233355,0.9073521702704921,0.47058823529411764,0.3224592747609317,0.810400777418312,0.12878576718819862,0.8913762634820781,0.2926225874754115,0.15429727462599432,0.5176991150442478,226,0.4,4.3,7.4,7.8,4.7,2.7,3.0,6.1,13.8,5.3,5.7,2.2
size7_comp0.2_grid7_base_medium,7,0.2,7,medium,base,base,5,3,8,6,1,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.459375,0.8208955223880597,0.36363636363636365,0.0,1.1694564154711207,0.6666666666666666,0.3642729520785391,0.7669624224352706,0.10314221044173635,1.0680095118385307,0.41229485563293505,0.14784029129471543,0.459375,320,1.8,3.8,10.4,9.8,6.5,4.3,3.1,6.3,20.2,5.4,2.7,1.6
size7_comp0.2_grid8_base_medium,7,0.2,8,medium,base,base,6,5,11,3,4,1,1,1,10,8,5,2,0.8,0.5,0.2,0.5,19.3,0.49740932642487046,0.7159090909090909,0.3142857142857143,0.3170712669683258,1.201977457968874,0.5,0.3776463361674042,1.0525762959970637,0.18977898781088084,0.8927032849236661,0.18377543119739578,0.08000941205828424,0.49740932642487046,193,1.4,4.4,3.9,3.9,4.1,2.2,1.7,2.0,11.6,1.9,3.1,1.6
size7_comp0.2_grid9_base_medium,7,0.2,9,medium,base,base,6,5,11,3,4,1,1,1,10,5,1,5,0.5,0.1,0.5,0.1,18.7,0.3689839572192513,0.6551724137931034,0.12,0.044,0.9887822590826404,0.46153846153846156,0.3170706705517554,0.9307417587569891,0.264208417853644,0.5986199877582059,0.26662473374790896,0.2691534719760526,0.3689839572192513,187,2.6,0.8,5.3,3.8,3.0,1.8,1.2,2.4,12.7,2.1,6.9,3.3
size7_comp0.4_grid0_base_medium,7,0.4,0,medium,base,base,6,4,10,4,4,1,1,1,10,10,2,0,1.0,0.2,0.0,0.2,30.0,0.3933333333333333,0.7083333333333334,0.24509803921568626,0.10114942528735633,0.9623115359820612,0.23899750004807707,0.465243485790617,0.5891429602597686,0.14010562719084022,1.0880489987000836,0.41063138411035316,0.18606638658504565,0.3933333333333333,300,4.8,4.0,7.2,4.8,4.7,3.4,3.7,3.3,19.5,2.3,6.3,5.0
size7_comp0.4_grid1_base_medium,7,0.4,1,medium,base,base,7,4,11,3,4,1,1,1,10,9,0,1,0.9,0.0,0.1,0.0,29.1,0.44329896907216493,0.6230769230769231,0.2981366459627329,0.0,0.952105397897175,0.2292481250360578,0.5377988694388633,0.8405097330323428,0.2029805257803241,0.8409903920076693,0.5532604880274462,0.2844877819548872,0.44329896907216493,291,2.1,5.7,9.1,6.6,4.2,3.1,4.6,6.5,18.8,5.5,1.5,3.8
size7_comp0.4_grid2_base_medium,7,0.4,2,medium,base,base,5,4,9,5,3,1,1,1,10,10,3,0,1.0,0.3,0.0,0.3,29.6,0.3141891891891892,0.6333333333333333,0.17475728155339806,0.11590290381125228,1.2017105684527745,0.3333333333333333,0.3965376308347713,0.995346787544519,0.14581913974113908,1.0527977042084244,0.38788179247819243,0.1509289321789322,0.3141891891891892,296,3.3,2.2,3.0,6.1,2.7,1.3,2.7,1.7,20.9,1.4,8.5,2.8
size7_comp0.4_grid3_base_medium,7,0.4,3,medium,base,base,6,3,9,5,2,1,1,1,10,6,6,4,0.6,0.6,0.4,0.6,14.8,0.581081081081081,0.6947368421052632,0.37735849056603776,0.31545633314054367,0.8358731589619279,0.4,0.2617275057122118,0.8001596695005028,0.20844330835500255,0.2028195311147832,0.034481345242507476,0.12814407814407813,0.581081081081081,148,3.3,0.5,4.5,2.7,2.8,1.7,2.3,1.3,7.3,1.2,1.9,0.4
size7_comp0.4_grid4_base_medium,7,0.4,4,medium,base,base,6,3,9,5,2,1,1,1,10,9,4,0,0.9,0.4,0.0,0.4,27.6,0.4420289855072464,0.569620253164557,0.2711864406779661,0.17799773755656106,1.0984099284071847,0.3333333333333333,0.5146862526209208,1.2325287588828464,0.20202499673717206,0.8467731136883934,0.5498004031873913,0.23975979027765867,0.4420289855072464,276,4.5,4.6,5.4,8.6,5.4,4.6,4.3,5.1,18.8,4.7,2.9,5.4
size7_comp0.4_grid5_base_medium,7,0.4,5,medium,base,base,8,7,15,3,6,1,1,1,10,8,0,1,0.8,0.0,0.1,0.0,31.3,0.44089456869009586,0.5343915343915344,0.29838709677419356,0.0,1.173711947638917,0.29411764705882354,0.5476528985422724,1.0343557208078795,0.22646378279744186,0.763454761816032,0.39949688295552266,0.384265251656556,0.44089456869009586,313,5.5,4.5,7.1,9.7,6.2,4.5,5.8,5.8,21.0,4.9,3.8,7.4
size7_comp0.4_grid6_base_medium,7,0.4,6,medium,base,base,3,3,6,6,0,1,1,1,10,10,8,0,1.0,0.8,0.0,0.8,20.8,0.40865384615384615,0.7346938775510204,0.3081761006289308,0.28840245775729645,0.9098738400783134,0.18181818181818182,0.21304653540606242,0.5784716271327937,0.10870922344812789,0.8182448736025132,0.27409585399902475,0.21443045219783188,0.40865384615384615,208,0.3,3.9,8.6,3.1,3.8,3.0,2.0,3.3,14.0,2.6,2.6,4.3
size7_comp0.4_grid7_base_medium,7,0.4,7,medium,base,base,4,4,8,6,1,1,1,1,10,10,4,0,1.0,0.4,0.0,0.4,27.1,0.4022140221402214,0.8461538461538461,0.2968036529680365,0.20401002506265664,0.9491257429683403,0.5065355769785505,0.3588204681334974,0.5369748303841437,0.15889613356754792,1.02532962265074,0.32173528243227,0.20997916382531767,0.4022140221402214,271,3.8,2.3,7.2,5.1,2.7,2.3,3.7,3.2,19.2,2.3,1.7,2.6
size7_comp0.4_grid8_base_medium,7,0.4,8,medium,base,base,5,8,13,3,5,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.390625,0.5826086956521739,0.28292682926829266,0.0,1.164381689518847,0.4117647058823529,0.6059647267695348,1.0237821820038624,0.3115549797504477,0.9246795063681912,0.5371215569357534,0.23144804829925938,0.390625,320,4.0,3.7,8.1,8.1,4.7,4.0,4.0,4.6,19.9,2.8,2.4,6.3
size7_comp0.4_grid9_base_medium,7,0.4,9,medium,base,base,3,3,6,6,0,1,1,1,10,10,5,0,1.0,0.5,0.0,0.5,25.6,0.4765625,0.8095238095238095,0.411214953271028,0.16856612685560055,0.90546605446035,0.3333333333333333,0.26736508435657774,0.4778778461056485,0.10906466998026339,0.9648461135538149,0.39397128997505876,0.21583563037896197,0.4765625,256,0.7,4.3,7.9,9.4,3.1,2.6,4.0,8.8,17.0,7.8,4.7,2.4
size7_comp0.6_grid0_base_medium,7,0.6,0,medium,base,base,4,3,7,3,3,1,1,1,10,10,3,0,1.0,0.3,0.0,0.3,26.5,0.30943396226415093,0.7142857142857143,0.20095693779904306,0.16562091503267973,0.7266231309240553,0.3,0.41120973191010846,0.46933941160920994,0.10611456386895886,0.8946665155778852,0.2727154633097667,0.27373992021050847,0.30943396226415093,265,2.0,1.5,6.7,2.6,2.8,0.7,2.3,1.4,18.5,1.3,7.7,1.9
size7_comp0.6_grid1_base_medium,7,0.6,1,medium,base,base,5,3,8,6,2,1,1,1,10,10,6,0,1.0,0.6,0.0,0.6,22.1,0.3936651583710407,0.6375,0.2553191489361702,0.32837828837828836,1.1677691352399453,0.3,0.40319232338573296,0.8087715492801091,0.11045108138506994,1.1505553861002382,0.3299687259914562,0.34513303002467094,0.3936651583710407,221,1.6,3.0,6.4,3.0,3.6,1.9,1.8,1.8,14.6,1.5,1.9,3.2
size7_comp0.6_grid2_base_medium,7,0.6,2,medium,base,base,3,6,9,3,3,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.1625,0.6888888888888889,0.07636363636363637,0.0,0.8736356311663412,0.2,0.5655097016864994,0.7793090328206366,0.10785623394529148,0.3512649876489058,0.3165158860456391,0.5479433497536946,0.1625,320,1.5,2.5,1.6,9.2,3.0,2.3,0.7,0.8,27.7,0.4,4.4,9.4
size7_comp0.6_grid3_base_medium,7,0.6,3,medium,base,base,3,7,10,6,3,1,1,1,10,9,5,0,0.9,0.5,0.0,0.5,30.0,0.43,0.5137614678899083,0.38219895287958117,0.18171393272199723,0.9620863471059025,0.21052631578947367,0.2779589954450591,0.9138184326322044,0.34093221221333797,0.7311666624931927,0.21507834766761927,0.1648670896807815,0.43,300,2.7,4.0,10.2,5.6,5.4,3.8,1.8,6.5,20.0,4.8,1.6,5.3
size7_comp0.6_grid4_base_medium,7,0.6,4,medium,base,base,7,3,10,4,3,1,1,1,10,2,1,8,0.2,0.1,0.8,0.1,13.3,0.5639097744360902,0.6320754716981132,0.2962962962962963,0.05263157894736842,1.0002052364656506,0.08333333333333333,0.3412069703851081,0.5511963284138746,0.1123747598603213,1.4107942879468915,0.4323163332677705,0.20360075914423745,0.5639097744360902,133,1.5,0.7,6.8,2.9,4.5,0.9,1.6,2.8,8.1,2.5,0.7,1.7
size7_comp0.6_grid5_base_medium,7,0.6,5,medium,base,base,3,5,8,8,0,1,1,1,10,10,1,0,1.0,0.1,0.0,0.1,31.3,0.18210862619808307,0.5833333333333334,0.08695652173913043,0.032,0.8704502633342698,0.25,0.3485189828917976,0.781304881221686,0.26448776882477276,0.8306215181184698,0.3348624529076958,0.0797897521581732,0.18210862619808307,313,1.5,2.6,12.7,2.3,5.0,2.1,1.7,2.8,25.6,1.2,15.9,11.1
size7_comp0.6_grid6_base_medium,7,0.6,6,medium,base,base,5,4,9,3,3,1,1,1,10,7,0,3,0.7,0.0,0.3,0.0,24.5,0.2,0.5945945945945946,0.029239766081871343,0.0,0.798905503539217,0.3,0.6457625864362357,0.7060132016345797,0.14361053067309137,0.8697958970763107,0.8712747963803237,0.45264367275236844,0.2,245,1.9,3.1,4.0,11.5,9.8,2.0,3.2,1.3,17.8,0.6,0.6,13.1
size7_comp0.6_grid7_base_medium,7,0.6,7,medium,base,base,11,7,18,4,7,1,1,1,10,0,0,8,0.0,0.0,0.8,0.0,19.2,0.453125,0.453125,0.0,0.0,1.3605008325364065,0.3,0.286216538029364,1.3605008325364065,0.286216538029364,0.0,0.0,0.2639145658263305,0.453125,192,4.8,1.9,5.2,4.7,4.1,3.5,2.4,3.5,12.8,2.9,0.0,2.5
size7_comp0.6_grid8_base_medium,7,0.6,8,medium,base,base,9,3,12,6,3,1,1,1,10,5,5,3,0.5,0.5,0.3,0.5,23.2,0.5905172413793104,0.6368421052631579,0.38095238095238093,0.27764285714285714,1.0859248440821705,0.26666666666666666,0.25221649323030665,1.0178377082428955,0.2568208325955588,0.7910764332289676,0.11699566630670712,0.15251430486724604,0.5905172413793104,232,6.4,1.4,6.0,6.7,4.4,4.4,4.4,5.0,13.1,4.6,1.2,2.5
size7_comp0.6_grid9_base_medium,7,0.6,9,medium,base,base,3,6,9,7,3,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.215625,0.6538461538461539,0.13059701492537312,0.0,0.9763446426878624,0.1981203125901445,0.5837106832689795,1.0841045808730012,0.1651803056328544,0.7779489159962347,0.4369001659583237,0.24636508560447243,0.215625,320,3.4,0.7,2.7,8.1,3.9,1.4,1.0,1.5,25.7,1.0,2.8,5.7
size9_comp0.0_grid0_base_medium,9,0.0,0,medium,base,base,4,5,9,9,0,1,1,1,10,4,4,6,0.4,0.4,0.6,0.4,17.0,0.5529411764705883,0.5106382978723404,0.7586206896551724,0.22994505494505493,1.0149908084813126,0.7727272727272727,0.22945996374250718,0.9832046402869413,0.4169675838604049,0.36731833362179583,0.07634980184844384,0.16756927712810069,0.5529411764705883,170,4.9,0.9,7.5,3.3,5.5,3.4,2.5,3.8,5.7,3.5,0.3,0.8
size9_comp0.0_grid1_base_medium,9,0.0,1,medium,base,base,7,6,13,3,5,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,4.8,0.5833333333333334,0.5833333333333334,0.0,0.0,0.43719124356247974,0.5882352941176471,0.3223025102968525,0.43719124356247974,0.5339893337426467,0.0,0.0,0.030392156862745115,0.5833333333333334,48,2.2,0.3,1.6,0.6,1.2,1.0,1.0,0.4,0.5,0.3,0.0,0.1
size9_comp0.0_grid2_base_medium,9,0.0,2,medium,base,base,5,6,11,3,4,1,1,1,10,1,0,9,0.1,0.0,0.9,0.0,13.9,0.48201438848920863,0.4818181818181818,0.4827586206896552,0.0,0.554323595167481,0.782608695652174,0.4751737818639851,0.3884744351080549,0.48690515522380845,0.4839618552136373,0.49294053023698287,0.15568972021470306,0.48201438848920863,139,0.5,0.7,4.6,7.6,4.1,0.5,1.0,6.3,8.9,6.2,0.2,0.0
size9_comp0.0_grid3_base_medium,9,0.0,3,medium,base,base,4,5,9,5,2,1,1,1,10,9,0,1,0.9,0.0,0.1,0.0,46.2,0.4675324675324675,0.6141732283464567,0.41194029850746267,0.0,0.8606086262306775,0.7894736842105263,0.49776488912105527,0.7874450133202302,0.3735370269980595,0.809918332041326,0.4615890692818361,0.08596544712863972,0.4675324675324675,462,3.8,2.3,18.0,16.9,10.8,4.9,4.3,15.6,31.7,15.3,5.3,0.3
size9_comp0.0_grid4_base_medium,9,0.0,4,medium,base,base,6,8,14,8,3,1,1,1,10,4,0,0,0.4,0.0,0.0,0.0,48.0,0.49583333333333335,0.5111731843575419,0.45081967213114754,0.0,1.0302069186467873,0.8333333333333334,0.46166698624267166,0.9511884766445641,0.42465290625370716,0.876202407475402,0.49798196285591906,0.1389324707946571,0.49583333333333335,480,3.2,3.8,18.6,20.9,14.2,6.3,4.8,19.0,33.5,18.4,4.3,1.0
size9_comp0.0_grid5_base_medium,9,0.0,5,medium,base,base,4,9,13,5,4,1,1,1,10,3,0,0,0.3,0.0,0.0,0.0,48.0,0.48125,0.4925,0.425,0.0,1.2143644151321775,0.8108108108108109,0.46710441510711487,1.1617534476102884,0.3577051410075858,0.6775444269085472,0.4852791123206489,0.20079370135821747,0.48125,480,5.2,5.2,17.4,17.9,13.1,7.1,7.9,14.6,31.2,13.8,0.3,1.6
size9_comp0.0_grid6_base_medium,9,0.0,6,medium,base,base,6,3,9,3,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,8.8,0.6704545454545454,0.6704545454545454,0.0,0.0,0.6957833996084479,0.6,0.2499153110932303,0.6957833996084479,0.3743531599835036,0.0,0.0,0.17060606060606062,0.6704545454545454,88,0.7,2.7,2.2,3.2,1.9,1.6,2.3,2.0,2.8,2.0,0.0,0.0
size9_comp0.0_grid7_base_medium,9,0.0,7,medium,base,base,4,4,8,6,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.5,0.7379310344827587,0.8979591836734694,0.65625,0.6255603655603655,0.6942507087215197,0.64,0.20620241543923426,0.40558704948689633,0.16042039168848327,0.633187223770309,0.2301449292167007,0.16624386724386728,0.7379310344827587,145,5.7,0.7,4.0,3.0,3.5,2.3,3.5,2.1,4.1,2.1,0.5,0.0
size9_comp0.0_grid8_base_medium,9,0.0,8,medium,base,base,4,4,8,6,1,1,1,1,10,8,5,2,0.8,0.5,0.2,0.5,31.2,0.5416666666666666,0.6363636363636364,0.49765258215962443,0.17721026704692766,1.0887460158652114,0.6666666666666666,0.33416736019086946,0.7190831735232174,0.325105329900023,1.1285295252764596,0.30654484789897113,0.18375066291732958,0.5416666666666666,312,3.5,4.8,12.0,8.4,7.0,5.7,4.1,8.6,18.4,8.4,2.4,0.3
size9_comp0.0_grid9_base_medium,9,0.0,9,medium,base,base,6,5,11,5,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,6.7,0.5373134328358209,0.5373134328358209,0.0,0.0,0.49605577790974964,0.6666666666666666,0.21695492565277685,0.49605577790974964,0.37231154248239157,0.0,0.0,0.17008547008547006,0.5373134328358209,67,2.0,0.0,3.6,0.9,2.7,1.0,0.7,1.0,1.3,0.8,0.0,0.3
size9_comp0.2_grid0_base_medium,9,0.2,0,medium,base,base,3,6,9,9,0,1,1,1,10,9,0,0,0.9,0.0,0.0,0.0,48.0,0.4083333333333333,0.3814814814814815,0.44285714285714284,0.0,0.7748122193805529,0.7272727272727273,0.4919626969281772,0.7122053227071311,0.45992712884032644,0.7923007415754085,0.4971169318417716,0.0967754459316265,0.4083333333333333,480,2.1,3.2,25.2,14.4,16.1,4.6,3.5,17.4,35.7,14.2,3.1,10.1
