grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size9_comp0.4_grid3_RandomStart_4_7_low,9,0.4,3,low,RandomStart_4_7,random_starts,3,5,8,8,0,1,1,1,5,4,2,1,0.8,0.4,0.2,0.4,36.6,0.4918032786885246,0.46153846153846156,0.5142857142857142,0.12367149758454106,0.9603245054387647,0.2692307692307692,0.3693149304258797,0.8297793442099364,0.42998702435840297,0.9542619272193593,0.33316458814187866,0.1442082658681849,0.4918032786885246,183,11.6,8.4,9.2,7.4,7.4,6.2,9.4,12.6,24.8,11.0,3.4,4.4
size9_comp0.4_grid3_RandomStart_7_3_low,9,0.4,3,low,RandomStart_7_3,random_starts,8,5,13,3,5,1,1,1,5,1,1,3,0.2,0.2,0.6,0.2,22.2,0.43243243243243246,0.3958333333333333,0.6666666666666666,0.057777777777777775,0.8874244978052289,0.4074074074074074,0.3728989900972151,0.9671315231589486,0.3456517792078597,0.5094402778579062,0.32622077805084904,0.16463043129709798,0.43243243243243246,111,9.0,3.4,6.0,3.8,8.0,5.2,4.4,3.6,14.4,3.0,0.2,7.4
size9_comp0.4_grid3_ReflectEnv_low,9,0.4,3,low,ReflectEnv,reflect,3,5,8,4,2,1,1,1,10,2,0,0,0.2,0.0,0.0,0.0,48.0,0.2375,0.23515439429928742,0.2542372881355932,0.0,1.13324403341164,0.4,0.6158247569009384,1.246000657346488,0.5272811290630324,0.6341960380128,0.5505598026328653,0.4311848494857409,0.2375,480,25.4,8.0,6.4,8.2,17.1,10.8,8.4,10.7,41.8,6.3,0.2,25.6
size9_comp0.4_grid3_RotateEnv_low,9,0.4,3,low,RotateEnv,rotate,3,5,8,4,2,1,1,1,10,10,8,0,1.0,0.8,0.0,0.8,28.4,0.5176056338028169,0.46,0.582089552238806,0.3431359578554529,1.2287032193149676,0.35294117647058826,0.32312107804955675,1.0922536116329216,0.3214141100638134,0.8726353921283798,0.26342982225291656,0.12807102545171353,0.5176056338028169,284,7.9,6.4,8.5,5.6,6.6,6.1,6.8,7.9,18.4,6.2,2.1,6.5
size9_comp0.4_grid3_StartGoalSwap_low,9,0.4,3,low,StartGoalSwap,start_goal_swap,5,3,8,4,2,1,1,1,10,2,2,0,0.2,0.2,0.0,0.2,42.3,0.3380614657210402,0.3301204819277108,0.75,0.0962962962962963,1.2861097824448955,0.5238095238095238,0.46663054376593205,1.317290339100119,0.5081190426059128,0.3836591668108979,0.1540852082972755,0.4251948271777255,0.3380614657210402,423,17.2,8.4,7.1,9.6,11.6,9.5,10.3,9.9,31.6,8.3,0.1,12.7
size9_comp0.4_grid3_TransposeEnv_low,9,0.4,3,low,TransposeEnv,transpose,3,5,8,4,2,1,1,1,10,7,0,2,0.7,0.0,0.2,0.0,41.9,0.34844868735083534,0.38271604938271603,0.32684824902723736,0.0,1.45714582623642,0.36363636363636365,0.46524678571259237,1.372476394007033,0.41045653422593076,1.0625046871156332,0.5651414132322794,0.3841054316757641,0.34844868735083534,419,16.9,9.6,7.0,8.3,10.7,7.4,11.2,11.4,35.3,8.7,2.4,14.5
size9_comp0.4_grid3_base_low,9,0.4,3,low,base,base,3,5,8,4,2,1,1,1,10,10,8,0,1.0,0.8,0.0,0.8,26.7,0.5880149812734082,0.8085106382978723,0.5409090909090909,0.38244755244755246,1.3475260786948584,0.36363636363636365,0.3134920539573637,0.7999556408897404,0.14105631330341176,1.3210721663335034,0.27774477771095124,0.31259673467465676,0.5880149812734082,267,6.5,5.9,6.1,8.2,3.6,5.7,8.0,8.4,18.2,7.6,2.4,2.1
size9_comp0.4_grid3_walls0_low,9,0.4,3,low,walls0,reshuffled_walls,3,5,8,4,3,1,1,1,1,1,1,0,1.0,1.0,0.0,1.0,17.0,0.6470588235294118,1.0,0.5714285714285714,0.47058823529411764,0.5094402778579062,0.6666666666666666,0.4671400460959751,0.0,0.10375937481971094,0.5,0.38204882778695803,0.1574074074074074,0.6470588235294118,17,5.0,3.0,4.0,5.0,1.0,5.0,8.0,2.0,8.0,2.0,2.0,3.0
size9_comp0.4_grid3_walls1_low,9,0.4,3,low,walls1,reshuffled_walls,3,5,8,4,3,1,1,1,4,3,3,1,0.75,0.75,0.25,0.75,20.0,0.55,0.5277777777777778,0.5681818181818182,0.32878048780487806,0.8191067525231613,0.4666666666666667,0.33573054459393775,0.7529598845936785,0.47506613652176505,0.5299833021557038,0.40589916652449265,0.12370490620490622,0.55,80,6.0,5.25,4.25,4.5,5.75,4.25,4.25,4.75,11.0,4.25,0.75,3.5
size9_comp0.4_grid4_RandomStart_3_5_low,9,0.4,4,low,RandomStart_3_5,random_starts,8,7,15,3,6,1,1,1,3,0,0,1,0.0,0.0,0.3333333333333333,0.0,44.0,0.4015151515151515,0.4015151515151515,0.0,0.0,1.3259405311366148,0.5,0.4518728972606126,1.3259405311366148,0.5197438417520944,0.0,0.0,0.1645594135089933,0.4015151515151515,132,9.666666666666666,12.0,12.333333333333334,10.0,7.0,13.666666666666666,11.0,11.333333333333334,34.333333333333336,9.666666666666666,0.0,7.666666666666667
