trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
3,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,23,64,0.0,0.390625,0.6666666666666666,0.225,16,4,17,27,28,17,12,6,38,4,1,28,0.4375
4,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,13,64,0.0,0.359375,0.9285714285714286,0.2,17,3,11,33,25,18,13,7,44,7,1,30,0.46875
5,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,14,64,0.0,0.3125,0.8666666666666667,0.14285714285714285,18,2,9,35,36,13,10,4,41,3,0,36,0.5625
6,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,19,64,0.0,0.328125,0.7,0.1590909090909091,21,1,11,31,34,13,9,7,46,5,1,34,0.53125
7,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,12,64,0.0,0.46875,1.0,0.3333333333333333,17,8,13,26,28,16,11,8,42,7,1,19,0.296875
8,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,14,64,0.0,0.421875,0.9333333333333333,0.2653061224489796,15,5,13,31,28,15,11,9,40,8,1,22,0.34375
9,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,25,64,0.0,0.328125,0.6153846153846154,0.13157894736842105,24,3,9,28,31,16,10,6,47,5,1,35,0.546875
0,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,1,49,64,0.0,0.453125,0.58,0.0,12,6,13,33,24,17,7,15,37,14,5,15,0.234375
1,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,8,10,20,26,16,14,8,25,44,25,0,0,0.0
2,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,8,9,20,26,13,12,10,26,43,25,0,0,0.0
3,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,11,12,17,24,8,15,10,30,45,29,0,0,0.0
4,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,1,33,64,0.0,0.390625,0.6470588235294118,0.1,14,8,7,35,26,18,9,10,38,10,9,23,0.359375
5,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,1,31,64,0.0,0.359375,0.65625,0.0625,13,8,5,38,33,11,10,9,41,8,3,28,0.4375
6,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,8,8,20,28,25,8,5,25,38,23,0,1,0.015625
7,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,9,9,20,26,20,16,10,17,38,16,0,1,0.015625
8,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,9,7,18,30,12,22,4,25,48,23,0,5,0.078125
9,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,8,6,20,29,15,11,2,33,44,31,0,2,0.03125
0,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.171875,0.171875,0.0,29,4,7,24,20,18,15,10,58,9,0,40,0.625
1,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,29,7,6,22,17,21,18,7,54,4,0,36,0.5625
2,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.3125,0.3125,0.0,23,10,10,21,16,15,15,17,54,15,0,22,0.34375
3,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.25,0.25,0.0,31,10,6,17,28,11,10,14,54,12,0,30,0.46875
4,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.140625,0.140625,0.0,31,2,7,24,21,19,13,10,59,7,0,44,0.6875
5,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,29,4,9,22,21,20,17,5,51,3,0,38,0.59375
6,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.140625,0.140625,0.0,27,3,6,28,14,17,22,10,59,6,0,44,0.6875
