trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,collect_mode,start_to_coin1_distance,start_to_coin2_distance,coin1_to_coin2_distance,coin2_to_coin1_distance,coin1_to_goal_distance,coin2_to_goal_distance,optimal_total_distance,coin1_reachable_from_start,coin2_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin1,goal_reachable_from_coin2,reached_goal,num_coins_collected,coin1_collected,coin2_collected,coin1_collection_step,coin2_collection_step,success,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,action_accuracy_phase3,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
9,3,collect_one_size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,collect_one,7,9,6,6,4,8,11,1,1,1,1,1,1,2,1,1,10,16,1,29,0.3793103448275862,0.6896551724137931,0.8181818181818182,0.6111111111111112,0.0,4,10,6,9,10,7,8,3,6,3,4,0,0.0
0,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,5,22,1,32,0.25,0.625,0.8333333333333334,0.5769230769230769,0.0,9,13,5,5,11,5,9,6,11,6,1,0,0.0
1,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,3,20,1,34,0.23529411764705882,0.6176470588235294,1.0,0.5666666666666667,0.0,8,12,7,7,9,7,11,6,6,6,0,0,0.0
2,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,5,16,1,30,0.26666666666666666,0.6333333333333333,0.8333333333333334,0.5833333333333334,0.0,9,13,4,4,11,6,5,7,9,7,2,0,0.0
3,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,3,12,1,28,0.2857142857142857,0.6428571428571429,1.0,0.5833333333333334,0.0,8,12,4,4,14,4,5,4,5,4,1,0,0.0
4,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,7,20,1,32,0.25,0.625,0.75,0.5833333333333334,0.0,7,11,7,7,10,7,9,5,12,5,1,0,0.0
5,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,7,16,1,28,0.2857142857142857,0.6428571428571429,0.75,0.6,0.0,7,11,5,5,10,6,7,4,9,4,2,0,0.0
6,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,5,14,1,24,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6111111111111112,0.0,6,10,4,4,14,5,4,0,1,0,0,0,0.0
7,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,16,6,1,21,0.38095238095238093,0.8095238095238095,0.8571428571428571,0.7857142857142857,0.0,4,7,5,5,9,6,3,2,4,1,0,1,0.047619047619047616
8,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,5,14,1,28,0.2857142857142857,0.6428571428571429,0.8333333333333334,0.5909090909090909,0.0,7,11,5,5,13,3,4,7,8,7,1,0,0.0
9,4,collect_one_size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,collect_one,4,5,9,9,4,9,8,1,1,1,1,1,1,2,1,1,3,14,1,26,0.3076923076923077,0.6538461538461539,1.0,0.5909090909090909,0.0,5,9,6,6,10,7,5,3,9,3,1,0,0.0
0,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,2,10,1,21,0.5238095238095238,0.7619047619047619,1.0,0.7222222222222222,0.0,6,3,5,7,8,4,8,0,0,0,0,0,0.0
1,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,2,8,1,23,0.4782608695652174,0.7391304347826086,1.0,0.7,0.0,7,4,5,7,11,3,6,2,3,2,0,0,0.0
2,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,2,12,1,21,0.5238095238095238,0.7142857142857143,1.0,0.6666666666666666,0.0,6,3,6,6,8,5,6,1,2,0,0,2,0.09523809523809523
3,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,4,10,1,21,0.5238095238095238,0.7619047619047619,0.8,0.75,0.0,7,4,4,6,11,2,5,2,2,2,0,0,0.0
4,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,2,8,1,17,0.6470588235294118,0.8235294117647058,1.0,0.7857142857142857,0.0,6,3,3,5,11,1,4,0,0,0,0,0,0.0
5,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,4,10,1,23,0.4782608695652174,0.7391304347826086,0.8,0.7222222222222222,0.0,8,5,4,6,12,6,3,1,2,1,1,0,0.0
